"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"FAM135B","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.019","0.987","4.95e-01",NA,NA,NA,8.7e-06
"CYCSP17","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.035","0.052","1.036","4.95e-01",NA,NA,NA,0.006692335
"ARG2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.028","1.019","4.96e-01",NA,NA,NA,7.54e-06
"LINC00593","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.021","0.031","0.979","4.96e-01",NA,NA,NA,1.5e-05
"C15orf53","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.011","0.016","1.011","4.97e-01",NA,NA,NA,2.36e-05
"RABGAP1L","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.017","0.988","4.97e-01",NA,NA,NA,0.003001728
"CHST9","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.014","0.990","4.97e-01",NA,NA,NA,3.99e-05
"BTBD7","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.030","0.043","0.971","4.97e-01",NA,NA,NA,0.00062632
"MAGI1-AS1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.011","0.016","1.011","4.97e-01",NA,NA,NA,1.02e-05
"LINC01183","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.018","1.013","4.98e-01",NA,NA,NA,2.08e-06
"KCNIP4","Stem-cell-iPSC","ALZ","MR Egger",3,"-0.037","0.037","0.964","4.98e-01",0.319137939,0.257665559,0.414751051,0.000290167
"KCNIP4","Stem-cell-iPSC","ALZ","Weighted median",3," 0.008","0.012","1.008","4.99e-01",0.319137939,0.257665559,0.414751051,0.000290167
"MALRD1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.023","0.034","1.023","5.01e-01",NA,NA,NA,0.003747742
"PDE3A","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.014","1.009","5.01e-01",NA,NA,NA,0.001115508
"EML1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.023","0.035","1.024","5.01e-01",NA,NA,NA,0.00011994
"HIF1AN","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.018","0.988","5.01e-01",NA,NA,NA,6.15e-06
"OFCC1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.028","1.019","5.03e-01",NA,NA,NA,0.000642405
"PKN2-AS1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.020","0.030","1.020","5.03e-01",NA,NA,NA,0.000661484
"EPHB1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.020","0.030","1.020","5.03e-01",NA,NA,NA,0.000323643
"NAALADL2","Stem-cell-iPSC","ALZ","MR Egger",3,"-0.049","0.049","0.953","5.04e-01",0.393873168,0.307721661,0.422986241,1.77e-05
"PARK2","Stem-cell-iPSC","ALZ","Weighted median",3,"-0.013","0.019","0.987","5.04e-01",0.933471928,0.937797163,0.786498972,8.46e-05
"MAP3K9","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.024","0.984","5.06e-01",NA,NA,NA,7.55e-06
"ICA1L","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.015","1.010","5.07e-01",NA,NA,NA,6.71e-06
"RNU6-175P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.020","0.030","1.020","5.07e-01",NA,NA,NA,3.46e-06
"RNA5SP461","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.016","0.989","5.07e-01",NA,NA,NA,6.07e-06
"EXT1","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.010","0.015","0.990","5.07e-01",NA,0.689107864,NA,5.8e-06
"CDK14","Stem-cell-iPSC","ALZ","Weighted median",3,"-0.010","0.016","0.990","5.08e-01",0.552080232,0.192796629,0.336189255,0.000645527
"COL25A1","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.025","0.038","1.025","5.09e-01",NA,0.114034782,NA,0.000321372
"ARHGAP22","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.038","0.058","1.039","5.09e-01",NA,NA,NA,0.006534836
"ZDHHC8P1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.022","0.034","1.023","5.09e-01",NA,NA,NA,3.6e-05
"CASC15","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.016","0.990","5.09e-01",NA,NA,NA,2.77e-05
"ENPP6","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.025","0.037","0.976","5.09e-01",NA,NA,NA,0.002264253
"VAPA","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.018","0.027","1.018","5.09e-01",NA,NA,NA,8.68e-05
"PTPRQ","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.008","0.013","1.008","5.10e-01",NA,0.463332087,NA,6.41e-06
"BMP3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.015","0.022","0.985","5.10e-01",NA,NA,NA,5.94e-06
"KCNMA1","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.011","0.017","1.011","5.14e-01",NA,0.383728349,NA,2.77e-05
"KRT18P27","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.021","0.032","1.021","5.15e-01",NA,NA,NA,0.002696534
"ESRRG","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.012","0.018","0.988","5.17e-01",NA,0.064440981,NA,0.001374475
"DOK6","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.027","0.042","1.028","5.18e-01",NA,NA,NA,0.004347021
"XPR1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.015","1.010","5.18e-01",NA,NA,NA,6.41e-05
"OR13A1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.034","0.053","0.966","5.18e-01",NA,NA,NA,0.008258439
"KIAA1671","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.023","0.036","1.024","5.19e-01",NA,NA,NA,2.21e-05
"PLXNA4","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.022","0.034","0.978","5.19e-01",NA,NA,NA,8.09e-05
"EBF1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.017","0.989","5.20e-01",NA,NA,NA,4.7e-06
"RPL17P35","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.017","0.027","0.983","5.22e-01",NA,NA,NA,6.07e-06
"DPT","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.027","1.017","5.22e-01",NA,NA,NA,7.34e-05
"RNU6-38P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.025","1.016","5.25e-01",NA,NA,NA,3.16e-06
"ISCA1P1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.023","0.037","1.024","5.25e-01",NA,NA,NA,2.88e-05
"SMARCD2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.022","0.034","1.022","5.25e-01",NA,NA,NA,0.005584502
"CDH13","Stem-cell-iPSC","ALZ","Inverse variance weighted",3," 0.010","0.015","1.010","5.26e-01",0.018466624,0.054184057,0.859503226,0.001270293
"NOL10","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.027","0.043","1.028","5.26e-01",NA,NA,NA,0.006123558
"KANK4","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.016","1.010","5.26e-01",NA,NA,NA,4.96e-06
"C2orf40","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.024","0.038","0.976","5.27e-01",NA,NA,NA,0.006168046
"TDGF1P4","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.018","0.028","0.982","5.29e-01",NA,NA,NA,1.45e-05
"TTK","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.014","1.009","5.29e-01",NA,NA,NA,1.65e-05
"NR2C2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.011","0.017","1.011","5.29e-01",NA,NA,NA,2.09e-06
"STIM2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.016","0.990","5.29e-01",NA,NA,NA,0.000968877
"ZCCHC2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.022","0.036","1.023","5.29e-01",NA,NA,NA,0.002697236
"ADGRF2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.016","0.990","5.30e-01",NA,NA,NA,0.006343259
"CHKA","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.018","0.028","0.983","5.31e-01",NA,NA,NA,3.06e-06
"KCNQ3","Stem-cell-iPSC","ALZ","Weighted median",3," 0.014","0.022","1.014","5.32e-01",0.244671503,0.490463612,0.856338611,5.68e-06
"PRDM9","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.036","0.058","1.037","5.33e-01",NA,NA,NA,1.41e-05
"MKL1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.021","0.034","1.021","5.33e-01",NA,NA,NA,0.000180594
"NIFKP9","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.032","0.051","1.032","5.34e-01",NA,NA,NA,0.00762522
"STEAP1B","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.019","0.988","5.34e-01",NA,NA,NA,5.24e-06
"IYD","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.024","0.039","0.976","5.35e-01",NA,NA,NA,7.14e-05
"FER1L6-AS2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.028","0.045","1.028","5.35e-01",NA,NA,NA,2.32e-05
"RNU1-18P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.042","0.068","1.043","5.35e-01",NA,NA,NA,0.008267687
"TCAF1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.028","1.017","5.36e-01",NA,NA,NA,0.000140138
"RN7SKP36","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.034","0.055","1.034","5.36e-01",NA,NA,NA,0.000717026
"LMX1A","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.038","0.062","0.962","5.37e-01",NA,NA,NA,0.001410626
"SLC8A1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.017","0.028","0.983","5.37e-01",NA,NA,NA,1.54e-05
"CDK14","Stem-cell-iPSC","ALZ","Weighted mode",3,"-0.013","0.017","0.987","5.37e-01",0.552080232,0.192796629,0.336189255,0.000645527
"LAMA2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.021","0.033","0.980","5.37e-01",NA,NA,NA,2.43e-05
"ADAMTS16","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.020","0.032","0.980","5.38e-01",NA,NA,NA,9.84e-05
"RAMP1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.021","0.033","0.980","5.38e-01",NA,NA,NA,3.17e-05
"PCCA","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.015","0.024","1.015","5.38e-01",NA,NA,NA,5.9e-06
"AKR1C2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.025","0.040","1.025","5.39e-01",NA,NA,NA,1.15e-05
"COL27A1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.011","0.018","1.011","5.39e-01",NA,NA,NA,5.02e-06
"HERC3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.040","0.066","0.960","5.39e-01",NA,NA,NA,0.004320081
"SCAF11","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.021","1.013","5.41e-01",NA,NA,NA,2.87e-06
"PPM1H","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.014","0.991","5.44e-01",NA,NA,NA,7.4e-06
"ZNF391","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.027","0.045","0.973","5.45e-01",NA,NA,NA,0.000159215
"IL7R","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.028","1.017","5.46e-01",NA,NA,NA,1.14e-05
"TXNL1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.012","0.993","5.46e-01",NA,NA,NA,0.006013474
"MRO","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.014","0.991","5.46e-01",NA,NA,NA,0.006013476
"RPL23AP68","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.042","0.070","1.043","5.46e-01",NA,NA,NA,0.009302402
"ROBO2","Stem-cell-iPSC","ALZ","MR Egger",3," 0.041","0.047","1.042","5.47e-01",0.108076591,0.181962298,0.672345495,1.59e-05
"TPP2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.015","0.991","5.47e-01",NA,NA,NA,2.49e-06
"RNU4-43P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.015","1.009","5.47e-01",NA,NA,NA,0.003275486
"ARHGAP42","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.032","0.981","5.47e-01",NA,NA,NA,0.001769888
"FAM195DP","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.016","1.010","5.49e-01",NA,NA,NA,3.36e-05
"MYH15","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.034","0.056","0.967","5.50e-01",NA,NA,NA,0.006931408
"CAMTA1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.026","1.016","5.50e-01",NA,NA,NA,1.4e-05
"SLC15A5","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.026","0.984","5.50e-01",NA,NA,NA,0.000245021
"RAB31","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.025","0.042","0.975","5.51e-01",NA,0.078204022,NA,8e-05
"SYNE3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.014","1.008","5.51e-01",NA,NA,NA,6.35e-05
"RASSF5","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.021","0.036","0.979","5.51e-01",NA,NA,NA,0.003948506
"CDH3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.025","0.042","1.025","5.52e-01",NA,NA,NA,0.005730947
"PRPH2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.015","0.991","5.52e-01",NA,NA,NA,0.000161041
"DESI2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.016","0.990","5.52e-01",NA,NA,NA,1.24e-05
"FAM174B","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.008","0.014","0.992","5.52e-01",NA,NA,NA,7.36e-05
"RNF5P1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.025","0.042","0.975","5.53e-01",NA,NA,NA,0.000186469
"PSAT1P3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.016","0.990","5.54e-01",NA,NA,NA,1.02e-05
"ARPP21","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.011","0.019","1.011","5.54e-01",NA,NA,NA,4.29e-05
"PRSS37","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.014","1.008","5.54e-01",NA,NA,NA,1.5e-05
"TACC2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.013","1.008","5.54e-01",NA,NA,NA,1.74e-05
"PARK2","Stem-cell-iPSC","ALZ","Inverse variance weighted",3,"-0.009","0.016","0.991","5.54e-01",0.933471928,0.937797163,0.786498972,8.46e-05
"PRPF4B","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.016","0.991","5.55e-01",NA,NA,NA,2.6e-05
"KLHL25","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.017","1.010","5.56e-01",NA,NA,NA,1.73e-05
"BCAS1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.022","0.987","5.56e-01",NA,NA,NA,1.12e-05
"CUBN","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.015","0.991","5.58e-01",NA,NA,NA,3.73e-06
"TNN","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.019","0.989","5.58e-01",NA,NA,NA,0.004517551
"VENTXP2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.021","0.988","5.59e-01",NA,NA,NA,5.05e-05
"GRIN2B","Stem-cell-iPSC","ALZ","Weighted median",3,"-0.017","0.029","0.983","5.59e-01",0.374279969,0.332752815,0.445437904,1.68e-05
"ARHGAP26","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.016","0.991","5.59e-01",NA,NA,NA,3.35e-06
"LINC00399","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.017","0.990","5.59e-01",NA,NA,NA,6.12e-06
"LRRC1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.017","1.010","5.60e-01",NA,NA,NA,3.35e-05
"GRIP1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.016","1.009","5.61e-01",NA,NA,NA,2.57e-05
"ELL2P3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.016","1.010","5.61e-01",NA,NA,NA,1.67e-06
"RNU6-1012P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.012","1.007","5.62e-01",NA,NA,NA,0.000506788
"RNU1-139P","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.016","0.991","5.63e-01",NA,NA,NA,0.000900576
"HSF2BP","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.014","1.008","5.65e-01",NA,NA,NA,2.35e-06
"CDK14","Stem-cell-iPSC","ALZ","Simple mode",3,"-0.014","0.020","0.986","5.65e-01",0.552080232,0.192796629,0.336189255,0.000645527
"IRF2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.018","0.989","5.65e-01",NA,NA,NA,7.23e-06
"STARD13","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.017","0.990","5.66e-01",NA,NA,NA,1.65e-05
"PAQR6","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.034","0.981","5.69e-01",NA,NA,NA,6.05e-05
"ATP6AP1L","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.034","1.020","5.69e-01",NA,NA,NA,0.000164036
"ACKR3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.018","0.032","1.018","5.70e-01",NA,NA,NA,4.04e-05
"EXOC5P1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.018","0.990","5.71e-01",NA,NA,NA,0.000113812
"MATN2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.024","0.043","0.976","5.71e-01",NA,NA,NA,0.005521403
"RNU2-54P","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.028","0.984","5.72e-01",NA,NA,NA,6.59e-05
"KRT18P17","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.014","1.008","5.72e-01",NA,NA,NA,0.00017872
"CPXM2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.018","0.031","1.018","5.72e-01",NA,NA,NA,6.02e-05
"SGIP1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.035","0.061","0.966","5.73e-01",NA,NA,NA,0.005779796
"ARNTL","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.008","0.015","0.992","5.74e-01",NA,0.294659015,NA,3.54e-06
"BCAR1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.034","1.019","5.74e-01",NA,NA,NA,3.84e-05
"KCNMB2","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.026","0.045","1.026","5.75e-01",NA,0.164720983,NA,0.012338693
"ZMIZ1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.027","0.048","1.027","5.75e-01",NA,NA,NA,0.000112235
"SCD5","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.015","0.027","1.015","5.75e-01",NA,NA,NA,0.000793023
"FLRT2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.017","1.009","5.76e-01",NA,NA,NA,0.006211292
"LINC00485","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.031","0.055","0.970","5.78e-01",NA,NA,NA,9.31e-05
"SEMA3E","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.017","0.030","0.983","5.78e-01",NA,NA,NA,0.000662997
"RIIAD1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.019","0.990","5.79e-01",NA,NA,NA,0.000600699
"DDC","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.013","1.007","5.79e-01",NA,NA,NA,0.000339149
"NEDD4L","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.008","0.015","1.008","5.79e-01",NA,0.514874675,NA,0.00156369
"SRRM1P2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.026","0.047","0.975","5.81e-01",NA,NA,NA,0.002417209
"LRRC72","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.015","0.028","1.015","5.81e-01",NA,NA,NA,1.16e-05
"CNTNAP2","Stem-cell-iPSC","ALZ","MR Egger",5,"-0.043","0.070","0.958","5.81e-01",0.584299407,0.672832112,0.571752326,3.58e-06
"NBAS","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.031","1.017","5.82e-01",NA,NA,NA,2.34e-05
"SLC44A1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.029","0.053","0.971","5.82e-01",NA,NA,NA,2.59e-05
"GLRX3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.018","0.990","5.83e-01",NA,NA,NA,2.74e-05
"FAM107B","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.013","0.024","0.987","5.83e-01",NA,0.560963879,NA,3.83e-05
"ROR1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.022","0.040","1.022","5.84e-01",NA,NA,NA,1.88e-05
"NFE2L3P1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.015","0.028","1.015","5.84e-01",NA,NA,NA,5.06e-06
"PPP1R21","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.028","0.051","0.973","5.85e-01",NA,NA,NA,3.34e-05
"TBC1D1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.014","1.008","5.85e-01",NA,NA,NA,5.48e-05
"RNU6-699P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.029","1.016","5.85e-01",NA,NA,NA,9.71e-05
"MMP20","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.024","0.044","1.024","5.85e-01",NA,NA,NA,0.005701431
"PACRG","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.022","0.039","1.022","5.86e-01",NA,0.026748533,NA,0.001757241
"FECH","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.025","1.013","5.86e-01",NA,NA,NA,1.57e-05
"SLC30A10","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.014","0.993","5.86e-01",NA,NA,NA,0.000107535
"FMNL2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.022","0.040","0.979","5.86e-01",NA,NA,NA,0.000172438
"MEF2D","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.018","1.010","5.87e-01",NA,NA,NA,0.004266185
"TMEM78","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.030","0.984","5.87e-01",NA,NA,NA,4.39e-06
"KIAA1328","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.035","1.019","5.87e-01",NA,NA,NA,3.41e-05
"TSPAN2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.019","0.990","5.88e-01",NA,NA,NA,0.000123243
"TSPAN9","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.024","1.013","5.89e-01",NA,NA,NA,1.43e-05
"LGI1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.022","0.041","1.023","5.89e-01",NA,NA,NA,0.001952263
"GNPDA2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.035","0.981","5.89e-01",NA,NA,NA,0.005494322
"MITF","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.016","1.009","5.89e-01",NA,NA,NA,8.91e-05
"PRICKLE2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.018","1.010","5.91e-01",NA,NA,NA,4.33e-05
"TLE2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.025","0.046","1.025","5.91e-01",NA,NA,NA,5.54e-06
"CSMD1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.035","0.981","5.92e-01",NA,NA,NA,7.91e-06
"SUMO1P2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.024","1.013","5.93e-01",NA,NA,NA,1.29e-05
"CAST","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.030","0.057","1.031","5.93e-01",NA,NA,NA,0.000110054
"ZNF407","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.036","0.981","5.94e-01",NA,NA,NA,0.000714233
"NAALADL2","Stem-cell-iPSC","ALZ","Weighted median",3," 0.008","0.016","1.008","5.94e-01",0.393873168,0.307721661,0.422986241,1.77e-05
"LINC01107","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.014","0.026","0.986","5.96e-01",NA,NA,NA,4.72e-05
"NUCB2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.033","1.017","5.96e-01",NA,NA,NA,0.00751721
"RNF17","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.008","0.015","0.992","5.96e-01",NA,NA,NA,0.005569831
"NT5DC3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.030","0.984","5.97e-01",NA,NA,NA,0.000488554
"RPEP2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.019","0.990","5.97e-01",NA,NA,NA,5.28e-06
"ZNRF3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.014","1.007","6.00e-01",NA,NA,NA,3.93e-05
"RPL30P3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.012","1.006","6.00e-01",NA,NA,NA,0.000927197
"CHMP6","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.018","1.010","6.00e-01",NA,NA,NA,9.08e-05
"HNRNPA1P43","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.016","1.008","6.00e-01",NA,NA,NA,3.65e-06
"FAM83D","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.025","0.987","6.00e-01",NA,NA,NA,6.39e-06
"ADNP2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.014","0.026","1.014","6.00e-01",NA,NA,NA,1.33e-05
"LINC01197","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.033","1.017","6.01e-01",NA,NA,NA,2.87e-05
"PARK2","Stem-cell-iPSC","ALZ","Weighted mode",3,"-0.013","0.021","0.987","6.02e-01",0.933471928,0.937797163,0.786498972,8.46e-05
"LZTS1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.017","0.991","6.03e-01",NA,NA,NA,7.27e-05
"ELP3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.020","0.039","0.980","6.03e-01",NA,NA,NA,0.005682274
"RPL17P45","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.017","1.009","6.03e-01",NA,NA,NA,2.63e-05
"PACSIN2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.014","0.027","0.986","6.04e-01",NA,NA,NA,8.79e-06
"PARK2","Stem-cell-iPSC","ALZ","Simple mode",3,"-0.013","0.021","0.987","6.05e-01",0.933471928,0.937797163,0.786498972,8.46e-05
"LRRC4C","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.008","0.015","0.993","6.05e-01",NA,0.34948844,NA,0.000100927
