"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"UBTF","Lymphocyte","BP","Wald ratio",1,"-0.489","0.082","0.613","2.10e-09",NA,NA,NA,0.999996545
"HTR6","Lymphocyte","BP","Wald ratio",1,"-0.082","0.016","0.921","1.32e-07",NA,NA,NA,0.999808909
"OSBPL2","Lymphocyte","BP","Wald ratio",1,"-0.051","0.010","0.950","2.62e-07",NA,NA,NA,0.999616871
"LAMA5","Lymphocyte","BP","Wald ratio",1,"-0.106","0.021","0.899","2.62e-07",NA,NA,NA,0.999616871
"PLEC1","Lymphocyte","BP","Wald ratio",1,"-0.109","0.021","0.897","2.97e-07",NA,NA,NA,0.999574888
"PLEC1","Lymphocyte","BP","Wald ratio",1,"-0.063","0.012","0.939","2.97e-07",NA,NA,NA,0.999574888
"MIR661","Lymphocyte","BP","Wald ratio",1,"-0.051","0.010","0.950","2.97e-07",NA,NA,NA,0.999574888
"PROZ","Lymphocyte","BP","Wald ratio",1," 0.064","0.013","1.066","5.24e-07",NA,NA,NA,0.999339293
"PLEC1","Lymphocyte","BP","Inverse variance weighted",2,"-0.051","0.010","0.951","1.07e-06",NA,0.292586015,NA,0.016841689
"PAX5","Lymphocyte","BP","Wald ratio",1,"-0.099","0.021","0.906","1.52e-06",NA,NA,NA,0.998400529
"PCDHB8","Lymphocyte","BP","Wald ratio",1," 0.098","0.021","1.103","1.67e-06",NA,NA,NA,0.998100445
"PCDHB15","Lymphocyte","BP","Wald ratio",1," 0.113","0.024","1.120","1.67e-06",NA,NA,NA,0.998100445
"KCNG1","Lymphocyte","BP","Wald ratio",1," 0.116","0.025","1.123","3.27e-06",NA,NA,NA,0.99572083
"EGR2","Lymphocyte","BP","Wald ratio",1," 0.202","0.044","1.224","3.70e-06",NA,NA,NA,0.995144241
"SLC12A5","Lymphocyte","BP","Wald ratio",1,"-0.057","0.012","0.945","4.54e-06",NA,NA,NA,0.994725824
"ITIH4","Lymphocyte","BP","Wald ratio",1," 0.068","0.015","1.070","4.93e-06",NA,NA,NA,0.994540285
"PHF17","Lymphocyte","BP","Wald ratio",1," 0.066","0.015","1.068","5.79e-06",NA,NA,NA,0.994610883
"MATN4","Lymphocyte","BP","Wald ratio",1," 0.112","0.026","1.118","1.43e-05",NA,NA,NA,0.985205377
"ALG3","Lymphocyte","BP","Wald ratio",1,"-0.050","0.012","0.951","1.71e-05",NA,NA,NA,0.98218606
"ALMS1P","Lymphocyte","BP","Wald ratio",1,"-0.064","0.015","0.938","1.80e-05",NA,NA,NA,0.981458091
"ZNF167","Lymphocyte","BP","Wald ratio",1,"-0.044","0.010","0.957","2.55e-05",NA,NA,NA,0.971861975
"PDF","Lymphocyte","BP","Wald ratio",1,"-0.060","0.014","0.941","2.80e-05",NA,NA,NA,0.969366727
"VPS4A","Lymphocyte","BP","Wald ratio",1,"-0.455","0.109","0.634","2.80e-05",NA,NA,NA,0.969371226
"CIAO1","Lymphocyte","BP","Wald ratio",1," 0.074","0.018","1.077","3.16e-05",NA,NA,NA,0.965395935
"ASTL","Lymphocyte","BP","Wald ratio",1," 0.061","0.015","1.063","3.16e-05",NA,NA,NA,0.965395935
"CCDC87","Lymphocyte","BP","Wald ratio",1," 0.211","0.051","1.235","3.66e-05",NA,NA,NA,0.958517512
"KLHL26","Lymphocyte","BP","Wald ratio",1,"-0.104","0.025","0.901","4.43e-05",NA,NA,NA,0.970490346
"ARNTL","Lymphocyte","BP","Wald ratio",1," 1.135","0.279","3.112","4.85e-05",NA,NA,NA,0.947014903
"ILF3","Lymphocyte","BP","Wald ratio",1," 0.562","0.138","1.754","4.92e-05",NA,NA,NA,0.949233846
"PRTG","Lymphocyte","BP","Wald ratio",1,"-0.056","0.014","0.945","5.31e-05",NA,NA,NA,0.943076519
"NDUFA10","Lymphocyte","BP","Wald ratio",1,"-1.914","0.476","0.148","5.77e-05",NA,NA,NA,0.955675629
"NRXN2","Lymphocyte","BP","Wald ratio",1,"-0.049","0.012","0.952","5.90e-05",NA,NA,NA,0.947953013
"NRXN2","Lymphocyte","BP","Wald ratio",1,"-0.074","0.019","0.928","5.90e-05",NA,NA,NA,0.948040504
"MAD1L1","Lymphocyte","BP","Inverse variance weighted",2,"-0.032","0.008","0.968","7.82e-05",NA,0.888362323,NA,0.089562779
"TAF4","Lymphocyte","BP","Wald ratio",1,"-0.044","0.011","0.957","8.90e-05",NA,NA,NA,0.91212963
"MIR1257","Lymphocyte","BP","Wald ratio",1,"-0.056","0.014","0.945","8.90e-05",NA,NA,NA,0.91212963
"TTBK1","Lymphocyte","BP","Wald ratio",1," 0.110","0.028","1.116","1.08e-04",NA,NA,NA,0.935973357
"ATP11B","Lymphocyte","BP","Wald ratio",1,"-0.041","0.011","0.960","1.10e-04",NA,NA,NA,0.896079115
"B3GAT2","Lymphocyte","BP","Wald ratio",1," 0.065","0.017","1.067","1.11e-04",NA,NA,NA,0.913289288
"TSNARE1","Lymphocyte","BP","Wald ratio",1," 0.037","0.010","1.037","1.23e-04",NA,NA,NA,0.88048949
"TMEFF2","Lymphocyte","BP","Wald ratio",1,"-0.138","0.036","0.871","1.23e-04",NA,NA,NA,0.886353724
"RFTN2","Lymphocyte","BP","Wald ratio",1," 0.122","0.032","1.130","1.31e-04",NA,NA,NA,0.897648685
"CCT2","Lymphocyte","BP","Wald ratio",1,"-0.043","0.011","0.958","1.45e-04",NA,NA,NA,0.865172139
"SPEF1","Lymphocyte","BP","Wald ratio",1," 0.196","0.052","1.217","1.46e-04",NA,NA,NA,0.862285325
"CDC25B","Lymphocyte","BP","Wald ratio",1," 0.080","0.021","1.084","1.46e-04",NA,NA,NA,0.862310215
"MAPK10","Lymphocyte","BP","Wald ratio",1,"-0.042","0.011","0.959","1.55e-04",NA,NA,NA,0.869366341
"TFAP2B","Lymphocyte","BP","Wald ratio",1,"-0.179","0.047","0.836","1.55e-04",NA,NA,NA,0.900075729
"INPP5D","Lymphocyte","BP","Wald ratio",1,"-2.327","0.620","0.098","1.75e-04",NA,NA,NA,0.839507579
"MYBPC2","Lymphocyte","BP","Wald ratio",1," 0.408","0.109","1.503","1.79e-04",NA,NA,NA,0.844872709
"ANKRD40","Lymphocyte","BP","Wald ratio",1," 0.107","0.029","1.113","2.04e-04",NA,NA,NA,0.835886067
"SNX19","Lymphocyte","BP","Wald ratio",1," 0.058","0.016","1.060","2.57e-04",NA,NA,NA,0.784945051
"TSPAN2","Lymphocyte","BP","Wald ratio",1," 0.119","0.033","1.127","2.65e-04",NA,NA,NA,0.799377241
"LASS6","Lymphocyte","BP","Wald ratio",1," 0.049","0.014","1.051","2.87e-04",NA,NA,NA,0.805478173
"MRPL15","Lymphocyte","BP","Wald ratio",1,"-2.869","0.794","0.057","3.02e-04",NA,NA,NA,0.808892781
"TMPRSS13","Lymphocyte","BP","Inverse variance weighted",2,"-0.029","0.008","0.972","3.18e-04",NA,0.88136106,NA,0.191644227
"HEATR2","Lymphocyte","BP","Wald ratio",1," 0.353","0.098","1.424","3.23e-04",NA,NA,NA,0.781918839
"PRKAR1B","Lymphocyte","BP","Wald ratio",1," 0.047","0.013","1.048","3.23e-04",NA,NA,NA,0.781794905
"PRKAR1B","Lymphocyte","BP","Wald ratio",1," 0.061","0.017","1.063","3.23e-04",NA,NA,NA,0.781918826
"HEATR2","Lymphocyte","BP","Wald ratio",1," 0.043","0.012","1.044","3.23e-04",NA,NA,NA,0.781918839
"SGTA","Lymphocyte","BP","Wald ratio",1,"-0.044","0.012","0.957","3.43e-04",NA,NA,NA,0.769236144
"SNX16","Lymphocyte","BP","Wald ratio",1,"-1.340","0.380","0.262","4.21e-04",NA,NA,NA,0.701530887
"SNX16","Lymphocyte","BP","Wald ratio",1,"-0.882","0.250","0.414","4.21e-04",NA,NA,NA,0.701530887
"RALB","Lymphocyte","BP","Wald ratio",1," 0.083","0.024","1.087","4.54e-04",NA,NA,NA,0.769605881
"DHFR","Lymphocyte","BP","Wald ratio",1," 0.041","0.012","1.042","4.98e-04",NA,NA,NA,0.694494569
"MSH3","Lymphocyte","BP","Wald ratio",1," 0.044","0.013","1.045","4.98e-04",NA,NA,NA,0.694494569
"SLC41A1","Lymphocyte","BP","Wald ratio",1,"-0.687","0.198","0.503","5.14e-04",NA,NA,NA,0.661135953
"NUCKS1","Lymphocyte","BP","Wald ratio",1,"-0.057","0.016","0.945","5.14e-04",NA,NA,NA,0.661118942
"C16orf53","Lymphocyte","BP","Wald ratio",1," 0.233","0.068","1.263","5.44e-04",NA,NA,NA,0.718766116
"C16orf72","Lymphocyte","BP","Wald ratio",1," 0.514","0.149","1.672","5.79e-04",NA,NA,NA,0.682509622
"ACSS2","Lymphocyte","BP","Wald ratio",1,"-0.048","0.014","0.953","5.92e-04",NA,NA,NA,0.623684415
"YWHAZ","Lymphocyte","BP","Wald ratio",1,"-0.129","0.038","0.879","6.19e-04",NA,NA,NA,0.625884972
"EPB49","Lymphocyte","BP","Wald ratio",1,"-0.055","0.016","0.946","6.64e-04",NA,NA,NA,0.603274313
"NUDT18","Lymphocyte","BP","Wald ratio",1,"-0.034","0.010","0.967","6.64e-04",NA,NA,NA,0.603276034
"FAM160B2","Lymphocyte","BP","Wald ratio",1,"-0.057","0.017","0.945","6.64e-04",NA,NA,NA,0.603275112
"KIT","Lymphocyte","BP","Wald ratio",1," 0.054","0.016","1.056","6.67e-04",NA,NA,NA,0.59730184
"TMTC1","Lymphocyte","BP","Wald ratio",1,"-0.062","0.018","0.940","7.68e-04",NA,NA,NA,0.575784388
"NDUFC2","Lymphocyte","BP","Wald ratio",1,"-0.039","0.012","0.962","8.05e-04",NA,NA,NA,0.560081708
"NDRG4","Lymphocyte","BP","Wald ratio",1," 0.083","0.025","1.086","8.16e-04",NA,NA,NA,0.559403098
"TANC1","Lymphocyte","BP","Inverse variance weighted",2,"-0.068","0.020","0.934","8.47e-04",NA,0.993949406,NA,0.556074856
"ZFYVE19","Lymphocyte","BP","Wald ratio",1," 0.035","0.010","1.035","8.57e-04",NA,NA,NA,0.55065858
"BEGAIN","Lymphocyte","BP","Wald ratio",1,"-0.043","0.013","0.958","8.87e-04",NA,NA,NA,0.564246863
"RYBP","Lymphocyte","BP","Wald ratio",1," 0.043","0.013","1.044","9.59e-04",NA,NA,NA,0.524926194
"EVI5L","Lymphocyte","BP","Wald ratio",1,"-0.036","0.011","0.964","9.90e-04",NA,NA,NA,0.546936016
"CHST2","Lymphocyte","BP","Wald ratio",1,"-0.034","0.010","0.967","1.05e-03",NA,NA,NA,0.498793123
"DSTYK","Lymphocyte","BP","Wald ratio",1," 0.969","0.297","2.634","1.10e-03",NA,NA,NA,0.489954331
"TUBB8","Lymphocyte","BP","Wald ratio",1," 0.039","0.012","1.040","1.13e-03",NA,NA,NA,0.50111953
"TCP10L","Lymphocyte","BP","Wald ratio",1," 0.054","0.017","1.056","1.21e-03",NA,NA,NA,0.587084426
"FAM119A","Lymphocyte","BP","Wald ratio",1,"-0.042","0.013","0.959","1.24e-03",NA,NA,NA,0.514759192
"TFB1M","Lymphocyte","BP","Wald ratio",1,"-0.038","0.012","0.963","1.31e-03",NA,NA,NA,0.458418173
"PI16","Lymphocyte","BP","Wald ratio",1," 0.101","0.032","1.107","1.35e-03",NA,NA,NA,0.513319613
"INPP4A","Lymphocyte","BP","Wald ratio",1,"-0.043","0.014","0.958","1.54e-03",NA,NA,NA,0.44422239
"HES6","Lymphocyte","BP","Wald ratio",1," 0.106","0.033","1.112","1.57e-03",NA,NA,NA,0.419350171
"LOC151174","Lymphocyte","BP","Wald ratio",1," 0.160","0.051","1.173","1.57e-03",NA,NA,NA,0.419350171
"LOC151174","Lymphocyte","BP","Wald ratio",1," 0.978","0.309","2.659","1.57e-03",NA,NA,NA,0.419350171
"PEG3","Lymphocyte","BP","Wald ratio",1," 0.034","0.011","1.035","1.72e-03",NA,NA,NA,0.379466021
"AS3MT","Lymphocyte","BP","Wald ratio",1," 0.059","0.019","1.061","1.76e-03",NA,NA,NA,0.38229842
"ADHFE1","Lymphocyte","BP","Wald ratio",1,"-1.279","0.410","0.278","1.82e-03",NA,NA,NA,0.429600594
"SDK2","Lymphocyte","BP","Inverse variance weighted",2,"-0.030","0.010","0.971","1.96e-03",NA,0.854801584,NA,0.19326895
"RPRD2","Lymphocyte","BP","Wald ratio",1," 0.049","0.016","1.050","1.99e-03",NA,NA,NA,0.449934894
"C1orf51","Lymphocyte","BP","Wald ratio",1," 0.059","0.019","1.061","1.99e-03",NA,NA,NA,0.449934549
"GGT1","Lymphocyte","BP","Wald ratio",1,"-0.043","0.014","0.958","2.02e-03",NA,NA,NA,0.373637518
"TCEA2","Lymphocyte","BP","Wald ratio",1," 0.071","0.023","1.073","2.12e-03",NA,NA,NA,0.403805076
"NCRNA00176","Lymphocyte","BP","Wald ratio",1," 0.047","0.015","1.048","2.12e-03",NA,NA,NA,0.403805076
"SAMD10","Lymphocyte","BP","Wald ratio",1," 0.043","0.014","1.043","2.12e-03",NA,NA,NA,0.403805076
"TNFRSF19","Lymphocyte","BP","Wald ratio",1," 0.071","0.023","1.073","2.20e-03",NA,NA,NA,0.340227605
"FAM13C","Lymphocyte","BP","Wald ratio",1," 0.053","0.017","1.054","2.20e-03",NA,NA,NA,0.408329598
"MAGI1","Lymphocyte","BP","Wald ratio",1," 0.046","0.015","1.047","2.23e-03",NA,NA,NA,0.418035297
"FAM125B","Lymphocyte","BP","Wald ratio",1," 0.029","0.010","1.030","2.26e-03",NA,NA,NA,0.329761974
"RAP1GAP","Lymphocyte","BP","Inverse variance weighted",2," 0.043","0.014","1.044","2.42e-03",NA,0.803460459,NA,0.012555476
"AZIN1","Lymphocyte","BP","Wald ratio",1,"-0.047","0.015","0.954","2.43e-03",NA,NA,NA,0.315399231
"BCCIP","Lymphocyte","BP","Wald ratio",1," 0.034","0.011","1.034","2.43e-03",NA,NA,NA,0.317463345
"SIK2","Lymphocyte","BP","Wald ratio",1,"-0.100","0.033","0.905","2.53e-03",NA,NA,NA,0.324667448
"MYO18A","Lymphocyte","BP","Wald ratio",1,"-0.031","0.010","0.970","2.61e-03",NA,NA,NA,0.313877337
"MYO18A","Lymphocyte","BP","Wald ratio",1,"-0.034","0.011","0.966","2.61e-03",NA,NA,NA,0.314044359
"ALCAM","Lymphocyte","BP","Wald ratio",1,"-1.213","0.404","0.297","2.70e-03",NA,NA,NA,0.301582189
"MGC2752","Lymphocyte","BP","Wald ratio",1," 0.141","0.047","1.152","2.70e-03",NA,NA,NA,0.350289448
"UBE2M","Lymphocyte","BP","Wald ratio",1," 0.039","0.013","1.040","2.70e-03",NA,NA,NA,0.350341172
"PDIA5","Lymphocyte","BP","Wald ratio",1,"-0.034","0.011","0.966","2.70e-03",NA,NA,NA,0.321881732
"CCDC91","Lymphocyte","BP","Wald ratio",1,"-0.034","0.011","0.967","2.70e-03",NA,NA,NA,0.299146092
"TMEM22","Lymphocyte","BP","Wald ratio",1,"-0.078","0.026","0.925","2.79e-03",NA,NA,NA,0.301304126
"NCK1","Lymphocyte","BP","Wald ratio",1,"-2.990","1.000","0.050","2.79e-03",NA,NA,NA,0.301279642
"KCNJ15","Lymphocyte","BP","Wald ratio",1,"-0.039","0.013","0.962","2.96e-03",NA,NA,NA,0.297813829
"RHOJ","Lymphocyte","BP","Wald ratio",1," 0.031","0.011","1.032","2.99e-03",NA,NA,NA,0.278153303
"UCHL3","Lymphocyte","BP","Wald ratio",1,"-0.029","0.010","0.971","3.00e-03",NA,NA,NA,0.261979037
"DCBLD1","Lymphocyte","BP","Wald ratio",1," 0.030","0.010","1.030","3.00e-03",NA,NA,NA,0.275346743
"C9orf171","Lymphocyte","BP","Wald ratio",1,"-0.042","0.014","0.959","3.06e-03",NA,NA,NA,0.340240358
"PROX1","Lymphocyte","BP","Wald ratio",1," 0.185","0.063","1.204","3.10e-03",NA,NA,NA,0.269394393
"SGK269","Lymphocyte","BP","Wald ratio",1," 0.031","0.010","1.031","3.20e-03",NA,NA,NA,0.270059813
"FAR2","Lymphocyte","BP","Wald ratio",1," 0.160","0.054","1.174","3.30e-03",NA,NA,NA,0.264299973
"ERGIC2","Lymphocyte","BP","Wald ratio",1," 0.047","0.016","1.048","3.30e-03",NA,NA,NA,0.264299973
"LRRC4","Lymphocyte","BP","Wald ratio",1," 0.031","0.011","1.032","3.31e-03",NA,NA,NA,0.261890568
"DNTTIP2","Lymphocyte","BP","Wald ratio",1," 0.056","0.019","1.058","3.33e-03",NA,NA,NA,0.400047875
"ST7","Lymphocyte","BP","Wald ratio",1,"-0.039","0.013","0.961","3.44e-03",NA,NA,NA,0.300337274
"C2CD4A","Lymphocyte","BP","Wald ratio",1," 0.041","0.014","1.042","3.44e-03",NA,NA,NA,0.251270488
"KLF11","Lymphocyte","BP","Wald ratio",1,"-0.690","0.236","0.502","3.46e-03",NA,NA,NA,0.29405808
"CYS1","Lymphocyte","BP","Wald ratio",1,"-0.090","0.031","0.914","3.46e-03",NA,NA,NA,0.29405808
"PREX1","Lymphocyte","BP","Wald ratio",1," 0.078","0.027","1.081","3.48e-03",NA,NA,NA,0.307706932
"GGNBP2","Lymphocyte","BP","Wald ratio",1,"-1.847","0.633","0.158","3.55e-03",NA,NA,NA,0.247991545
"HSPA12A","Lymphocyte","BP","Wald ratio",1,"-0.086","0.029","0.918","3.57e-03",NA,NA,NA,0.409145376
"NCRNA00162","Lymphocyte","BP","Wald ratio",1," 0.080","0.028","1.084","3.62e-03",NA,NA,NA,0.326317676
"C21orf70","Lymphocyte","BP","Wald ratio",1," 0.042","0.015","1.043","3.62e-03",NA,NA,NA,0.272623974
"SUMO3","Lymphocyte","BP","Wald ratio",1," 0.693","0.239","2.000","3.67e-03",NA,NA,NA,0.260464475
"PTPRO","Lymphocyte","BP","Wald ratio",1,"-0.036","0.012","0.965","3.94e-03",NA,NA,NA,0.245130304
"ZNF7","Lymphocyte","BP","Wald ratio",1,"-0.183","0.064","0.833","4.04e-03",NA,NA,NA,0.228328031
"TP63","Lymphocyte","BP","Wald ratio",1," 0.044","0.015","1.045","4.07e-03",NA,NA,NA,0.223642103
"VIPR1","Lymphocyte","BP","Wald ratio",1," 0.031","0.011","1.032","4.07e-03",NA,NA,NA,0.223596407
"ARHGEF4","Lymphocyte","BP","Wald ratio",1,"-0.372","0.129","0.690","4.08e-03",NA,NA,NA,0.2988846
"YEATS4","Lymphocyte","BP","Wald ratio",1,"-0.047","0.016","0.955","4.21e-03",NA,NA,NA,0.218540138
"AP4S1","Lymphocyte","BP","Wald ratio",1," 0.066","0.023","1.068","4.23e-03",NA,NA,NA,0.215936468
"KIAA0040","Lymphocyte","BP","Wald ratio",1," 1.887","0.662","6.603","4.39e-03",NA,NA,NA,0.232468347
"KIAA0040","Lymphocyte","BP","Wald ratio",1," 0.062","0.022","1.064","4.39e-03",NA,NA,NA,0.232468347
"FGF12","Lymphocyte","BP","Weighted median",3," 0.024","0.008","1.024","4.46e-03",0.455506659,0.025208273,0.233055077,0.0094053
"LRRC8C","Lymphocyte","BP","Wald ratio",1," 0.214","0.075","1.239","4.48e-03",NA,NA,NA,0.210707244
"ATP9A","Lymphocyte","BP","Wald ratio",1," 0.249","0.088","1.283","4.53e-03",NA,NA,NA,0.205545267
"SALL4","Lymphocyte","BP","Wald ratio",1," 0.041","0.015","1.042","4.53e-03",NA,NA,NA,0.205545267
"KIF2B","Lymphocyte","BP","Wald ratio",1," 0.028","0.010","1.029","4.62e-03",NA,NA,NA,0.205651057
"TBX1","Lymphocyte","BP","Wald ratio",1,"-0.150","0.053","0.861","4.64e-03",NA,NA,NA,0.284106981
"FRYL","Lymphocyte","BP","Wald ratio",1,"-0.027","0.010","0.973","4.68e-03",NA,NA,NA,0.200841608
"SLC10A4","Lymphocyte","BP","Wald ratio",1,"-0.064","0.023","0.938","4.68e-03",NA,NA,NA,0.200841608
"ZNF486","Lymphocyte","BP","Wald ratio",1," 0.760","0.270","2.139","4.82e-03",NA,NA,NA,0.232849473
"ATP10D","Lymphocyte","BP","Wald ratio",1,"-0.030","0.011","0.971","4.84e-03",NA,NA,NA,0.196060314
"FAM198B","Lymphocyte","BP","Wald ratio",1,"-0.089","0.032","0.915","4.97e-03",NA,NA,NA,0.262685796
"MYBPC1","Lymphocyte","BP","Wald ratio",1,"-0.074","0.026","0.928","4.99e-03",NA,NA,NA,0.240435129
"CPT1A","Lymphocyte","BP","Wald ratio",1," 0.037","0.013","1.037","5.39e-03",NA,NA,NA,0.161286543
"FIP1L1","Lymphocyte","BP","Wald ratio",1,"-0.033","0.012","0.967","5.70e-03",NA,NA,NA,0.187202248
"SEC14L4","Lymphocyte","BP","Wald ratio",1,"-0.055","0.020","0.946","5.72e-03",NA,NA,NA,0.192599972
"B3GALTL","Lymphocyte","BP","Wald ratio",1,"-0.031","0.011","0.969","5.75e-03",NA,NA,NA,0.195964883
"KIF21A","Lymphocyte","BP","Wald ratio",1,"-0.759","0.275","0.468","5.77e-03",NA,NA,NA,0.211931169
"C18orf1","Lymphocyte","BP","Inverse variance weighted",3,"-0.018","0.006","0.982","5.97e-03",0.693418004,0.911545488,0.891143603,0.027793491
"CDCA2","Lymphocyte","BP","Wald ratio",1,"-0.033","0.012","0.968","6.10e-03",NA,NA,NA,0.170998702
"ASCC3","Lymphocyte","BP","Wald ratio",1,"-0.750","0.274","0.472","6.10e-03",NA,NA,NA,0.165153432
"UNC5D","Lymphocyte","BP","Wald ratio",1,"-0.057","0.021","0.945","6.25e-03",NA,NA,NA,0.227571981
"ST8SIA4","Lymphocyte","BP","Wald ratio",1,"-0.104","0.038","0.901","6.26e-03",NA,NA,NA,0.184358937
"LOC645323","Lymphocyte","BP","Wald ratio",1,"-0.294","0.108","0.745","6.26e-03",NA,NA,NA,0.208934877
"PCDHGA1","Lymphocyte","BP","Wald ratio",1," 0.028","0.010","1.029","6.26e-03",NA,NA,NA,0.151797798
"PCDHGA1","Lymphocyte","BP","Wald ratio",1," 0.036","0.013","1.036","6.26e-03",NA,NA,NA,0.163431527
"KIAA1751","Lymphocyte","BP","Wald ratio",1,"-0.026","0.009","0.975","6.31e-03",NA,NA,NA,0.154176749
"CALML6","Lymphocyte","BP","Wald ratio",1,"-0.028","0.010","0.973","6.31e-03",NA,NA,NA,0.161057789
"SLC35E2","Lymphocyte","BP","Wald ratio",1,"-0.027","0.010","0.974","6.31e-03",NA,NA,NA,0.161058187
"CDK11B","Lymphocyte","BP","Wald ratio",1,"-0.037","0.014","0.964","6.31e-03",NA,NA,NA,0.161045454
"NADK","Lymphocyte","BP","Wald ratio",1,"-0.030","0.011","0.971","6.31e-03",NA,NA,NA,0.161058186
"FMO1","Lymphocyte","BP","Wald ratio",1," 0.937","0.343","2.552","6.37e-03",NA,NA,NA,0.173914653
"COL1A2","Lymphocyte","BP","Wald ratio",1," 0.043","0.016","1.044","6.37e-03",NA,NA,NA,0.188548692
"RARRES2","Lymphocyte","BP","Wald ratio",1," 0.038","0.014","1.039","6.41e-03",NA,NA,NA,0.177175064
"ABCC13","Lymphocyte","BP","Wald ratio",1," 0.036","0.013","1.037","6.44e-03",NA,NA,NA,0.20357577
"BSND","Lymphocyte","BP","Wald ratio",1,"-0.029","0.011","0.971","6.45e-03",NA,NA,NA,0.159822312
"IFI44","Lymphocyte","BP","Wald ratio",1," 0.052","0.019","1.053","6.50e-03",NA,NA,NA,0.1630944
"KITLG","Lymphocyte","BP","Wald ratio",1," 0.033","0.012","1.034","6.52e-03",NA,NA,NA,0.103842756
"LOC442293","Lymphocyte","BP","Wald ratio",1,"-0.027","0.010","0.974","6.56e-03",NA,NA,NA,0.110351583
"EIF2C2","Lymphocyte","BP","Wald ratio",1," 0.039","0.014","1.040","6.57e-03",NA,NA,NA,0.159799097
"HAPLN4","Lymphocyte","BP","Wald ratio",1,"-0.309","0.114","0.734","6.64e-03",NA,NA,NA,0.161915403
"KIAA0892","Lymphocyte","BP","Wald ratio",1,"-2.418","0.891","0.089","6.64e-03",NA,NA,NA,0.161915403
"NRCAM","Lymphocyte","BP","Wald ratio",1," 0.030","0.011","1.030","6.70e-03",NA,NA,NA,0.168753123
"SOBP","Lymphocyte","BP","Wald ratio",1,"-0.054","0.020","0.947","6.81e-03",NA,NA,NA,0.259661077
"PTPRD","Lymphocyte","BP","Wald ratio",1,"-0.035","0.013","0.966","6.89e-03",NA,NA,NA,0.190210921
"FCGBP","Lymphocyte","BP","Wald ratio",1,"-0.032","0.012","0.968","6.95e-03",NA,NA,NA,0.1755826
"SIRPB2","Lymphocyte","BP","Wald ratio",1,"-0.084","0.031","0.919","6.95e-03",NA,NA,NA,0.199552796
"TNR","Lymphocyte","BP","Wald ratio",1,"-0.056","0.021","0.946","7.22e-03",NA,NA,NA,0.156984293
"NRXN3","Lymphocyte","BP","Wald ratio",1,"-0.033","0.012","0.968","7.40e-03",NA,NA,NA,0.139228157
"CASP10","Lymphocyte","BP","Wald ratio",1,"-0.092","0.034","0.912","7.43e-03",NA,NA,NA,0.142321458
"PTPRJ","Lymphocyte","BP","Wald ratio",1," 0.084","0.031","1.087","7.56e-03",NA,NA,NA,0.276992154
"C1orf14","Lymphocyte","BP","Wald ratio",1,"-0.131","0.049","0.877","7.90e-03",NA,NA,NA,0.215762788
"PCBD2","Lymphocyte","BP","Wald ratio",1," 0.257","0.097","1.293","7.97e-03",NA,NA,NA,0.137164973
"ACADM","Lymphocyte","BP","Wald ratio",1," 0.026","0.010","1.027","8.15e-03",NA,NA,NA,0.13608946
"FBXL4","Lymphocyte","BP","Wald ratio",1," 0.027","0.010","1.028","8.16e-03",NA,NA,NA,0.132266955
"SERPINE2","Lymphocyte","BP","Wald ratio",1,"-0.043","0.016","0.958","8.29e-03",NA,NA,NA,0.124127926
"BICD1","Lymphocyte","BP","Wald ratio",1," 0.135","0.051","1.145","8.40e-03",NA,NA,NA,0.157927871
"MXRA7","Lymphocyte","BP","Wald ratio",1," 0.027","0.010","1.028","8.41e-03",NA,NA,NA,0.132814487
"CACNA2D1","Lymphocyte","BP","Inverse variance weighted",2," 0.025","0.010","1.026","8.50e-03",NA,0.648770033,NA,0.109583713
"KIFC3","Lymphocyte","BP","Wald ratio",1,"-0.032","0.012","0.968","8.57e-03",NA,NA,NA,0.150119049
"GDF9","Lymphocyte","BP","Wald ratio",1," 0.025","0.010","1.026","8.59e-03",NA,NA,NA,0.128321796
"BZW2","Lymphocyte","BP","Wald ratio",1," 0.038","0.014","1.039","8.60e-03",NA,NA,NA,0.155162951
"NRGN","Lymphocyte","BP","Wald ratio",1," 0.034","0.013","1.034","8.66e-03",NA,NA,NA,0.120311511
"VSIG2","Lymphocyte","BP","Wald ratio",1," 0.033","0.013","1.034","8.66e-03",NA,NA,NA,0.147813974
"ZBED4","Lymphocyte","BP","Inverse variance weighted",2,"-0.034","0.013","0.966","9.01e-03",NA,0.734479884,NA,0.056874082
"C5orf49","Lymphocyte","BP","Wald ratio",1,"-0.120","0.046","0.887","9.04e-03",NA,NA,NA,0.124443787
"C14orf102","Lymphocyte","BP","Wald ratio",1,"-0.030","0.011","0.971","9.11e-03",NA,NA,NA,0.1314683
"SLC2A8","Lymphocyte","BP","Wald ratio",1," 0.034","0.013","1.035","9.15e-03",NA,NA,NA,0.152250585
"GRM3","Lymphocyte","BP","Wald ratio",1,"-0.197","0.076","0.821","9.21e-03",NA,NA,NA,0.123763128
"MYCN","Lymphocyte","BP","Wald ratio",1," 0.031","0.012","1.032","9.21e-03",NA,NA,NA,0.129241324
"KCNQ4","Lymphocyte","BP","Wald ratio",1,"-0.179","0.069","0.836","9.29e-03",NA,NA,NA,0.166380052
