"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"PGM2","Stem-cell-iPSC","ASD","Wald ratio","1",0.023,0.038,1.024,0.541,NA,NA,NA,0.009141225
"UBA6","Stem-cell-iPSC","ASD","Wald ratio","1",0.031,0.051,1.031,0.546,NA,NA,NA,0.010289848
"RPGRIP1L","Stem-cell-iPSC","ASD","Wald ratio","1",0.018,0.029,1.018,0.546,NA,NA,NA,0.000279999
"AP5M1","Stem-cell-iPSC","ASD","Wald ratio","1",0.02,0.032,1.02,0.546,NA,NA,NA,0.000735729
"HEATR3","Stem-cell-iPSC","ASD","Wald ratio","1",0.008,0.014,1.008,0.548,NA,NA,NA,0.009047774
"ITM2C","Stem-cell-iPSC","ASD","Wald ratio","1",0.023,0.038,1.023,0.548,NA,NA,NA,0.000745431
"ANK1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.018,0.03,0.982,0.553,NA,NA,NA,0.000877204
"EOGT","Stem-cell-iPSC","ASD","Wald ratio","1",-0.014,0.024,0.986,0.556,NA,NA,NA,0.005745315
"RAB33B","Stem-cell-iPSC","ASD","Wald ratio","1",-0.015,0.026,0.985,0.558,NA,NA,NA,0.00919739
"CALB1","Stem-cell-iPSC","ASD","Wald ratio","1",0.019,0.033,1.019,0.559,NA,NA,NA,0.006899408
"LRRC40","Stem-cell-iPSC","ASD","Wald ratio","1",-0.032,0.056,0.968,0.569,NA,NA,NA,0.000553885
"TARS","Stem-cell-iPSC","ASD","Wald ratio","1",0.025,0.045,1.026,0.569,NA,NA,NA,0.000837154
"C11orf57","Stem-cell-iPSC","ASD","Wald ratio","1",-0.024,0.042,0.977,0.575,NA,NA,NA,7.95e-05
"GSTP1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.027,0.05,0.973,0.585,NA,NA,NA,0.000375167
"ACSF3","Stem-cell-iPSC","ASD","Wald ratio","1",-0.018,0.033,0.982,0.591,NA,NA,NA,0.003858109
"BST2","Stem-cell-iPSC","ASD","Wald ratio","1",-0.025,0.047,0.976,0.597,NA,NA,NA,0.003252826
"QDPR","Stem-cell-iPSC","ASD","Wald ratio","1",0.01,0.02,1.01,0.598,NA,NA,NA,0.009351697
"TLDC1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.014,0.028,0.986,0.614,NA,NA,NA,0.000433867
"NTPCR","Stem-cell-iPSC","ASD","Wald ratio","1",-0.012,0.023,0.988,0.615,NA,NA,NA,0.010327143
"KCTD14","Stem-cell-iPSC","ASD","Wald ratio","1",0.023,0.045,1.023,0.617,NA,NA,NA,0.005229647
"UQCR10","Stem-cell-iPSC","ASD","Wald ratio","1",0.02,0.04,1.02,0.622,NA,NA,NA,0.016580967
"DHRS4","Stem-cell-iPSC","ASD","Wald ratio","1",-0.009,0.018,0.991,0.623,NA,NA,NA,0.01345509
"ATM","Stem-cell-iPSC","ASD","Wald ratio","1",-0.015,0.03,0.986,0.625,NA,NA,NA,0.002423701
"MAK16","Stem-cell-iPSC","ASD","Wald ratio","1",0.019,0.038,1.019,0.625,NA,NA,NA,0.005265055
"STRN","Stem-cell-iPSC","ASD","Wald ratio","1",0.014,0.028,1.014,0.63,NA,NA,NA,0.007773602
"TIMM21","Stem-cell-iPSC","ASD","Wald ratio","1",0.016,0.035,1.016,0.637,NA,NA,NA,0.000577697
"UMPS","Stem-cell-iPSC","ASD","Wald ratio","1",0.025,0.053,1.025,0.64,NA,NA,NA,0.002203102
"EPB41L4A","Stem-cell-iPSC","ASD","Wald ratio","1",-0.013,0.027,0.987,0.641,NA,NA,NA,6.93e-05
"ZRANB3","Stem-cell-iPSC","ASD","Wald ratio","1",0.015,0.032,1.015,0.642,NA,NA,NA,0.000251661
"METTL18","Stem-cell-iPSC","ASD","Wald ratio","1",0.01,0.021,1.01,0.643,NA,NA,NA,0.011508748
"ORMDL3","Stem-cell-iPSC","ASD","Wald ratio","1",0.013,0.027,1.013,0.644,NA,NA,NA,5.83e-05
"GSTT1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.009,0.019,0.991,0.645,NA,NA,NA,0.007865582
"PEPD","Stem-cell-iPSC","ASD","Wald ratio","1",-0.018,0.039,0.982,0.645,NA,NA,NA,0.007866623
"CTSC","Stem-cell-iPSC","ASD","Wald ratio","1",0.017,0.038,1.017,0.651,NA,NA,NA,0.002333781
"C9orf64","Stem-cell-iPSC","ASD","Wald ratio","1",-0.01,0.022,0.99,0.653,NA,NA,NA,0.001635752
"MCOLN2","Stem-cell-iPSC","ASD","Wald ratio","1",0.009,0.02,1.009,0.654,NA,NA,NA,2.34e-05
"PPT1","Stem-cell-iPSC","ASD","Wald ratio","1",0.019,0.043,1.02,0.656,NA,NA,NA,0.000346595
"ASRGL1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.012,0.026,0.988,0.656,NA,NA,NA,0.011224905
"MLH1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.017,0.038,0.983,0.658,NA,NA,NA,0.000305617
"ARID3B","Stem-cell-iPSC","ASD","Wald ratio","1",0.01,0.024,1.01,0.66,NA,NA,NA,0.011608625
"SDR39U1","Stem-cell-iPSC","ASD","Wald ratio","1",0.016,0.037,1.016,0.665,NA,NA,NA,0.000106285
"WNK2","Stem-cell-iPSC","ASD","Wald ratio","1",0.016,0.037,1.016,0.667,NA,NA,NA,0.011149353
"LARS2","Stem-cell-iPSC","ASD","Wald ratio","1",0.009,0.022,1.009,0.668,NA,NA,NA,0.007852184
"MALT1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.022,0.052,0.978,0.669,NA,NA,NA,0.000127267
"GCFC2","Stem-cell-iPSC","ASD","Wald ratio","1",0.012,0.028,1.012,0.674,NA,NA,NA,0.00429695
"ASL","Stem-cell-iPSC","ASD","Wald ratio","1",-0.018,0.044,0.982,0.675,NA,NA,NA,0.007550492
"MAP2K2","Stem-cell-iPSC","ASD","Wald ratio","1",0.023,0.055,1.023,0.682,NA,NA,NA,0.002544857
"ATG16L1","Stem-cell-iPSC","ASD","Wald ratio","1",0.01,0.025,1.01,0.685,NA,NA,NA,0.005370766
"DHRS7","Stem-cell-iPSC","ASD","Wald ratio","1",-0.017,0.042,0.983,0.685,NA,NA,NA,6.89e-05
"FDPS","Stem-cell-iPSC","ASD","Wald ratio","1",-0.011,0.027,0.989,0.689,NA,NA,NA,0.007845278
"NARS2","Stem-cell-iPSC","ASD","Wald ratio","1",-0.01,0.026,0.99,0.69,NA,NA,NA,0.005184128
"WDR18","Stem-cell-iPSC","ASD","Wald ratio","1",0.013,0.033,1.013,0.69,NA,NA,NA,0.000308773
"TMEM87B","Stem-cell-iPSC","ASD","Wald ratio","1",0.015,0.037,1.015,0.693,NA,NA,NA,0.000556657
"FUCA1","Stem-cell-iPSC","ASD","Wald ratio","1",0.013,0.034,1.013,0.706,NA,NA,NA,0.011590132
"DLG1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.011,0.029,0.989,0.709,NA,NA,NA,0.007350368
"THUMPD1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.012,0.032,0.988,0.71,NA,NA,NA,0.010404816
"HSD17B7","Stem-cell-iPSC","ASD","Wald ratio","1",0.008,0.021,1.008,0.711,NA,NA,NA,0.010468531
"RHBDD3","Stem-cell-iPSC","ASD","Wald ratio","1",0.008,0.022,1.008,0.712,NA,NA,NA,0.000214073
"SRA1","Stem-cell-iPSC","ASD","Wald ratio","1",0.018,0.049,1.018,0.712,NA,NA,NA,0.001554086
"GSDMD","Stem-cell-iPSC","ASD","Wald ratio","1",-0.008,0.023,0.992,0.714,NA,NA,NA,0.008921584
"IDO1","Stem-cell-iPSC","ASD","Wald ratio","1",0.016,0.045,1.016,0.716,NA,NA,NA,0.000141977
"VAV2","Stem-cell-iPSC","ASD","Wald ratio","1",0.008,0.023,1.008,0.716,NA,NA,NA,0.007474688
"SAT2","Stem-cell-iPSC","ASD","Wald ratio","1",-0.009,0.025,0.991,0.719,NA,NA,NA,0.007325505
"LTA4H","Stem-cell-iPSC","ASD","Wald ratio","1",0.022,0.062,1.022,0.726,NA,NA,NA,0.002352429
"NFU1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.008,0.024,0.992,0.726,NA,NA,NA,0.007361978
"PLEKHA7","Stem-cell-iPSC","ASD","Wald ratio","1",-0.01,0.028,0.99,0.727,NA,NA,NA,0.005455245
"BRD3","Stem-cell-iPSC","ASD","Wald ratio","1",-0.01,0.029,0.99,0.728,NA,NA,NA,0.000978025
"RCN1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.011,0.031,0.99,0.731,NA,NA,NA,0.003062032
"TTF2","Stem-cell-iPSC","ASD","Wald ratio","1",0.008,0.024,1.008,0.735,NA,NA,NA,0.00682696
"AP3M2","Stem-cell-iPSC","ASD","Wald ratio","1",0.01,0.03,1.01,0.742,NA,NA,NA,0.000494897
"POLI","Stem-cell-iPSC","ASD","Wald ratio","1",0.007,0.022,1.007,0.744,NA,NA,NA,0.007360497
"C7orf50","Stem-cell-iPSC","ASD","Wald ratio","1",0.005,0.016,1.005,0.748,NA,NA,NA,0.007297582
"CBWD1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.006,0.018,0.994,0.749,NA,NA,NA,0.00765366
"DHX36","Stem-cell-iPSC","ASD","Wald ratio","1",-0.012,0.038,0.988,0.752,NA,NA,NA,0.000241207
"SHMT1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.009,0.029,0.991,0.753,NA,NA,NA,0.00758769
"CD40","Stem-cell-iPSC","ASD","Wald ratio","1",-0.007,0.022,0.993,0.755,NA,NA,NA,0.00705019
"GFM2","Stem-cell-iPSC","ASD","Wald ratio","1",-0.011,0.034,0.989,0.758,NA,NA,NA,0.000304296
"SUCLA2","Stem-cell-iPSC","ASD","Wald ratio","1",0.008,0.027,1.008,0.76,NA,NA,NA,0.009265345
"HRSP12","Stem-cell-iPSC","ASD","Wald ratio","1",-0.014,0.046,0.986,0.761,NA,NA,NA,0.002721466
"VPS36","Stem-cell-iPSC","ASD","Wald ratio","1",-0.011,0.038,0.989,0.763,NA,NA,NA,0.000100138
"ACO1","Stem-cell-iPSC","ASD","Wald ratio","1",0.014,0.048,1.014,0.764,NA,NA,NA,0.000169691
"PLD2","Stem-cell-iPSC","ASD","Wald ratio","1",0.009,0.03,1.009,0.771,NA,NA,NA,0.001280461
"TP53I3","Stem-cell-iPSC","ASD","Wald ratio","1",0.01,0.035,1.01,0.779,NA,NA,NA,0.0020393
"COA7","Stem-cell-iPSC","ASD","Wald ratio","1",0.008,0.027,1.008,0.78,NA,NA,NA,0.006237308
"ALDH16A1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.006,0.021,0.994,0.787,NA,NA,NA,0.008351488
"SCRN2","Stem-cell-iPSC","ASD","Wald ratio","1",0.007,0.026,1.007,0.787,NA,NA,NA,0.007144492
"FAM101B","Stem-cell-iPSC","ASD","Wald ratio","1",-0.012,0.043,0.989,0.788,NA,NA,NA,0.000703232
"TTC38","Stem-cell-iPSC","ASD","Wald ratio","1",-0.011,0.04,0.989,0.789,NA,NA,NA,5.27e-05
"NUP50","Stem-cell-iPSC","ASD","Wald ratio","1",-0.009,0.033,0.991,0.791,NA,NA,NA,0.002635713
"CDA","Stem-cell-iPSC","ASD","Wald ratio","1",-0.006,0.021,0.994,0.791,NA,NA,NA,0.000537468
"FAH","Stem-cell-iPSC","ASD","Wald ratio","1",0.011,0.042,1.011,0.795,NA,NA,NA,0.002214295
"CHMP1A","Stem-cell-iPSC","ASD","Wald ratio","1",-0.008,0.03,0.992,0.795,NA,NA,NA,0.001784596
"GFPT2","Stem-cell-iPSC","ASD","Wald ratio","1",0.008,0.031,1.008,0.799,NA,NA,NA,0.007059105
"FANCI","Stem-cell-iPSC","ASD","Wald ratio","1",0.006,0.027,1.006,0.81,NA,NA,NA,0.000770483
"SUN1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.011,0.047,0.989,0.813,NA,NA,NA,0.000215017
"CLIC4","Stem-cell-iPSC","ASD","Wald ratio","1",-0.011,0.047,0.989,0.821,NA,NA,NA,0.001096316
"XPC","Stem-cell-iPSC","ASD","Wald ratio","1",0.007,0.031,1.007,0.828,NA,NA,NA,0.001502096
"PECR","Stem-cell-iPSC","ASD","Wald ratio","1",-0.007,0.032,0.993,0.832,NA,NA,NA,7.96e-05
"NSFL1C","Stem-cell-iPSC","ASD","Wald ratio","1",-0.008,0.036,0.992,0.832,NA,NA,NA,0.005902375
"VWA5A","Stem-cell-iPSC","ASD","Wald ratio","1",0.006,0.029,1.006,0.834,NA,NA,NA,0.007127712
"CHPF2","Stem-cell-iPSC","ASD","Wald ratio","1",0.006,0.028,1.006,0.836,NA,NA,NA,0.002124802
"ARFGEF1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.011,0.051,0.99,0.837,NA,NA,NA,9.61e-05
"ARHGEF16","Stem-cell-iPSC","ASD","Wald ratio","1",-0.007,0.036,0.993,0.837,NA,NA,NA,2.67e-05
"TBCEL","Stem-cell-iPSC","ASD","Wald ratio","1",0.009,0.042,1.009,0.837,NA,NA,NA,0.003042709
"ATIC","Stem-cell-iPSC","ASD","Wald ratio","1",-0.004,0.02,0.996,0.838,NA,NA,NA,0.007628848
"CSTB","Stem-cell-iPSC","ASD","Wald ratio","1",-0.006,0.031,0.994,0.838,NA,NA,NA,0.007375752
"MON2","Stem-cell-iPSC","ASD","Wald ratio","1",-0.006,0.031,0.994,0.839,NA,NA,NA,0.006799406
"C11orf54","Stem-cell-iPSC","ASD","Wald ratio","1",0.004,0.021,1.004,0.84,NA,NA,NA,0.007226175
"HSDL2","Stem-cell-iPSC","ASD","Wald ratio","1",-0.008,0.037,0.993,0.84,NA,NA,NA,0.000339593
"ERAP1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.003,0.017,0.997,0.841,NA,NA,NA,0.00856572
"MRI1","Stem-cell-iPSC","ASD","Wald ratio","1",0.004,0.021,1.004,0.846,NA,NA,NA,0.007261174
"TRIM5","Stem-cell-iPSC","ASD","Wald ratio","1",-0.006,0.031,0.994,0.85,NA,NA,NA,3.96e-05
"LYPLAL1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.005,0.027,0.995,0.856,NA,NA,NA,7.98e-05
"R3HCC1","Stem-cell-iPSC","ASD","Wald ratio","1",0.005,0.028,1.005,0.857,NA,NA,NA,0.000100501
"TRAPPC4","Stem-cell-iPSC","ASD","Wald ratio","1",0.007,0.04,1.007,0.868,NA,NA,NA,0.000218734
"INF2","Stem-cell-iPSC","ASD","Wald ratio","1",-0.004,0.028,0.996,0.872,NA,NA,NA,0.010785118
"GALNT3","Stem-cell-iPSC","ASD","Wald ratio","1",-0.003,0.022,0.997,0.873,NA,NA,NA,0.006922709
"LRWD1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.004,0.028,0.996,0.874,NA,NA,NA,0.004012511
"CCDC51","Stem-cell-iPSC","ASD","Wald ratio","1",0.007,0.044,1.007,0.874,NA,NA,NA,0.000437452
"COIL","Stem-cell-iPSC","ASD","Wald ratio","1",0.007,0.044,1.007,0.879,NA,NA,NA,0.001177142
"MDH2","Stem-cell-iPSC","ASD","Wald ratio","1",-0.003,0.018,0.997,0.88,NA,NA,NA,0.007606395
"RTFDC1","Stem-cell-iPSC","ASD","Wald ratio","1",0.006,0.042,1.006,0.88,NA,NA,NA,0.002659708
"POGLUT1","Stem-cell-iPSC","ASD","Wald ratio","1",0.003,0.023,1.003,0.885,NA,NA,NA,0.00695541
"SPTBN1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.005,0.036,0.995,0.898,NA,NA,NA,0.006581023
"ITPA","Stem-cell-iPSC","ASD","Wald ratio","1",-0.002,0.019,0.998,0.899,NA,NA,NA,0.009003991
"ALPL","Stem-cell-iPSC","ASD","Wald ratio","1",0.004,0.032,1.004,0.9,NA,NA,NA,0.000284864
"FN3K","Stem-cell-iPSC","ASD","Wald ratio","1",-0.006,0.05,0.994,0.905,NA,NA,NA,0.000940632
"CCBL2","Stem-cell-iPSC","ASD","Wald ratio","1",0.002,0.017,1.002,0.908,NA,NA,NA,0.006882216
"SLC27A1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.004,0.034,0.996,0.912,NA,NA,NA,0.004769285
"CHCHD2","Stem-cell-iPSC","ASD","Wald ratio","1",0.002,0.022,1.002,0.92,NA,NA,NA,0.002248345
"CDC7","Stem-cell-iPSC","ASD","Wald ratio","1",-0.003,0.032,0.997,0.92,NA,NA,NA,0.003247626
"NUDCD3","Stem-cell-iPSC","ASD","Wald ratio","1",0.004,0.04,1.004,0.92,NA,NA,NA,0.005129141
"DIRAS1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.003,0.037,0.997,0.926,NA,NA,NA,5.52e-05
"MPV17L","Stem-cell-iPSC","ASD","Wald ratio","1",0.002,0.018,1.002,0.926,NA,NA,NA,4.56e-05
"MMAB","Stem-cell-iPSC","ASD","Wald ratio","1",-0.002,0.019,0.998,0.931,NA,NA,NA,0.007989337
"ATXN2L","Stem-cell-iPSC","ASD","Wald ratio","1",-0.002,0.023,0.998,0.932,NA,NA,NA,0.00387627
"C21orf33","Stem-cell-iPSC","ASD","Wald ratio","1",-0.002,0.028,0.998,0.932,NA,NA,NA,0.000319564
"FARSB","Stem-cell-iPSC","ASD","Wald ratio","1",-0.002,0.026,0.998,0.933,NA,NA,NA,0.007175099
"GCSH","Stem-cell-iPSC","ASD","Wald ratio","1",-0.004,0.043,0.996,0.935,NA,NA,NA,0.000704039
"GPX4","Stem-cell-iPSC","ASD","Wald ratio","1",0.002,0.023,1.002,0.937,NA,NA,NA,0.005790706
"APIP","Stem-cell-iPSC","ASD","Wald ratio","1",-0.001,0.018,0.999,0.94,NA,NA,NA,0.007248265
"DNAJC15","Stem-cell-iPSC","ASD","Wald ratio","1",-0.001,0.017,0.999,0.941,NA,NA,NA,0.008030498
"SLC25A1","Stem-cell-iPSC","ASD","Wald ratio","1",0.004,0.052,1.004,0.941,NA,NA,NA,0.000478606
"PPIL3","Stem-cell-iPSC","ASD","Wald ratio","1",0.001,0.013,1.001,0.942,NA,NA,NA,0.008224816
"ACOT2","Stem-cell-iPSC","ASD","Wald ratio","1",0.002,0.034,1.002,0.946,NA,NA,NA,0.000518264
"DDX51","Stem-cell-iPSC","ASD","Wald ratio","1",-0.002,0.029,0.998,0.947,NA,NA,NA,0.006423071
"SUPT5H","Stem-cell-iPSC","ASD","Wald ratio","1",0.003,0.047,1.003,0.95,NA,NA,NA,7e-05
"FHL3","Stem-cell-iPSC","ASD","Wald ratio","1",0.002,0.031,1.002,0.952,NA,NA,NA,0.007094907
"SLFN13","Stem-cell-iPSC","ASD","Wald ratio","1",0.001,0.022,1.001,0.955,NA,NA,NA,0.006994295
"OXSR1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.002,0.038,0.998,0.957,NA,NA,NA,0.003062274
"GNB4","Stem-cell-iPSC","ASD","Wald ratio","1",0.002,0.041,1.002,0.96,NA,NA,NA,0.00012827
"THEM4","Stem-cell-iPSC","ASD","Wald ratio","1",-0.001,0.023,0.999,0.96,NA,NA,NA,0.000565571
"FLNB","Stem-cell-iPSC","ASD","Wald ratio","1",-0.002,0.044,0.998,0.964,NA,NA,NA,0.001076341
"FBXL18","Stem-cell-iPSC","ASD","Wald ratio","1",0.001,0.034,1.001,0.972,NA,NA,NA,0.003001449
"TAMM41","Stem-cell-iPSC","ASD","Wald ratio","1",-0.001,0.021,0.999,0.972,NA,NA,NA,0.007085529
"SRR","Stem-cell-iPSC","ASD","Wald ratio","1",0.001,0.025,1.001,0.972,NA,NA,NA,0.006771441
"BCR","Stem-cell-iPSC","ASD","Wald ratio","1",-0.001,0.033,0.999,0.975,NA,NA,NA,0.000644856
"ATP1B1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.001,0.035,0.999,0.977,NA,NA,NA,0.003479669
"TMEM230","Stem-cell-iPSC","ASD","Wald ratio","1",0.001,0.028,1.001,0.983,NA,NA,NA,0.006838162
"CAND1","Stem-cell-iPSC","ASD","Wald ratio","1",0.001,0.056,1.001,0.983,NA,NA,NA,0.00467973
"HSPBAP1","Stem-cell-iPSC","ASD","Wald ratio","1",-0.001,0.029,0.999,0.983,NA,NA,NA,0.00518887
"DIP2B","Stem-cell-iPSC","ASD","Wald ratio","1",0,0.024,1,0.985,NA,NA,NA,0.00771778
"IAH1","Stem-cell-iPSC","ASD","Wald ratio","1",0,0.021,1,0.991,NA,NA,NA,0.008280885
"GSTM4","Stem-cell-iPSC","ASD","Wald ratio","1",0,0.036,1,0.995,NA,NA,NA,0.00015486
