"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"MEPCE","Stem-cell-iPSC","ASD","Wald ratio",1,-0.018,0.046,0.982,0.702,NA,NA,NA,0.00056788
"CLDN10","Stem-cell-iPSC","ASD","Wald ratio",1,-0.014,0.037,0.986,0.705,NA,NA,NA,3.1e-06
"RPL30P3","Stem-cell-iPSC","ASD","Wald ratio",1,0.006,0.017,1.006,0.705,NA,NA,NA,0.001226644
"ROPN1B","Stem-cell-iPSC","ASD","Wald ratio",1,-0.126,0.334,0.882,0.706,NA,NA,NA,0.0081714
"TRBV30","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.025,0.991,0.708,NA,NA,NA,6.56e-06
"MTND5P34","Stem-cell-iPSC","ASD","Wald ratio",1,0.01,0.025,1.01,0.708,NA,NA,NA,3.35e-05
"RIMS3","Stem-cell-iPSC","ASD","Wald ratio",1,0.014,0.038,1.014,0.709,NA,NA,NA,7.48e-06
"PIP4K2A","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.023,0.991,0.709,NA,NA,NA,1.56e-05
"MED15P9","Stem-cell-iPSC","ASD","Wald ratio",1,0.019,0.05,1.019,0.709,NA,NA,NA,1.84e-05
"CEBPE","Stem-cell-iPSC","ASD","Wald ratio",1,0.009,0.025,1.009,0.709,NA,NA,NA,1.9e-06
"ZNF100","Stem-cell-iPSC","ASD","Wald ratio",1,0.026,0.069,1.026,0.71,NA,NA,NA,1.76e-05
"ZNF611","Stem-cell-iPSC","ASD","Wald ratio",1,-0.008,0.022,0.992,0.71,NA,NA,NA,2.17e-05
"TTC28","Stem-cell-iPSC","ASD","Wald ratio",1,0.019,0.052,1.019,0.711,NA,NA,NA,0.00014525
"TBX18","Stem-cell-iPSC","ASD","Wald ratio",1,0.019,0.05,1.019,0.711,NA,NA,NA,0.007422854
"BCAS1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.011,0.03,0.989,0.711,NA,NA,NA,1.42e-05
"SORBS1","Stem-cell-iPSC","ASD","Wald ratio",1,0.031,0.083,1.031,0.713,NA,NA,NA,0.000205588
"PARN","Stem-cell-iPSC","ASD","Wald ratio",1,0.015,0.039,1.015,0.713,NA,NA,NA,5.37e-06
"TCP11L2","Stem-cell-iPSC","ASD","Wald ratio",1,0.016,0.043,1.016,0.715,NA,NA,NA,0.000834135
"CDHR3","Stem-cell-iPSC","ASD","Wald ratio",1,0.017,0.047,1.017,0.715,NA,NA,NA,4.11e-05
"AGAP1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.024,0.991,0.715,NA,NA,NA,4.87e-06
"CUX1","Stem-cell-iPSC","ASD","Wald ratio",1,0.018,0.05,1.018,0.716,NA,NA,NA,0.000797288
"GOLGA7","Stem-cell-iPSC","ASD","Wald ratio",1,-0.025,0.069,0.975,0.717,NA,NA,NA,0.000325317
"NHLRC2","Stem-cell-iPSC","ASD","Wald ratio",1,0.007,0.02,1.007,0.717,NA,NA,NA,5.27e-06
"GM2AP1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.025,0.991,0.718,NA,NA,NA,2.75e-06
"KCNQ3","Stem-cell-iPSC","ASD","Weighted median",3,0.008,0.022,1.008,0.718,0.220046933,0.053003951,0.337741754,7.94e-06
"ADGB","Stem-cell-iPSC","ASD","Wald ratio",1,0.021,0.06,1.022,0.719,NA,NA,NA,0.003781247
"PLAC9","Stem-cell-iPSC","ASD","Wald ratio",1,0.015,0.043,1.015,0.721,NA,NA,NA,0.00013932
"TRAV13-2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.015,0.043,0.985,0.721,NA,NA,NA,6.58e-06
"IFIT1","Stem-cell-iPSC","ASD","Wald ratio",1,0.021,0.059,1.021,0.721,NA,NA,NA,0.00234234
"SLC47A1","Stem-cell-iPSC","ASD","Wald ratio",1,0.012,0.034,1.012,0.722,NA,NA,NA,6.32e-06
"RGS9","Stem-cell-iPSC","ASD","Wald ratio",1,0.024,0.068,1.025,0.722,NA,NA,NA,6.61e-06
"PHYKPL","Stem-cell-iPSC","ASD","Wald ratio",1,-0.011,0.031,0.989,0.722,NA,NA,NA,0.000459243
"COG3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.024,0.069,0.976,0.723,NA,NA,NA,3.53e-05
"ZNF257","Stem-cell-iPSC","ASD","Wald ratio",1,0.016,0.045,1.016,0.723,NA,NA,NA,4.14e-05
"C16orf62","Stem-cell-iPSC","ASD","Wald ratio",1,-0.017,0.049,0.983,0.723,NA,NA,NA,0.000224571
"RNU6-34P","Stem-cell-iPSC","ASD","Wald ratio",1,-0.008,0.022,0.992,0.723,NA,NA,NA,4.27e-05
"STARD13","Stem-cell-iPSC","ASD","Wald ratio",1,-0.008,0.024,0.992,0.723,NA,NA,NA,2.12e-05
"PVRL3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.008,0.022,0.992,0.724,NA,NA,NA,4.24e-05
"PSD3","Stem-cell-iPSC","ASD","Inverse variance weighted",2,0.007,0.021,1.007,0.724,NA,0.126445444,NA,4.53e-05
"ECM1P2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.026,0.991,0.726,NA,NA,NA,6.59e-06
"RYR2","Stem-cell-iPSC","ASD","Wald ratio",1,0.008,0.023,1.008,0.726,NA,NA,NA,1.44e-05
"PDLIM5","Stem-cell-iPSC","ASD","Wald ratio",1,0.008,0.022,1.008,0.726,NA,NA,NA,1.94e-05
"DLG2","Stem-cell-iPSC","ASD","MR Egger",4,0.03,0.075,1.031,0.727,0.171396973,0.178932137,0.470151142,0.004027724
"LINC01376","Stem-cell-iPSC","ASD","Wald ratio",1,-0.008,0.023,0.992,0.728,NA,NA,NA,0.00017505
"CRB2","Stem-cell-iPSC","ASD","Wald ratio",1,0.008,0.023,1.008,0.728,NA,NA,NA,4.15e-06
"CNTNAP2","Stem-cell-iPSC","ASD","Weighted mode",5,0.005,0.013,1.005,0.728,0.423192454,0.57656301,0.78706089,2.57e-05
"PRDM9","Stem-cell-iPSC","ASD","Wald ratio",1,0.03,0.088,1.031,0.73,NA,NA,NA,1.87e-05
"POM121L4P","Stem-cell-iPSC","ASD","Wald ratio",1,-0.012,0.034,0.988,0.73,NA,NA,NA,1.01e-05
"LSM11","Stem-cell-iPSC","ASD","Wald ratio",1,0.011,0.032,1.011,0.732,NA,NA,NA,5.78e-06
"RN7SL366P","Stem-cell-iPSC","ASD","Wald ratio",1,0.022,0.064,1.022,0.732,NA,NA,NA,0.002850283
"GALM","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.021,0.993,0.732,NA,NA,NA,0.007658385
"LRRC4C","Stem-cell-iPSC","ASD","Inverse variance weighted",2,-0.007,0.02,0.993,0.733,NA,0.682328394,NA,8.84e-05
"RN7SKP6","Stem-cell-iPSC","ASD","Wald ratio",1,0.012,0.036,1.012,0.733,NA,NA,NA,2.23e-05
"SLC39A9","Stem-cell-iPSC","ASD","Wald ratio",1,-0.01,0.03,0.99,0.734,NA,NA,NA,7.36e-06
"JAKMIP3","Stem-cell-iPSC","ASD","Wald ratio",1,0.007,0.019,1.007,0.734,NA,NA,NA,0.00761301
"DGKD","Stem-cell-iPSC","ASD","Wald ratio",1,0.012,0.035,1.012,0.734,NA,NA,NA,5.32e-06
"PAX3","Stem-cell-iPSC","ASD","Wald ratio",1,0.024,0.07,1.024,0.734,NA,NA,NA,0.000102567
"NKAIN3","Stem-cell-iPSC","ASD","Inverse variance weighted",2,0.009,0.026,1.009,0.735,NA,0.24548777,NA,0.017038432
"RNY3P10","Stem-cell-iPSC","ASD","Wald ratio",1,-0.021,0.061,0.98,0.735,NA,NA,NA,0.002020435
"RPL35AP12","Stem-cell-iPSC","ASD","Wald ratio",1,-0.029,0.088,0.971,0.737,NA,NA,NA,0.000164401
"EBF1","Stem-cell-iPSC","ASD","Wald ratio",1,0.008,0.024,1.008,0.737,NA,NA,NA,5.6e-06
"LINC01260","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.02,0.993,0.737,NA,NA,NA,0.006253179
"ELL2P3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.008,0.023,0.992,0.739,NA,NA,NA,2.13e-06
"HAUS6P1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.017,0.052,0.983,0.739,NA,NA,NA,0.000158283
"C3orf33","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.027,0.991,0.739,NA,NA,NA,2.3e-05
"USP20","Stem-cell-iPSC","ASD","Wald ratio",1,-0.016,0.049,0.984,0.741,NA,NA,NA,5.15e-05
"ICE2P2","Stem-cell-iPSC","ASD","Wald ratio",1,0.007,0.02,1.007,0.741,NA,NA,NA,0.006485193
"DOCK8","Stem-cell-iPSC","ASD","Wald ratio",1,0.016,0.049,1.016,0.742,NA,NA,NA,0.005005848
"LSAMP","Stem-cell-iPSC","ASD","Inverse variance weighted",2,-0.031,0.093,0.97,0.743,NA,0.005525496,NA,0.034350815
"TET3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.026,0.991,0.744,NA,NA,NA,2.66e-06
"FLT3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.015,0.047,0.985,0.745,NA,NA,NA,6.34e-05
"BEGAIN","Stem-cell-iPSC","ASD","Wald ratio",1,0.018,0.056,1.018,0.746,NA,NA,NA,0.000860083
"COL27A1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.008,0.026,0.992,0.746,NA,NA,NA,6.2e-06
"VAV3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.008,0.024,0.992,0.747,NA,NA,NA,0.007452127
"NCKAP5","Stem-cell-iPSC","ASD","Wald ratio",1,0.01,0.03,1.01,0.747,NA,NA,NA,2.77e-06
"DAB2","Stem-cell-iPSC","ASD","Inverse variance weighted",2,0.005,0.015,1.005,0.748,NA,0.519862241,NA,7.3e-05
"TNN","Stem-cell-iPSC","ASD","Wald ratio",1,0.008,0.026,1.008,0.749,NA,NA,NA,0.005616839
"TTC27","Stem-cell-iPSC","ASD","Wald ratio",1,0.023,0.072,1.023,0.749,NA,NA,NA,4.56e-05
"PTPRD","Stem-cell-iPSC","ASD","Inverse variance weighted",4,0.005,0.014,1.005,0.749,0.430025,0.639279416,0.971401991,0.001647924
"RPL10L","Stem-cell-iPSC","ASD","Wald ratio",1,-0.019,0.058,0.982,0.749,NA,NA,NA,0.000329426
"CNN3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.02,0.994,0.75,NA,NA,NA,0.007327788
"LINC00333","Stem-cell-iPSC","ASD","Wald ratio",1,0.026,0.083,1.027,0.752,NA,NA,NA,0.007738935
"PITPNC1","Stem-cell-iPSC","ASD","Wald ratio",1,0.015,0.047,1.015,0.752,NA,NA,NA,8.04e-05
"IRF6","Stem-cell-iPSC","ASD","Wald ratio",1,-0.012,0.038,0.988,0.753,NA,NA,NA,1.77e-05
"SNRPFP3","Stem-cell-iPSC","ASD","Wald ratio",1,0.015,0.047,1.015,0.754,NA,NA,NA,2.04e-05
"MAEL","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.02,0.994,0.755,NA,NA,NA,1.02e-05
"PDE8A","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.023,0.993,0.755,NA,NA,NA,9.81e-06
"MEPE","Stem-cell-iPSC","ASD","Wald ratio",1,0.01,0.031,1.01,0.755,NA,NA,NA,0.013641909
"TCEA3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.008,0.027,0.992,0.755,NA,NA,NA,4.23e-05
"TPT1-AS1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.02,0.994,0.755,NA,NA,NA,8.96e-06
"RNA5SP162","Stem-cell-iPSC","ASD","Wald ratio",1,-0.014,0.045,0.986,0.757,NA,NA,NA,0.000380652
"SP100","Stem-cell-iPSC","ASD","Wald ratio",1,0.008,0.025,1.008,0.758,NA,NA,NA,2.62e-05
"ABRACL","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.029,0.991,0.758,NA,NA,NA,1.73e-05
"KSR1","Stem-cell-iPSC","ASD","Wald ratio",1,0.007,0.022,1.007,0.759,NA,NA,NA,2.03e-06
"RHBDF1P1","Stem-cell-iPSC","ASD","Wald ratio",1,0.007,0.022,1.007,0.76,NA,NA,NA,0.001632347
"KCNC4","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.022,0.993,0.76,NA,NA,NA,1.64e-05
"LINC01482","Stem-cell-iPSC","ASD","Wald ratio",1,-0.013,0.044,0.987,0.76,NA,NA,NA,1.85e-05
"SCD5","Stem-cell-iPSC","ASD","Wald ratio",1,-0.011,0.038,0.989,0.76,NA,NA,NA,0.001000093
"WDR31","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.023,0.993,0.761,NA,NA,NA,5.81e-06
"CHMP7","Stem-cell-iPSC","ASD","Wald ratio",1,0.006,0.018,1.006,0.762,NA,NA,NA,0.007467947
"ADAMTS3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.013,0.042,0.987,0.762,NA,NA,NA,0.000172945
"LINC01310","Stem-cell-iPSC","ASD","Wald ratio",1,-0.021,0.071,0.979,0.762,NA,NA,NA,0.000117575
"INTS7","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.022,0.993,0.763,NA,NA,NA,1.73e-06
"CREG1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.016,0.053,0.984,0.763,NA,NA,NA,4.3e-05
"NAP1L4P3","Stem-cell-iPSC","ASD","Wald ratio",1,0.022,0.072,1.022,0.763,NA,NA,NA,0.003422902
"SPATC1L","Stem-cell-iPSC","ASD","Wald ratio",1,0.01,0.033,1.01,0.764,NA,NA,NA,7.56e-06
"PDE1B","Stem-cell-iPSC","ASD","Wald ratio",1,0.012,0.04,1.012,0.765,NA,NA,NA,0.007689795
"GNB5","Stem-cell-iPSC","ASD","Wald ratio",1,0.053,0.176,1.054,0.765,NA,NA,NA,0.009332727
"WWTR1","Stem-cell-iPSC","ASD","Wald ratio",1,0.011,0.038,1.011,0.766,NA,NA,NA,9.34e-05
"CFI","Stem-cell-iPSC","ASD","Wald ratio",1,0.013,0.043,1.013,0.767,NA,NA,NA,5.13e-06
"RNF217-AS1","Stem-cell-iPSC","ASD","Wald ratio",1,0.008,0.027,1.008,0.767,NA,NA,NA,8.35e-06
"LINC01107","Stem-cell-iPSC","ASD","Wald ratio",1,0.011,0.037,1.011,0.768,NA,NA,NA,6.07e-05
"ZSCAN18","Stem-cell-iPSC","ASD","Wald ratio",1,0.009,0.032,1.01,0.77,NA,NA,NA,1.04e-05
"DOK6","Stem-cell-iPSC","ASD","Wald ratio",1,-0.017,0.058,0.983,0.77,NA,NA,NA,0.005098783
"FHOD3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.022,0.994,0.77,NA,NA,NA,1.61e-05
"CAMK1D","Stem-cell-iPSC","ASD","Wald ratio",1,0.017,0.06,1.018,0.771,NA,NA,NA,0.00736156
"THEMIS","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.022,0.994,0.771,NA,NA,NA,2.24e-05
"GSTA2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.012,0.041,0.988,0.773,NA,NA,NA,0.006262037
"PDZRN3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.022,0.994,0.773,NA,NA,NA,0.003527817
"NAALADL2","Stem-cell-iPSC","ASD","Weighted mode",3,-0.008,0.023,0.992,0.773,0.201644348,0.379693648,0.739605679,1.27e-05
"ARHGEF10","Stem-cell-iPSC","ASD","Wald ratio",1,-0.016,0.056,0.984,0.774,NA,NA,NA,0.000749153
"MTCO1P43","Stem-cell-iPSC","ASD","Wald ratio",1,0.005,0.019,1.005,0.777,NA,NA,NA,0.002553412
"PCCA","Stem-cell-iPSC","ASD","Wald ratio",1,-0.01,0.036,0.99,0.777,NA,NA,NA,7.75e-06
"TPP2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.021,0.994,0.777,NA,NA,NA,3.04e-06
"RN7SKP36","Stem-cell-iPSC","ASD","Wald ratio",1,-0.021,0.074,0.979,0.779,NA,NA,NA,0.000834749
"CERS6","Stem-cell-iPSC","ASD","Wald ratio",1,-0.013,0.047,0.987,0.779,NA,NA,NA,3.09e-05
"PDIA5","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.026,0.993,0.78,NA,NA,NA,5.41e-05
"RNU6-380P","Stem-cell-iPSC","ASD","Wald ratio",1,0.015,0.053,1.015,0.781,NA,NA,NA,4.93e-05
"KRT18P56","Stem-cell-iPSC","ASD","Wald ratio",1,-0.014,0.05,0.986,0.781,NA,NA,NA,3.12e-05
"GPIHBP1","Stem-cell-iPSC","ASD","Wald ratio",1,0.012,0.044,1.012,0.781,NA,NA,NA,1.18e-05
"AKAP7","Stem-cell-iPSC","ASD","Wald ratio",1,0.031,0.113,1.032,0.781,NA,NA,NA,0.009735632
"TBX20","Stem-cell-iPSC","ASD","Wald ratio",1,0.017,0.061,1.017,0.782,NA,NA,NA,0.004498966
"LY75","Stem-cell-iPSC","ASD","Wald ratio",1,0.006,0.02,1.006,0.782,NA,NA,NA,0.006585291
"LINC00540","Stem-cell-iPSC","ASD","Simple mode",3,-0.012,0.037,0.988,0.782,0.244766452,0.322211112,0.562337522,2.52e-06
"PROK2","Stem-cell-iPSC","ASD","Wald ratio",1,0.011,0.04,1.011,0.783,NA,NA,NA,0.000111904
"OR4D5","Stem-cell-iPSC","ASD","Wald ratio",1,-0.005,0.018,0.995,0.783,NA,NA,NA,0.000360748
"BIVM","Stem-cell-iPSC","ASD","Wald ratio",1,-0.011,0.041,0.989,0.784,NA,NA,NA,0.007116444
"GFRA4","Stem-cell-iPSC","ASD","Wald ratio",1,0.018,0.065,1.018,0.785,NA,NA,NA,0.009566177
"ADARB2","Stem-cell-iPSC","ASD","Inverse variance weighted",2,0.007,0.024,1.007,0.787,NA,0.82853117,NA,0.000917064
"SSUH2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.023,0.994,0.787,NA,NA,NA,7.26e-06
"CYB5A","Stem-cell-iPSC","ASD","Wald ratio",1,-0.014,0.053,0.986,0.787,NA,NA,NA,0.000145516
"HMGA1P7","Stem-cell-iPSC","ASD","Wald ratio",1,0.006,0.021,1.006,0.788,NA,NA,NA,0.005187996
"OR1M4P","Stem-cell-iPSC","ASD","Wald ratio",1,0.005,0.019,1.005,0.788,NA,NA,NA,3.28e-05
"SCN8A","Stem-cell-iPSC","ASD","Wald ratio",1,-0.01,0.035,0.991,0.788,NA,NA,NA,3.1e-06
"FGD3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.013,0.047,0.987,0.788,NA,NA,NA,0.002704762
"FAR1P1","Stem-cell-iPSC","ASD","Wald ratio",1,0.01,0.037,1.01,0.788,NA,NA,NA,5.23e-05
"GRM8","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.024,0.994,0.788,NA,NA,NA,3.86e-06
"GALR1","Stem-cell-iPSC","ASD","Wald ratio",1,0.006,0.021,1.006,0.789,NA,NA,NA,0.008044174
"KCNQ3","Stem-cell-iPSC","ASD","Weighted mode",3,0.007,0.022,1.007,0.79,0.220046933,0.053003951,0.337741754,7.94e-06
"PBX1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.035,0.991,0.79,NA,NA,NA,7.16e-06
"VEPH1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.012,0.045,0.988,0.791,NA,NA,NA,5.89e-05
"SLC35B3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.025,0.993,0.791,NA,NA,NA,0.000127012
"MED6P1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.023,0.994,0.793,NA,NA,NA,4.97e-06
"PRICKLE2-AS3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.035,0.991,0.794,NA,NA,NA,0.004398047
"DOCK5","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.024,0.994,0.795,NA,NA,NA,0.006680256
"LMO4","Stem-cell-iPSC","ASD","Wald ratio",1,-0.005,0.018,0.995,0.796,NA,NA,NA,0.007306673
"MUC7","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.022,0.994,0.796,NA,NA,NA,1.34e-05
"DOCK10","Stem-cell-iPSC","ASD","Wald ratio",1,0.013,0.051,1.013,0.798,NA,NA,NA,0.000173117
"MED30","Stem-cell-iPSC","ASD","Wald ratio",1,0.006,0.025,1.006,0.798,NA,NA,NA,5.96e-05
"FAM212B","Stem-cell-iPSC","ASD","Wald ratio",1,-0.016,0.062,0.984,0.798,NA,NA,NA,0.00058978
"HNRNPA1P57","Stem-cell-iPSC","ASD","Wald ratio",1,-0.044,0.175,0.957,0.8,NA,NA,NA,0.014927274
"CHRNB3","Stem-cell-iPSC","ASD","Wald ratio",1,-0.017,0.069,0.983,0.8,NA,NA,NA,0.001555743
"ANKS1B","Stem-cell-iPSC","ASD","Wald ratio",1,-0.016,0.063,0.984,0.8,NA,NA,NA,0.004847078
"MEF2D","Stem-cell-iPSC","ASD","Wald ratio",1,0.007,0.026,1.007,0.801,NA,NA,NA,0.005416314
"NAV3","Stem-cell-iPSC","ASD","Inverse variance weighted",2,-0.008,0.032,0.992,0.802,NA,0.600719315,NA,2.62e-05
"CSGALNACT1","Stem-cell-iPSC","ASD","Wald ratio",1,0.014,0.056,1.014,0.804,NA,NA,NA,0.000159423
"TFEB","Stem-cell-iPSC","ASD","Wald ratio",1,0.011,0.045,1.011,0.804,NA,NA,NA,9.66e-05
"PICALM","Stem-cell-iPSC","ASD","Wald ratio",1,0.02,0.08,1.02,0.804,NA,NA,NA,0.007400469
"EDAR","Stem-cell-iPSC","ASD","Wald ratio",1,0.011,0.043,1.011,0.805,NA,NA,NA,0.003189022
"RERGL","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.027,0.993,0.805,NA,NA,NA,4.07e-06
"SIRT1","Stem-cell-iPSC","ASD","Wald ratio",1,0.016,0.067,1.017,0.805,NA,NA,NA,0.000113719
"IBTK","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.023,0.994,0.806,NA,NA,NA,2.98e-06
"KRT18P17","Stem-cell-iPSC","ASD","Wald ratio",1,0.005,0.019,1.005,0.807,NA,NA,NA,0.000220093
"STAB2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.005,0.022,0.995,0.807,NA,NA,NA,3.52e-06
"FAM49A","Stem-cell-iPSC","ASD","Wald ratio",1,0.01,0.042,1.01,0.807,NA,NA,NA,2.03e-05
"HDDC2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.025,0.994,0.808,NA,NA,NA,1.58e-05
"MIR4300HG","Stem-cell-iPSC","ASD","Wald ratio",1,0.008,0.031,1.008,0.808,NA,NA,NA,1.19e-05
"MAGI1-AS1","Stem-cell-iPSC","ASD","Wald ratio",1,0.005,0.021,1.005,0.808,NA,NA,NA,1.13e-05
"CDH13","Stem-cell-iPSC","ASD","MR Egger",3,0.066,0.212,1.068,0.808,0.234279997,0.47846277,0.871049852,0.000849752
"FOXF2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.004,0.018,0.996,0.809,NA,NA,NA,0.007389082
"DLGAP1-AS4","Stem-cell-iPSC","ASD","Wald ratio",1,-0.01,0.04,0.99,0.809,NA,NA,NA,5.94e-05
"OLFML3","Stem-cell-iPSC","ASD","Inverse variance weighted",2,0.009,0.039,1.009,0.81,NA,0.23526615,NA,0.009768104
"HEPACAM","Stem-cell-iPSC","ASD","Wald ratio",1,0.015,0.061,1.015,0.81,NA,NA,NA,0.001797422
"CCKAR","Stem-cell-iPSC","ASD","Wald ratio",1,-0.012,0.049,0.988,0.81,NA,NA,NA,1.92e-05
"CNTNAP2","Stem-cell-iPSC","ASD","Simple mode",5,0.004,0.015,1.004,0.811,0.423192454,0.57656301,0.78706089,2.57e-05
"LINC00583","Stem-cell-iPSC","ASD","Wald ratio",1,0.01,0.043,1.01,0.812,NA,NA,NA,0.000197078
"RNU6-329P","Stem-cell-iPSC","ASD","Wald ratio",1,0.02,0.082,1.02,0.812,NA,NA,NA,0.000374936
"SCEL","Stem-cell-iPSC","ASD","Wald ratio",1,-0.007,0.029,0.993,0.812,NA,NA,NA,0.006991895
"COL4A2","Stem-cell-iPSC","ASD","Wald ratio",1,0.012,0.049,1.012,0.812,NA,NA,NA,7.67e-05
"LINC01483","Stem-cell-iPSC","ASD","Wald ratio",1,-0.005,0.019,0.995,0.813,NA,NA,NA,7.44e-06
"C2orf88","Stem-cell-iPSC","ASD","Wald ratio",1,-0.005,0.022,0.995,0.813,NA,NA,NA,0.003169076
"RIN2","Stem-cell-iPSC","ASD","Wald ratio",1,0.005,0.019,1.005,0.814,NA,NA,NA,6.56e-06
"THSD7B","Stem-cell-iPSC","ASD","Wald ratio",1,0.009,0.037,1.009,0.816,NA,NA,NA,6.18e-05
"NUS1P3","Stem-cell-iPSC","ASD","Wald ratio",1,0.017,0.074,1.017,0.817,NA,NA,NA,0.005808657
"VENTXP4","Stem-cell-iPSC","ASD","Wald ratio",1,-0.025,0.108,0.975,0.818,NA,NA,NA,0.005932549
"PCBP3","Stem-cell-iPSC","ASD","Wald ratio",1,0.005,0.021,1.005,0.818,NA,NA,NA,4.12e-06
"FAM184B","Stem-cell-iPSC","ASD","Wald ratio",1,0.012,0.05,1.012,0.818,NA,NA,NA,0.007258578
"FGD4","Stem-cell-iPSC","ASD","Inverse variance weighted",2,0.004,0.018,1.004,0.818,NA,0.236834205,NA,9.68e-06
"OXR1","Stem-cell-iPSC","ASD","Wald ratio",1,-0.016,0.071,0.984,0.819,NA,NA,NA,0.000267076
"HSF2BP","Stem-cell-iPSC","ASD","Wald ratio",1,-0.004,0.019,0.996,0.819,NA,NA,NA,2.89e-06
"ACSM6","Stem-cell-iPSC","ASD","Wald ratio",1,-0.021,0.094,0.979,0.819,NA,NA,NA,0.008666208
"RNU6-175P","Stem-cell-iPSC","ASD","Wald ratio",1,-0.009,0.039,0.991,0.82,NA,NA,NA,3.76e-06
"SMOX","Stem-cell-iPSC","ASD","Wald ratio",1,0.007,0.03,1.007,0.82,NA,NA,NA,7.36e-06
"CHRNA7","Stem-cell-iPSC","ASD","Wald ratio",1,-0.006,0.025,0.994,0.82,NA,NA,NA,0.000116224
"KCNQ3","Stem-cell-iPSC","ASD","Inverse variance weighted",3,0.006,0.029,1.007,0.82,0.220046933,0.053003951,0.337741754,7.94e-06
"RNU1-139P","Stem-cell-iPSC","ASD","Wald ratio",1,-0.005,0.022,0.995,0.822,NA,NA,NA,0.001081557
"RASSF5","Stem-cell-iPSC","ASD","Wald ratio",1,0.011,0.05,1.011,0.824,NA,NA,NA,0.004750374
"NCF2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.011,0.05,0.989,0.824,NA,NA,NA,0.002112449
"FAM195DP","Stem-cell-iPSC","ASD","Wald ratio",1,0.005,0.023,1.005,0.824,NA,NA,NA,4e-05
"TTC7B","Stem-cell-iPSC","ASD","Wald ratio",1,0.008,0.035,1.008,0.824,NA,NA,NA,1.27e-05
"ANGPT1","Stem-cell-iPSC","ASD","Inverse variance weighted",2,-0.005,0.021,0.995,0.826,NA,0.872467684,NA,0.002773274
"BORCS5","Stem-cell-iPSC","ASD","Wald ratio",1,0.005,0.024,1.005,0.827,NA,NA,NA,7.59e-06
"SH3GL2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.019,0.085,0.982,0.828,NA,NA,NA,0.006998398
"PHF2","Stem-cell-iPSC","ASD","Wald ratio",1,-0.013,0.061,0.987,0.828,NA,NA,NA,0.000108566
