"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"RN7SL193P","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.028","0.042","0.972","4.99e-01",NA,NA,NA,4.81e-06
"LINC01207","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.026","0.039","0.974","4.99e-01",NA,NA,NA,2.52e-05
"ARHGEF10","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.040","0.060","1.041","5.00e-01",NA,NA,NA,0.000951565
"KRT18P27","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.033","0.048","0.968","5.00e-01",NA,NA,NA,0.004184743
"C2orf47","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.034","0.050","0.967","5.02e-01",NA,NA,NA,0.00022536
"LINC01181","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.030","0.044","0.971","5.02e-01",NA,NA,NA,0.000668062
"AK9","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.014","0.021","0.986","5.04e-01",NA,NA,NA,1.25e-05
"KIAA1429","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.031","0.047","0.969","5.05e-01",NA,NA,NA,3.57e-05
"RIMS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.031","0.046","0.969","5.05e-01",NA,NA,NA,2.87e-05
"LINC01362","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.021","0.032","0.979","5.05e-01",NA,0.206499983,NA,0.013803933
"KCNA10","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.041","0.062","0.960","5.06e-01",NA,NA,NA,0.004982148
"SFRP2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.060","0.090","0.942","5.06e-01",NA,NA,NA,0.010436322
"SORCS1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.016","0.024","1.016","5.06e-01",NA,NA,NA,0.000284814
"PAPPA","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.026","0.040","1.027","5.06e-01",NA,NA,NA,2.18e-05
"FAM83D","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.025","0.038","1.026","5.07e-01",NA,NA,NA,1.06e-05
"FER1L6-AS2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.043","0.064","1.043","5.07e-01",NA,NA,NA,3.4e-05
"FHDC1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.020","0.030","1.020","5.09e-01",NA,NA,NA,5.46e-06
"NHLH2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.029","0.044","0.972","5.09e-01",NA,NA,NA,0.000321961
"RNU4-43P","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.014","0.022","1.015","5.09e-01",NA,NA,NA,0.005123596
"EIF1B","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.022","0.034","0.978","5.11e-01",NA,NA,NA,3.94e-05
"ABHD11-AS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.031","0.047","0.969","5.11e-01",NA,NA,NA,0.000809376
"LAMA2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.032","0.049","0.968","5.11e-01",NA,NA,NA,3.51e-05
"SH3YL1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.016","0.024","0.984","5.12e-01",NA,NA,NA,3.96e-06
"MANEA-AS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.019","0.029","0.981","5.12e-01",NA,NA,NA,2.27e-05
"MYOM1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.023","1.015","5.12e-01",NA,NA,NA,1.62e-05
"PYROXD2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.019","0.028","0.982","5.13e-01",NA,NA,NA,4e-05
"PHC2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.023","1.015","5.13e-01",NA,NA,NA,0.000133153
"MTRR","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.029","0.044","0.972","5.13e-01",NA,NA,NA,0.004821946
"DPYSL2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.032","0.048","1.032","5.13e-01",NA,NA,NA,2.37e-05
"SORBS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.054","0.083","0.947","5.14e-01",NA,NA,NA,0.000237282
"LINC00922","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.054","0.083","1.056","5.14e-01",NA,NA,NA,7.42e-06
"CD14","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.013","0.021","1.013","5.14e-01",NA,NA,NA,2.88e-05
"RHBDF1P1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.016","0.024","0.985","5.15e-01",NA,NA,NA,0.002066299
"PPM1H","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.014","0.021","1.014","5.16e-01",NA,NA,NA,1.13e-05
"LINC01197","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.032","0.049","0.969","5.17e-01",NA,NA,NA,4.58e-05
"MYOD1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.027","1.017","5.18e-01",NA,NA,NA,1.05e-05
"GRK5","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.027","0.983","5.18e-01",NA,NA,NA,7.82e-06
"SLC1A2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.027","1.017","5.18e-01",NA,NA,NA,1.35e-05
"BTBD11","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.014","0.021","0.986","5.19e-01",NA,NA,NA,1.19e-05
"OR1M4P","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.013","0.021","0.987","5.19e-01",NA,NA,NA,4.16e-05
"LINC01272","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.023","0.986","5.19e-01",NA,NA,NA,9.29e-05
"MIR8070","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.139","0.216","0.870","5.20e-01",NA,NA,NA,0.011359749
"RN7SKP199","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.034","0.053","0.966","5.21e-01",NA,NA,NA,0.000117241
"SATB1-AS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.038","0.059","0.963","5.21e-01",NA,NA,NA,0.010009107
"RNF123","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.023","0.036","1.023","5.24e-01",NA,NA,NA,3.59e-06
"GNG12-AS1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.036","0.056","1.036","5.24e-01",NA,NA,NA,0.009843913
"ANK1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.031","0.049","0.969","5.24e-01",NA,NA,NA,1.54e-05
"RB1CC1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.023","0.036","1.023","5.25e-01",NA,NA,NA,8.05e-06
"PIGN","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.030","0.047","0.970","5.25e-01",NA,NA,NA,0.000242991
"DOPEY2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.026","1.017","5.25e-01",NA,NA,NA,8.52e-06
"SLC7A1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.023","0.036","0.978","5.25e-01",NA,NA,NA,0.000686763
"KSR2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.024","1.016","5.26e-01",NA,NA,NA,2.22e-06
"TRBV30","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.027","1.017","5.27e-01",NA,NA,NA,8.1e-06
"KIF18A","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.016","0.025","1.016","5.27e-01",NA,NA,NA,8.6e-06
"CPO","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.024","0.039","0.976","5.28e-01",NA,NA,NA,0.000164367
"IYD","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.037","0.058","0.964","5.28e-01",NA,NA,NA,0.000107471
"LINC00606","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.027","0.044","0.973","5.29e-01",NA,NA,NA,0.009265224
"RNA5SP279","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.024","1.015","5.29e-01",NA,NA,NA,0.011573734
"LINC01115","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.026","0.041","0.975","5.29e-01",NA,NA,NA,6.3e-05
"SGCD","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.018","0.029","1.018","5.30e-01",NA,NA,NA,4.36e-06
"VENTXP4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.072","0.115","0.930","5.30e-01",NA,NA,NA,0.007471399
"KDM4C","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.028","0.983","5.31e-01",NA,NA,NA,1.08e-05
"NEK6","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.032","0.052","1.033","5.32e-01",NA,NA,NA,8.97e-05
"MGST2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.014","0.022","0.986","5.34e-01",NA,NA,NA,6.68e-06
"CHMP6","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.016","0.025","0.984","5.34e-01",NA,NA,NA,0.000134995
"LINC01482","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.029","0.047","1.029","5.34e-01",NA,NA,NA,2.27e-05
"LGI2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.035","0.056","0.966","5.34e-01",NA,NA,NA,0.000232262
"SUMO2P13","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.038","0.061","1.038","5.34e-01",NA,NA,NA,0.008575893
"TRIM42","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.014","0.022","0.986","5.35e-01",NA,NA,NA,7.11e-05
"GLRA1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.024","1.015","5.40e-01",NA,NA,NA,1.54e-05
"CRB2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.024","1.015","5.40e-01",NA,NA,NA,5.01e-06
"PCCA","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.023","0.037","1.023","5.40e-01",NA,NA,NA,9.21e-06
"C21orf33","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.034","0.055","0.967","5.41e-01",NA,NA,NA,0.000116756
"KIAA1211","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.022","0.036","0.978","5.41e-01",NA,NA,NA,2.22e-05
"RYR2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.025","0.985","5.42e-01",NA,NA,NA,1.77e-05
"PPP1R13L","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.054","0.088","0.948","5.42e-01",NA,NA,NA,0.000709292
"ZNF619P1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.013","0.021","0.987","5.43e-01",NA,NA,NA,0.008790004
"HIF1AN","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.027","0.984","5.46e-01",NA,NA,NA,8.83e-06
"GFRA1","Stem-cell-iPSC","PTSD","Inverse variance weighted",2," 0.025","0.041","1.025","5.46e-01",NA,0.376090256,NA,5.55e-05
"DAPK1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.014","0.024","0.986","5.47e-01",NA,NA,NA,4.53e-05
"ZFYVE9P2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.014","0.024","1.014","5.47e-01",NA,NA,NA,1.98e-05
"DLC1","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.021","0.035","0.979","5.47e-01",NA,0.187707959,NA,7.44e-06
"TRAV13-2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.028","0.046","0.973","5.48e-01",NA,NA,NA,7.91e-06
"MPHOSPH10","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.026","0.044","1.026","5.48e-01",NA,NA,NA,0.000159379
"VAPA","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.024","0.040","0.976","5.50e-01",NA,NA,NA,0.000124138
"NKAIN3","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.014","0.024","0.986","5.51e-01",NA,0.957872174,NA,0.009149721
"CSGALNACT1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.035","0.059","0.965","5.51e-01",NA,NA,NA,0.000194907
"TPT1P2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.021","0.036","1.021","5.52e-01",NA,NA,NA,1.42e-05
"KCNG4","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.026","1.015","5.52e-01",NA,NA,NA,2.49e-05
"RGS9","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.042","0.071","1.043","5.52e-01",NA,NA,NA,7.73e-06
"AKAP7","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.073","0.124","0.929","5.53e-01",NA,NA,NA,0.012163955
"KDR","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.016","0.026","0.985","5.53e-01",NA,0.361075097,NA,0.013180424
"NPSR1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.026","1.015","5.54e-01",NA,NA,NA,0.000179697
"PVRL3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.014","0.024","0.986","5.55e-01",NA,NA,NA,5.08e-05
"PPP2R4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.025","0.043","0.975","5.55e-01",NA,NA,NA,0.007319958
"PDZD2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.012","0.021","1.012","5.56e-01",NA,NA,NA,0.000485146
"CREG1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.033","0.056","0.968","5.56e-01",NA,NA,NA,5.16e-05
"CAMK1D","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.037","0.063","1.038","5.56e-01",NA,NA,NA,0.008888443
"LGI1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.037","0.062","1.037","5.56e-01",NA,NA,NA,0.003011451
"MET","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.025","1.015","5.57e-01",NA,NA,NA,9.65e-05
"ASAH1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.022","0.038","0.978","5.57e-01",NA,NA,NA,7.21e-06
"RN7SKP122","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.012","0.020","0.988","5.57e-01",NA,NA,NA,0.006706699
"NREP-AS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.033","0.057","0.967","5.58e-01",NA,NA,NA,0.004535683
"RN7SL401P","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.029","1.017","5.59e-01",NA,NA,NA,1.72e-05
"KCNIP4","Stem-cell-iPSC","PTSD","Inverse variance weighted",3," 0.009","0.015","1.009","5.60e-01",0.449745461,0.478961364,0.516588383,0.000407181
"ROBO2","Stem-cell-iPSC","PTSD","MR Egger",3," 0.042","0.051","1.043","5.61e-01",0.24991153,0.410722829,0.662159159,2.03e-05
"DDX10","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.012","0.021","1.012","5.61e-01",NA,NA,NA,0.008944301
"NAA16","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.026","0.045","1.026","5.61e-01",NA,NA,NA,0.000386659
"PPP3CC","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.013","0.022","1.013","5.61e-01",NA,NA,NA,3.86e-06
"COLEC12","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.040","0.068","1.040","5.62e-01",NA,NA,NA,0.009420486
