"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"MYLK","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.071","0.016","1.073","9.88e-06",NA,NA,NA,0.98802887
"CD40","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.051","0.015","1.052","5.34e-04",NA,NA,NA,0.643699522
"SYDE1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.067","0.021","0.935","1.10e-03",NA,NA,NA,0.029881222
"ALDH16A1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.044","0.014","0.957","1.93e-03",NA,NA,NA,0.396644036
"DHX38","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.063","0.021","0.939","2.70e-03",NA,NA,NA,0.014236201
"TRMT61B","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.039","0.013","1.039","2.79e-03",NA,NA,NA,0.28852693
"RMDN1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.033","0.011","1.034","3.06e-03",NA,NA,NA,0.295908105
"MANBA","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.038","0.014","1.039","5.31e-03",NA,NA,NA,0.192497146
"ALPL","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.058","0.021","0.944","5.34e-03",NA,NA,NA,0.008702342
"TARS","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.084","0.030","1.087","6.04e-03",NA,NA,NA,0.020434019
"C14orf159","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.024","0.009","0.977","7.73e-03",NA,NA,NA,0.147966444
"MCCC1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.057","0.022","0.944","9.29e-03",NA,NA,NA,0.010193067
"PSMB7","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.098","0.040","0.906","1.40e-02",NA,NA,NA,0.212614407
"IQCB1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.032","0.013","0.968","1.64e-02",NA,NA,NA,0.088377316
"IMMT","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.042","0.018","0.958","1.68e-02",NA,NA,NA,0.073741678
"LTA4H","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.098","0.041","1.103","1.83e-02",NA,NA,NA,0.022997347
"MTAP","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.094","0.040","1.098","2.05e-02",NA,NA,NA,0.023064016
"DLG1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.046","0.020","1.047","2.15e-02",NA,NA,NA,0.063088815
"PLEKHA7","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.042","0.018","0.959","2.21e-02",NA,NA,NA,0.044759556
"BRD3","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.046","0.020","1.047","2.44e-02",NA,NA,NA,0.007933892
"KHK","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.037","0.016","0.964","2.60e-02",NA,NA,NA,0.039094672
"SLC25A1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.081","0.039","1.084","3.69e-02",NA,NA,NA,0.00306543
"DCP1B","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.041","0.020","1.042","3.80e-02",NA,NA,NA,0.008754453
"CHMP2B","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.058","0.028","0.944","3.96e-02",NA,NA,NA,0.007841379
"CHMP1A","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.042","0.021","0.959","4.11e-02",NA,NA,NA,0.009306011
"ALDH7A1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.044","0.022","1.045","4.12e-02",NA,NA,NA,0.033167071
"TMEM143","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.045","0.023","1.046","4.55e-02",NA,NA,NA,0.00048114
"MON2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.041","0.021","1.042","4.55e-02",NA,NA,NA,0.032200085
"MLH1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.052","0.026","0.950","4.66e-02",NA,NA,NA,0.001354213
"HDDC3","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.035","0.018","1.036","4.97e-02",NA,NA,NA,0.01783273
"FAHD1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.029","0.015","0.971","5.11e-02",NA,NA,NA,0.038894194
"VAMP4","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.034","0.018","1.035","5.30e-02",NA,NA,NA,0.002346201
"SLC1A5","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.058","0.030","0.944","5.78e-02",NA,NA,NA,0.008145253
"MDH2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.023","0.012","0.977","5.84e-02",NA,NA,NA,0.02948727
"PROSC","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.072","0.038","0.931","5.95e-02",NA,NA,NA,0.005166442
"MRI1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.031","0.016","1.031","6.11e-02",NA,NA,NA,0.030574229
"METTL18","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.026","0.014","1.027","6.12e-02",NA,NA,NA,0.038717583
"MZT2A","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.037","0.020","0.963","6.13e-02",NA,NA,NA,0.002906846
"ADA","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.043","0.023","0.958","6.52e-02",NA,NA,NA,0.024981984
"HIBCH","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.029","0.016","0.971","6.54e-02",NA,NA,NA,0.025133878
"AP5M1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.040","0.022","1.041","7.16e-02",NA,NA,NA,0.002111615
"TBCD","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.047","0.026","1.048","7.39e-02",NA,NA,NA,0.032785354
"GSTZ1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.015","0.008","1.015","7.54e-02",NA,NA,NA,0.023374036
"ACP6","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.035","0.020","0.965","7.73e-02",NA,NA,NA,0.002275605
"VWA5A","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.035","0.020","1.035","7.92e-02",NA,NA,NA,0.02191878
"WNK2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.044","0.025","0.957","7.95e-02",NA,NA,NA,0.031040091
"KDR","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.041","0.023","1.041","8.10e-02",NA,NA,NA,0.001710546
"TTF2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.028","0.016","0.972","8.25e-02",NA,NA,NA,0.019605435
"MCAT","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.030","0.017","1.030","8.32e-02",NA,NA,NA,0.022006402
"OXNAD1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.033","0.019","0.967","8.65e-02",NA,NA,NA,0.007348521
"PEPD","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.045","0.026","1.046","8.67e-02",NA,NA,NA,0.020098556
"TXN","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.039","0.023","0.962","8.70e-02",NA,NA,NA,0.027372275
"LRPPRC","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.022","0.013","0.979","9.08e-02",NA,NA,NA,0.019177409
"NUP50","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.037","0.023","0.964","9.97e-02",NA,NA,NA,0.006604798
"UMPS","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.058","0.036","1.060","1.02e-01",NA,NA,NA,0.005012985
"ATIC","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.022","0.014","0.978","1.08e-01",NA,NA,NA,0.018166413
"TBCE","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.046","0.029","1.047","1.09e-01",NA,NA,NA,0.016925305
"EPHX2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.022","0.014","1.022","1.15e-01",NA,NA,NA,0.021878232
"RAB5A","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.035","0.022","1.035","1.17e-01",NA,NA,NA,0.007738228
"PRKAB1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.050","0.032","1.052","1.19e-01",NA,NA,NA,0.000712079
"GSTM4","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.038","0.025","0.962","1.20e-01",NA,NA,NA,0.000357108
"PPIL3","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.014","0.009","0.986","1.20e-01",NA,NA,NA,0.018575559
"PPAP2C","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.039","0.026","0.962","1.30e-01",NA,NA,NA,0.001043756
"PAAF1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.025","0.017","0.975","1.31e-01",NA,NA,NA,0.024870417
"PNMAL1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.029","0.019","0.971","1.32e-01",NA,NA,NA,0.014748919
"CPT2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.025","0.017","1.026","1.35e-01",NA,NA,NA,0.017002492
"NMRAL1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.024","0.016","1.025","1.36e-01",NA,NA,NA,0.023120166
"MAVS","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.033","0.023","0.967","1.42e-01",NA,NA,NA,0.013429012
"NUBPL","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.036","0.024","0.965","1.44e-01",NA,NA,NA,0.000548395
"CPVL","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.026","0.018","0.974","1.46e-01",NA,NA,NA,0.004236303
"VWDE","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.021","0.014","1.021","1.47e-01",NA,NA,NA,0.013118331
"NSF","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.036","0.025","0.965","1.48e-01",NA,NA,NA,0.004834336
"FANCI","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.026","0.018","0.975","1.49e-01",NA,NA,NA,0.001401858
"TIMM21","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.033","0.023","1.034","1.50e-01",NA,NA,NA,0.000964595
"C9orf64","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.025","0.017","1.025","1.50e-01",NA,NA,NA,0.003219103
"SLFN13","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.022","0.015","1.022","1.50e-01",NA,NA,NA,0.013271513
"ATXN2L","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.022","0.016","1.022","1.55e-01",NA,NA,NA,0.007111229
"SELENBP1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.041","0.029","1.041","1.58e-01",NA,NA,NA,0.009854549
"GFPT2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.028","0.020","1.029","1.64e-01",NA,NA,NA,0.011941702
"FBXL18","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.032","0.024","1.033","1.70e-01",NA,NA,NA,0.005230048
"DYSF","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.026","0.019","0.974","1.72e-01",NA,NA,NA,0.008988341
"VWA8","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.015","0.011","1.015","1.74e-01",NA,NA,NA,0.012753548
"CALB1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.027","0.020","1.027","1.76e-01",NA,NA,NA,0.008837764
"PPP2R4","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.029","0.021","1.029","1.77e-01",NA,NA,NA,0.020647436
"IQGAP3","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.019","0.014","1.019","1.77e-01",NA,NA,NA,0.012243427
"ACADS","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.029","0.021","1.029","1.78e-01",NA,NA,NA,0.004746866
"TRIM44","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.024","0.018","1.025","1.78e-01",NA,NA,NA,9.58e-06
"ARFGEF1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.046","0.035","1.048","1.78e-01",NA,NA,NA,0.000156986
"EOGT","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.021","0.016","0.979","1.83e-01",NA,NA,NA,0.007836539
"CRYZ","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.012","0.009","0.988","1.91e-01",NA,NA,NA,0.010916233
