"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"DOCK10","Stem-cell-iPSC","DEP","Wald ratio",1,-0.013,0.016,0.987,0.417,NA,NA,NA,7.19e-05
"KCNC2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.016,0.019,0.984,0.417,NA,NA,NA,5.48e-06
"LGR4","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.007,0.994,0.417,NA,NA,NA,4.84e-06
"MYL10","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.419,NA,NA,NA,0.001757591
"ZNF407","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.016,1.013,0.419,NA,NA,NA,0.00037279
"AUTS2","Stem-cell-iPSC","DEP","Inverse variance weighted",2,-0.005,0.006,0.995,0.421,NA,0.204577979,NA,8.69e-05
"GALNTL6","Stem-cell-iPSC","DEP","Inverse variance weighted",2,0.009,0.011,1.009,0.423,NA,0.182586665,NA,8.27e-06
"RNU4-77P","Stem-cell-iPSC","DEP","Wald ratio",1,0.014,0.018,1.015,0.424,NA,NA,NA,0.001296721
"RIOK3P1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.007,0.008,0.993,0.426,NA,NA,NA,7.92e-07
"INADL","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.006,0.995,0.426,NA,NA,NA,0.000344335
"KCNMA1-AS1","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.012,1.009,0.426,NA,NA,NA,6.54e-06
"ANKRD10","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.011,0.991,0.426,NA,NA,NA,8.98e-06
"TGFBI","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.014,1.011,0.429,NA,NA,NA,0.002929287
"KRT18P56","Stem-cell-iPSC","DEP","Wald ratio",1,0.012,0.016,1.013,0.431,NA,NA,NA,1.29e-05
"CHMP6","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.008,0.994,0.433,NA,NA,NA,4.51e-05
"XYLT1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.007,0.994,0.434,NA,NA,NA,3.52e-06
"MCTP1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.013,0.017,0.987,0.434,NA,NA,NA,0.000100929
"ALDH18A1","Stem-cell-iPSC","DEP","Wald ratio",1,0.007,0.009,1.007,0.436,NA,NA,NA,6.74e-06
"VGLL2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.025,0.032,0.976,0.437,NA,NA,NA,0.00238323
"DENND3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.437,NA,NA,NA,2e-05
"LINC00920","Stem-cell-iPSC","DEP","Wald ratio",1,-0.011,0.014,0.989,0.437,NA,NA,NA,0.003033862
"HUNK","Stem-cell-iPSC","DEP","Wald ratio",1,0.012,0.015,1.012,0.438,NA,NA,NA,0.000117797
"LRRFIP1","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.007,1.006,0.438,NA,NA,NA,5.83e-05
"AOAH","Stem-cell-iPSC","DEP","Wald ratio",1,-0.004,0.006,0.996,0.438,NA,NA,NA,0.000496621
"ISM1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.011,0.991,0.44,NA,NA,NA,0.000197703
"EXTL3","Stem-cell-iPSC","DEP","Wald ratio",1,0.015,0.019,1.015,0.441,NA,NA,NA,0.000312792
"PLCB1","Stem-cell-iPSC","DEP","Inverse variance weighted",2,-0.005,0.006,0.995,0.441,NA,0.911602697,NA,8.52e-05
"MAGI2","Stem-cell-iPSC","DEP","Inverse variance weighted",4,-0.006,0.008,0.994,0.442,0.010588684,0.022398552,0.773143163,0.00047868
"UGGT1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.006,0.995,0.443,NA,NA,NA,9.18e-05
"MACROD2","Stem-cell-iPSC","DEP","Inverse variance weighted",2,0.007,0.009,1.007,0.443,NA,0.769114582,NA,1.69e-05
"ZNF100","Stem-cell-iPSC","DEP","Wald ratio",1,-0.016,0.021,0.984,0.445,NA,NA,NA,6.74e-06
"PARK2","Stem-cell-iPSC","DEP","Simple mode",3,0.01,0.011,1.01,0.446,0.450475046,0.117958438,0.30501936,4.18e-05
"FOXP1","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.015,1.011,0.447,NA,NA,NA,9.22e-05
"RNU6-1018P","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.008,0.994,0.447,NA,NA,NA,2.13e-06
"SLC7A1","Stem-cell-iPSC","DEP","Wald ratio",1,0.007,0.009,1.007,0.448,NA,NA,NA,0.000200599
"CCKAR","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.015,1.011,0.45,NA,NA,NA,7.68e-06
"MAST4","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.014,1.011,0.45,NA,NA,NA,9.82e-05
"PHF14","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.013,0.99,0.45,NA,NA,NA,8.5e-06
"C2orf57","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.011,0.992,0.45,NA,NA,NA,0.00298244
"CDK14","Stem-cell-iPSC","DEP","Simple mode",3,0.007,0.008,1.007,0.45,0.596416741,0.740180787,0.671716372,0.000122123
"LINC00593","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.013,0.99,0.45,NA,NA,NA,6.87e-06
"NUCB2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.011,0.014,0.989,0.451,NA,NA,NA,0.003770836
"PAX3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.017,0.022,0.983,0.451,NA,NA,NA,4.08e-05
"PARK2","Stem-cell-iPSC","DEP","Weighted mode",3,0.01,0.011,1.01,0.451,0.450475046,0.117958438,0.30501936,4.18e-05
"LOR","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.009,0.994,0.453,NA,NA,NA,2.95e-06
"IQGAP2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.008,0.994,0.453,NA,NA,NA,6.39e-05
"FAM134B","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.014,0.99,0.453,NA,NA,NA,0.002644054
"RNF17","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.453,NA,NA,NA,0.002832483
"PDE3A","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.006,1.005,0.453,NA,NA,NA,0.000529911
"CSN3","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.006,1.005,0.453,NA,NA,NA,0.002530798
"WDR70","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.014,1.011,0.455,NA,NA,NA,5.38e-06
"CTXN3","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.014,1.01,0.456,NA,NA,NA,5.24e-06
"PLXND1","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.014,1.01,0.456,NA,NA,NA,0.000251077
"DDC","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.006,0.995,0.457,NA,NA,NA,0.000179521
"MIR548XHG","Stem-cell-iPSC","DEP","Wald ratio",1,0.004,0.006,1.004,0.457,NA,NA,NA,9.93e-05
"DESI2","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.457,NA,NA,NA,5.86e-06
"MIR3681HG","Stem-cell-iPSC","DEP","Inverse variance weighted",2,-0.004,0.005,0.996,0.459,NA,0.558106911,NA,2.67e-05
"RAMP3","Stem-cell-iPSC","DEP","Wald ratio",1,0.014,0.018,1.014,0.459,NA,NA,NA,0.000275009
"RPS3AP1","Stem-cell-iPSC","DEP","Inverse variance weighted",2,0.004,0.005,1.004,0.46,NA,0.7926684,NA,9.06e-06
"DAB2IP","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.008,0.994,0.46,NA,NA,NA,4e-06
"LINC01257","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.009,0.994,0.461,NA,NA,NA,2.78e-06
"CDK14","Stem-cell-iPSC","DEP","Inverse variance weighted",3,0.004,0.006,1.004,0.462,0.596416741,0.740180787,0.671716372,0.000122123
"TCEA3","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.008,1.006,0.463,NA,NA,NA,1.55e-05
"PTPRD","Stem-cell-iPSC","DEP","Simple mode",3,-0.006,0.006,0.994,0.464,0.33554882,0.487182432,0.604940749,0.000809505
"KIRREL3","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.008,1.006,0.465,NA,NA,NA,3.44e-06
"RASGRP3","Stem-cell-iPSC","DEP","Inverse variance weighted",2,0.007,0.009,1.007,0.465,NA,0.684065079,NA,5.68e-06
"ASAP1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.013,0.99,0.466,NA,NA,NA,1.95e-06
"DAPK1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.466,NA,NA,NA,1.48e-05
"CNTNAP2","Stem-cell-iPSC","DEP","Inverse variance weighted",5,0.004,0.005,1.004,0.466,0.075026585,0.00998063,0.194562792,1.78e-06
"LMCD1-AS1","Stem-cell-iPSC","DEP","Weighted median",3,-0.006,0.008,0.994,0.467,0.492826425,0.655247615,0.650147392,0.002433516
"KCNIP4","Stem-cell-iPSC","DEP","MR Egger",3,-0.017,0.016,0.983,0.467,0.773026561,0.263447877,0.354247852,0.000325689
"PCDH9","Stem-cell-iPSC","DEP","Inverse variance weighted",2,0.007,0.01,1.007,0.467,NA,0.457484897,NA,0.003896676
"SCARB1","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.467,NA,NA,NA,1.66e-06
"POM121L13P","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.006,1.005,0.467,NA,NA,NA,5.28e-06
"LINC00251","Stem-cell-iPSC","DEP","Wald ratio",1,-0.011,0.015,0.99,0.469,NA,NA,NA,2.65e-06
"CSMD3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.004,0.005,0.996,0.471,NA,NA,NA,0.000159784
"KCNIP4","Stem-cell-iPSC","DEP","Weighted mode",3,0.004,0.005,1.004,0.472,0.773026561,0.263447877,0.354247852,0.000325689
"UBE2E2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.013,0.99,0.473,NA,NA,NA,0.000129294
"ADGRL2","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.016,1.011,0.473,NA,NA,NA,0.002951275
"SEC16B","Stem-cell-iPSC","DEP","Wald ratio",1,0.017,0.024,1.017,0.475,NA,NA,NA,8.15e-05
"NEPNP","Stem-cell-iPSC","DEP","Wald ratio",1,0.014,0.019,1.014,0.475,NA,NA,NA,8.99e-05
"GJC1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.011,0.992,0.477,NA,NA,NA,1.15e-06
"RNF219-AS1","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.011,1.008,0.477,NA,NA,NA,4.3e-06
"ROPN1B","Stem-cell-iPSC","DEP","Wald ratio",1,-0.074,0.104,0.929,0.479,NA,NA,NA,0.003073528
"STPG2","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.481,NA,NA,NA,3.16e-06
"RNU6-889P","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.009,1.006,0.483,NA,NA,NA,3.82e-06
"UNC5CL","Stem-cell-iPSC","DEP","Wald ratio",1,0.015,0.022,1.015,0.484,NA,NA,NA,8.48e-06
"TRIB2","Stem-cell-iPSC","DEP","Wald ratio",1,0.004,0.006,1.004,0.485,NA,NA,NA,4.85e-06
"OTOR","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.012,0.991,0.485,NA,NA,NA,0.000163243
"RPL17P35","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.012,0.992,0.485,NA,NA,NA,2.72e-06
"PRELID3B","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.485,NA,NA,NA,2.89e-05
"NPC1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.008,0.995,0.487,NA,NA,NA,1.36e-06
"ROBO2","Stem-cell-iPSC","DEP","Weighted mode",3,-0.005,0.006,0.995,0.488,0.625624679,0.007431797,0.19908002,4.14e-05
"TG","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.013,1.009,0.489,NA,NA,NA,0.004836829
"RORA","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.491,NA,NA,NA,3.55e-06
"CD14","Stem-cell-iPSC","DEP","Wald ratio",1,0.004,0.006,1.004,0.492,NA,NA,NA,8.68e-06
"VAV2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.492,NA,NA,NA,3.52e-06
"PRICKLE2-AS3","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.011,1.008,0.492,NA,NA,NA,0.001697992
"RYR2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.493,NA,NA,NA,5.4e-06
"PPM1AP1","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.009,1.006,0.494,NA,NA,NA,0.000256817
"VDAC1P9","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.008,1.006,0.494,NA,NA,NA,1.92e-05
"FAM107B","Stem-cell-iPSC","DEP","Inverse variance weighted",2,0.008,0.012,1.008,0.494,NA,0.285764542,NA,1.83e-05
"MAGI1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.004,0.007,0.996,0.495,NA,NA,NA,1.62e-06
"C1QTNF9B","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.011,0.992,0.495,NA,NA,NA,4.82e-05
"LINC01207","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.011,1.008,0.495,NA,NA,NA,7.41e-06
"CRB2","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.495,NA,NA,NA,1.54e-06
"GFRA1","Stem-cell-iPSC","DEP","Inverse variance weighted",2,0.028,0.041,1.028,0.496,NA,0.000598814,NA,0.035084105
"FSTL5","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.008,1.005,0.496,NA,NA,NA,4.09e-05
"NIPA2P2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.014,0.991,0.497,NA,NA,NA,4.53e-06
"TMCO3","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.009,1.006,0.498,NA,NA,NA,5.62e-06
"CDK14","Stem-cell-iPSC","DEP","Weighted median",3,0.004,0.006,1.004,0.499,0.596416741,0.740180787,0.671716372,0.000122123
"GRIN2B","Stem-cell-iPSC","DEP","Weighted mode",3,-0.01,0.012,0.99,0.5,0.370320371,0.647835135,0.840320153,1.02e-05
"DOCK2","Stem-cell-iPSC","DEP","Wald ratio",1,0.023,0.034,1.023,0.5,NA,NA,NA,2.88e-05
"VENTXP4","Stem-cell-iPSC","DEP","Wald ratio",1,0.022,0.033,1.023,0.5,NA,NA,NA,0.002256721
"RPL29P29","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.014,1.009,0.5,NA,NA,NA,2.2e-05
"SRPRB","Stem-cell-iPSC","DEP","Wald ratio",1,-0.004,0.006,0.996,0.5,NA,NA,NA,0.002454232
"TDRD3","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.014,1.01,0.5,NA,NA,NA,0.002054789
"FAM179A","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.5,NA,NA,NA,3.78e-06
"MITF","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.5,NA,NA,NA,4.16e-05
"CALML3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.008,0.995,0.501,NA,NA,NA,8.39e-06
"LINC00333","Stem-cell-iPSC","DEP","Wald ratio",1,-0.017,0.025,0.983,0.505,NA,NA,NA,0.002798596
"CUX1","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.016,1.011,0.505,NA,NA,NA,0.000294147
"LINC01048","Stem-cell-iPSC","DEP","Wald ratio",1,-0.023,0.034,0.978,0.505,NA,NA,NA,0.002800899
"PIK3AP1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.007,0.011,0.993,0.508,NA,NA,NA,0.000250035
"MRPL50P1","Stem-cell-iPSC","DEP","Wald ratio",1,0.019,0.029,1.019,0.508,NA,NA,NA,9.85e-05
"GRIN2A","Stem-cell-iPSC","DEP","Inverse variance weighted",2,-0.015,0.023,0.985,0.509,NA,0.077049193,NA,0.000417455
"MIR4300HG","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.01,1.006,0.509,NA,NA,NA,4.43e-06
"RNU6-1001P","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.509,NA,NA,NA,1.01e-05
"LYPD6B","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.015,1.01,0.51,NA,NA,NA,0.000185071
"ACTL10","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.51,NA,NA,NA,1.62e-06
"CASC20","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.012,1.008,0.51,NA,NA,NA,1.01e-05
"ADAMTS16","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.014,1.01,0.51,NA,NA,NA,4.5e-05
"TMEM74","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.015,0.99,0.51,NA,NA,NA,0.001515968
"DOK5","Stem-cell-iPSC","DEP","Wald ratio",1,-0.016,0.024,0.984,0.51,NA,NA,NA,0.002711358
"FAM184B","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.015,0.99,0.51,NA,NA,NA,0.002721202
"DIO2","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.008,1.005,0.513,NA,NA,NA,4.83e-06
"SNTG2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.017,0.026,0.983,0.514,NA,NA,NA,0.002990985
"XKR4","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.008,0.995,0.514,NA,NA,NA,0.000164618
"SH3PXD2A","Stem-cell-iPSC","DEP","Wald ratio",1,-0.017,0.026,0.983,0.514,NA,NA,NA,0.000194501
"LMCD1-AS1","Stem-cell-iPSC","DEP","Weighted mode",3,-0.006,0.008,0.994,0.515,0.492826425,0.655247615,0.650147392,0.002433516
"ZNF619P1","Stem-cell-iPSC","DEP","Wald ratio",1,0.004,0.006,1.004,0.515,NA,NA,NA,0.002649261
"TSPAN5","Stem-cell-iPSC","DEP","Wald ratio",1,0.007,0.012,1.008,0.515,NA,NA,NA,0.001153853
"BDH2P1","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.515,NA,NA,NA,7.01e-06
"RPEP2","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.008,1.005,0.517,NA,NA,NA,2.49e-06
"METTL4","Stem-cell-iPSC","DEP","Wald ratio",1,0.012,0.018,1.012,0.518,NA,NA,NA,0.000389483
"LINC01603","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.519,NA,NA,NA,1.13e-06
"WDYHV1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.519,NA,NA,NA,5.1e-05
"RPL19P11","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.013,0.992,0.519,NA,NA,NA,2.61e-05
"NRCAM","Stem-cell-iPSC","DEP","Wald ratio",1,-0.004,0.006,0.996,0.519,NA,NA,NA,2.22e-05
"PRKG1","Stem-cell-iPSC","DEP","MR Egger",3,0.029,0.03,1.029,0.52,0.699559709,0.645353217,0.550532924,7.35e-06
"SNX9","Stem-cell-iPSC","DEP","Inverse variance weighted",2,0.004,0.007,1.004,0.522,NA,0.675311398,NA,1.25e-05
"KCNIP4","Stem-cell-iPSC","DEP","Simple mode",3,0.005,0.006,1.005,0.524,0.773026561,0.263447877,0.354247852,0.000325689
"B3GAT2","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.012,1.008,0.525,NA,NA,NA,2.93e-06
"FAM189A2","Stem-cell-iPSC","DEP","Wald ratio",1,0.004,0.007,1.004,0.525,NA,NA,NA,2.94e-06
"IRF6","Stem-cell-iPSC","DEP","Wald ratio",1,0.007,0.012,1.007,0.525,NA,NA,NA,6.35e-06
"GSTM2P1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.004,0.007,0.996,0.525,NA,NA,NA,3.37e-06
"SPHKAP","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.015,0.991,0.527,NA,NA,NA,5.53e-05
"OTP","Stem-cell-iPSC","DEP","Wald ratio",1,-0.007,0.011,0.993,0.528,NA,NA,NA,3.11e-06
