"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"AIMP2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.018","0.008","1.019","1.60e-02",NA,NA,NA,0.082926784
"SLC1A5","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.066","0.028","0.936","1.62e-02",NA,NA,NA,0.021680556
"GALNT2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.057","0.024","0.945","1.80e-02",NA,NA,NA,0.004387023
"VWA5A","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.042","0.018","1.043","1.94e-02",NA,NA,NA,0.062681292
"CBWD1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.025","0.011","0.975","2.02e-02",NA,NA,NA,0.062166048
"ALDH7A1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.041","0.018","0.960","2.16e-02",NA,NA,NA,0.046842254
"OXNAD1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.040","0.018","1.041","2.35e-02",NA,NA,NA,0.019688201
"HSPBAP1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.041","0.018","1.042","2.43e-02",NA,NA,NA,0.039224728
"ACTN3","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.019","0.009","1.020","2.43e-02",NA,NA,NA,0.051835898
"SCRN2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.035","0.016","0.966","3.16e-02",NA,NA,NA,0.041284134
"SMC2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.027","0.013","0.973","3.45e-02",NA,NA,NA,0.038914689
"ATIC","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.027","0.013","0.973","3.53e-02",NA,NA,NA,0.0414891
"MCOLN2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.026","0.012","0.974","3.63e-02",NA,NA,NA,0.000119059
"CBS","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.030","0.014","1.031","3.72e-02",NA,NA,NA,0.044479575
"ARHGEF16","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.044","0.021","1.045","3.80e-02",NA,NA,NA,0.000133271
"UBA6","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.064","0.031","1.066","3.89e-02",NA,NA,NA,0.042496908
"QDPR","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.025","0.012","0.976","3.94e-02",NA,NA,NA,0.040154934
"FAHD1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.029","0.014","1.029","4.19e-02",NA,NA,NA,0.043482388
"METTL18","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.028","0.014","0.973","4.77e-02",NA,NA,NA,0.046570964
"TARS","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.054","0.028","1.056","5.19e-02",NA,NA,NA,0.002933836
"PAAF1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.031","0.016","0.970","5.28e-02",NA,NA,NA,0.04836821
"GPX4","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.029","0.015","0.972","5.49e-02",NA,NA,NA,0.022712445
"ITPA","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.023","0.012","1.023","5.59e-02",NA,NA,NA,0.033989477
"C11orf54","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.025","0.013","1.025","5.61e-02",NA,NA,NA,0.026742924
"FDPS","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.032","0.017","1.032","5.88e-02",NA,NA,NA,0.026431885
"DDX55","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.033","0.018","0.967","5.94e-02",NA,NA,NA,0.026981083
"NUDT19","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.032","0.017","1.032","6.00e-02",NA,NA,NA,0.004598247
"FBXL18","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.040","0.021","1.040","6.10e-02",NA,NA,NA,0.010523327
"GFM2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.039","0.021","0.962","6.16e-02",NA,NA,NA,0.00100115
"NNT","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.041","0.022","0.959","6.32e-02",NA,NA,NA,0.041095738
"CKAP4","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.051","0.027","0.951","6.33e-02",NA,NA,NA,0.001716452
"PGM2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.044","0.024","0.957","6.37e-02",NA,NA,NA,0.025912098
"FAM160A1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.033","0.018","1.034","6.42e-02",NA,NA,NA,0.020962817
"CALB1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.039","0.021","1.039","6.49e-02",NA,NA,NA,0.019989505
"NT5DC3","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.029","0.016","1.030","6.87e-02",NA,NA,NA,0.00114876
"VPS4B","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.046","0.025","0.955","6.93e-02",NA,NA,NA,0.017634613
"NTS","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.019","0.011","1.020","7.12e-02",NA,NA,NA,0.021789026
"PLEKHA7","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.031","0.017","0.970","7.19e-02",NA,NA,NA,0.015792921
"THEM4","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.026","0.014","1.026","7.25e-02",NA,NA,NA,0.001763587
"CTSV","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.043","0.024","1.044","7.53e-02",NA,NA,NA,0.00077488
"MPI","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.036","0.021","1.037","8.27e-02",NA,NA,NA,0.019137045
"ITSN2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.034","0.020","1.035","8.36e-02",NA,NA,NA,0.000570446
"FAM101B","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.046","0.026","0.955","8.42e-02",NA,NA,NA,0.001859018
"CHRAC1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.049","0.028","1.050","8.61e-02",NA,NA,NA,0.001022904
"CAND1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.060","0.035","0.942","8.63e-02",NA,NA,NA,0.012686665
"ARID3B","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.024","0.014","0.977","9.21e-02",NA,NA,NA,0.025564537
"NUDT2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.027","0.016","1.028","9.24e-02",NA,NA,NA,0.02491758
"C14orf159","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.013","0.008","1.013","1.02e-01",NA,NA,NA,0.017321647
"VWDE","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.022","0.013","1.022","1.03e-01",NA,NA,NA,0.016159364
"CTSH","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.022","0.014","1.023","1.06e-01",NA,NA,NA,0.026292107
"ORMDL3","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.028","0.017","1.028","1.10e-01",NA,NA,NA,0.00011943
"SPTBN1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.036","0.022","0.965","1.11e-01",NA,NA,NA,0.014441544
"MAVS","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.029","0.018","0.971","1.12e-01",NA,NA,NA,0.013108208
"IVD","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.030","0.019","0.970","1.12e-01",NA,NA,NA,0.008871756
"FARSB","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.025","0.016","0.975","1.16e-01",NA,NA,NA,0.015224387
"CLIC4","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.043","0.028","1.044","1.19e-01",NA,NA,NA,0.00214441
"CPS1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.026","0.017","1.026","1.26e-01",NA,NA,NA,0.010704087
"RAB33B","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.024","0.016","1.025","1.30e-01",NA,NA,NA,0.015303417
"ADA","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.032","0.021","0.969","1.34e-01",NA,NA,NA,0.013071799
"RTFDC1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.039","0.026","1.040","1.36e-01",NA,NA,NA,0.004985966
"TAF6","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.034","0.023","1.034","1.41e-01",NA,NA,NA,0.001348288
"MSH6","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.012","0.009","0.988","1.47e-01",NA,NA,NA,1.89e-05
"UMPS","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.047","0.033","0.954","1.55e-01",NA,NA,NA,0.003348917
"SRR","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.022","0.015","1.022","1.55e-01",NA,NA,NA,0.011491519
"TMEM143","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.029","0.020","0.972","1.60e-01",NA,NA,NA,0.000158213
"ALPL","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.026","0.019","0.974","1.62e-01",NA,NA,NA,0.000449034
"SYDE1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.026","0.018","1.026","1.63e-01",NA,NA,NA,0.000363138
"WASL","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.025","0.018","1.025","1.66e-01",NA,NA,NA,0.011028674
"C9orf89","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.028","0.020","1.028","1.68e-01",NA,NA,NA,0.007125636
"C9orf64","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.019","0.014","0.981","1.70e-01",NA,NA,NA,0.002361029
"ATG16L1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.022","0.016","0.978","1.70e-01",NA,NA,NA,0.007880525
"LRPPRC","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.016","0.012","0.984","1.73e-01",NA,NA,NA,0.010998964
"CHPF2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.024","0.017","0.977","1.75e-01",NA,NA,NA,0.003238131
"SCCPDH","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.024","0.018","1.024","1.77e-01",NA,NA,NA,0.000727316
"ASL","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.037","0.028","0.964","1.80e-01",NA,NA,NA,0.010585949
"MTHFS","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.016","0.012","0.984","1.87e-01",NA,NA,NA,0.013237133
"PDCD6IP","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.020","0.015","0.980","1.88e-01",NA,NA,NA,0.011486273
"CHTF18","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.014","0.011","0.986","1.89e-01",NA,NA,NA,0.01267483
"ATM","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.024","0.019","1.025","1.90e-01",NA,NA,NA,0.003176697
"ERAP1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.014","0.011","0.986","1.95e-01",NA,NA,NA,0.011953075
"THUMPD1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.025","0.019","0.975","2.00e-01",NA,NA,NA,0.013525594
"C11orf57","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.035","0.027","0.966","2.06e-01",NA,NA,NA,9.81e-05
"HDHD2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.032","0.026","1.033","2.08e-01",NA,NA,NA,0.000279545
"MAK16","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.029","0.024","0.971","2.13e-01",NA,NA,NA,0.006288737
"EPB41L4A","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.021","0.017","0.979","2.13e-01",NA,NA,NA,8.34e-05
"PDP2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.027","0.022","0.973","2.16e-01",NA,NA,NA,4.43e-05
"GEN1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.020","0.016","1.020","2.21e-01",NA,NA,NA,0.003393545
"IMPA2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.044","0.036","1.044","2.23e-01",NA,NA,NA,0.000946083
"DHRS4","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.014","0.011","0.987","2.24e-01",NA,NA,NA,0.015156957
"CPT2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.019","0.015","0.982","2.30e-01",NA,NA,NA,0.010515775
"CCBL2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.012","0.010","1.012","2.31e-01",NA,NA,NA,0.008716581
"OXSR1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.028","0.023","0.972","2.31e-01",NA,NA,NA,0.003914361
"NUDT7","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.017","0.015","1.018","2.32e-01",NA,NA,NA,0.000199198
"CLN8","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.024","0.020","0.976","2.33e-01",NA,NA,NA,0.000831063
"ZRANB3","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.021","0.018","1.021","2.33e-01",NA,NA,NA,0.000255639
"MLH1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.028","0.024","1.029","2.37e-01",NA,NA,NA,0.00034833
"IAH1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.016","0.013","1.016","2.38e-01",NA,NA,NA,0.010331328
"UQCR10","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.028","0.024","0.973","2.39e-01",NA,NA,NA,0.017389302
"CPNE1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.011","0.009","1.011","2.45e-01",NA,NA,NA,0.013669103
"SUCLA2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.019","0.017","1.019","2.49e-01",NA,NA,NA,0.010597529
"PPAP2C","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.023","0.020","0.977","2.52e-01",NA,NA,NA,0.000511485
"NMRAL1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.016","0.014","1.016","2.55e-01",NA,NA,NA,0.012890384
"EARS2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.019","0.016","0.981","2.55e-01",NA,NA,NA,0.00208233
"WRN","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.016","0.015","0.984","2.57e-01",NA,NA,NA,0.002523007
"SPTLC1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.022","0.020","1.022","2.68e-01",NA,NA,NA,0.004475215
"ACP6","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.020","0.019","1.021","2.70e-01",NA,NA,NA,0.000826913
"IDO1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.029","0.026","1.029","2.71e-01",NA,NA,NA,0.000143734
"KRI1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.018","0.016","1.018","2.74e-01",NA,NA,NA,0.00863758
"DLG1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.020","0.018","0.981","2.75e-01",NA,NA,NA,0.00779358
"CD59","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.013","0.012","1.013","2.81e-01",NA,NA,NA,0.008926812
"EEFSEC","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.022","0.021","0.978","2.83e-01",NA,NA,NA,0.000727596
"UCHL3","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.028","0.026","0.972","2.85e-01",NA,NA,NA,0.007369894
"CECR5","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.020","0.019","1.021","2.90e-01",NA,NA,NA,0.001599727
"KIAA1211","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.015","0.015","0.985","2.92e-01",NA,NA,NA,0.007959701
"DCP1B","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.019","0.018","0.981","2.96e-01",NA,NA,NA,0.001647055
"ATG3","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.039","0.038","1.040","2.99e-01",NA,NA,NA,0.000196073
"CTSC","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.024","0.023","1.025","3.02e-01",NA,NA,NA,0.002229083
"QTRTD1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.022","0.022","1.023","3.03e-01",NA,NA,NA,0.000739959
"DDX51","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.018","0.017","0.982","3.04e-01",NA,NA,NA,0.006573663
"EPHX2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.013","0.012","1.013","3.05e-01",NA,NA,NA,0.009844743
"ATP1B1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.022","0.022","1.022","3.12e-01",NA,NA,NA,0.003590372
"ANK1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.019","0.019","1.019","3.12e-01",NA,NA,NA,0.000763553
"GCDH","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.014","0.014","0.986","3.12e-01",NA,NA,NA,0.007169073
"CHMP2B","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.026","0.026","0.974","3.12e-01",NA,NA,NA,0.001453189
"CPVL","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.016","0.016","1.017","3.17e-01",NA,NA,NA,0.002232449
"ABAT","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.023","0.023","1.024","3.17e-01",NA,NA,NA,0.001214577
"SPATA20","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.013","0.013","1.013","3.21e-01",NA,NA,NA,0.011173512
"RDH13","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.013","0.014","0.987","3.21e-01",NA,NA,NA,0.007550434
"DHX38","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.020","0.020","1.020","3.21e-01",NA,NA,NA,0.000256469
"WNK2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.022","0.022","0.978","3.25e-01",NA,NA,NA,0.010034416
"CD3EAP","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.020","0.021","1.021","3.26e-01",NA,NA,NA,0.00585333
"VWA8","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.009","0.010","0.991","3.28e-01",NA,NA,NA,0.007432489
"EXOSC6","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.021","0.022","1.021","3.28e-01",NA,NA,NA,0.001198611
"MCCC1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.018","0.018","1.018","3.32e-01",NA,NA,NA,0.000464952
"FAH","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.025","0.026","0.976","3.33e-01",NA,NA,NA,0.002059549
"APOL2","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.018","0.019","0.982","3.37e-01",NA,NA,NA,0.000363752
"IQCB1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.012","0.012","0.988","3.37e-01",NA,NA,NA,0.007927599
"NUBPL","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.022","0.023","1.022","3.41e-01",NA,NA,NA,0.000279382
"TTC27","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.019","0.020","1.019","3.43e-01",NA,NA,NA,0.004829604
"MAP2K2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.032","0.034","1.032","3.46e-01",NA,NA,NA,0.00224525
"FN3K","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.029","0.031","0.971","3.46e-01",NA,NA,NA,0.000900713
"PEPD","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.022","0.024","0.978","3.55e-01",NA,NA,NA,0.006729717
"PTAR1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.025","0.027","0.975","3.56e-01",NA,NA,NA,0.000687226
"SYF2","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.021","0.022","1.021","3.57e-01",NA,NA,NA,0.000200606
"TRIM5","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.017","0.019","1.017","3.62e-01",NA,NA,NA,3.5e-05
"NTPCR","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.012","0.014","0.988","3.65e-01",NA,NA,NA,0.00807226
"IFITM3","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.012","0.013","1.012","3.72e-01",NA,NA,NA,0.006866839
"GSTZ1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.007","0.008","1.007","3.73e-01",NA,NA,NA,0.006781514
"LRRC40","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.031","0.034","1.031","3.73e-01",NA,NA,NA,0.000429223
"ALDH16A1","Stem-cell-iPSC","SCZ","Wald ratio",1,"-0.012","0.013","0.988","3.78e-01",NA,NA,NA,0.007452815
"DHRS1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.009","0.011","1.009","3.78e-01",NA,NA,NA,0.012339658
"ASRGL1","Stem-cell-iPSC","SCZ","Wald ratio",1," 0.015","0.017","1.015","3.79e-01",NA,NA,NA,0.009568739
