Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
PTPRF,BannerBBDP,ADHD,Inverse variance weighted,2,3.584,0.495,36.034,4.53E-13,NA,0.698229913,NA,0.001711911
NKX22,BannerBBDP,ADHD,Wald ratio,1,0.392,0.083,1.48,2.34E-06,NA,NA,NA,0.613136052
CAZA2,BannerBBDP,ADHD,Inverse variance weighted,2,-6.718,1.44,0.001,3.07E-06,NA,0.375218784,NA,0.006542222
NU160,BannerBBDP,ADHD,Wald ratio,1,4.386,0.975,80.312,6.80E-06,NA,NA,NA,0.006634683
MTCH2,BannerBBDP,ADHD,Wald ratio,1,-7.681,1.707,0,6.80E-06,NA,NA,NA,0.00260263
ELOV1,BannerBBDP,ADHD,Wald ratio,1,-1.29,0.293,0.275,1.07E-05,NA,NA,NA,0.004060846
HYI,BannerBBDP,ADHD,Wald ratio,1,-0.962,0.219,0.382,1.07E-05,NA,NA,NA,0.851537956
CISD2,BannerBBDP,ADHD,Wald ratio,1,-1.194,0.278,0.303,1.70E-05,NA,NA,NA,0.972374207
TPR,BannerBBDP,ADHD,Wald ratio,1,-6.777,1.631,0.001,3.24E-05,NA,NA,NA,0.000208813
VP37B,BannerBBDP,ADHD,Wald ratio,1,-11.787,2.836,0,3.24E-05,NA,NA,NA,0.000199792
OGFD2,BannerBBDP,ADHD,Wald ratio,1,0.6,0.144,1.822,3.24E-05,NA,NA,NA,0.062854855
ABCB9,BannerBBDP,ADHD,Wald ratio,1,1.825,0.439,6.205,3.24E-05,NA,NA,NA,0.001689677
RIT2,BannerBBDP,ADHD,Inverse variance weighted,3,-0.745,0.183,0.475,4.86E-05,0.689020753,0.896305552,0.848550757,8.90E-06
C9JZR2,BannerBBDP,ADHD,Wald ratio,1,1.365,0.338,3.917,5.32E-05,NA,NA,NA,0.928829089
TPR,BannerBBDP,ADHD,Inverse variance weighted,8,2.757,0.683,15.747,5.39E-05,0.50245323,0.434122394,0.249979035,1.61E-08
MYCT,BannerBBDP,ADHD,Inverse variance weighted,5,0.786,0.197,2.194,6.70E-05,0.921281607,0.910141019,0.527203075,9.56E-08
NEO1,BannerBBDP,ADHD,Wald ratio,1,2.985,0.77,19.792,0.000105,NA,NA,NA,0.000572988
RAB34,BannerBBDP,ADHD,Wald ratio,1,4.294,1.118,73.261,0.000122,NA,NA,NA,0.000127678
RL23A,BannerBBDP,ADHD,Wald ratio,1,-4.128,1.074,0.016,0.000122,NA,NA,NA,0.000309994
RMD1,BannerBBDP,ADHD,Inverse variance weighted,2,0.514,0.139,1.671,0.000213,NA,0.464846629,NA,0.717362795
GLRX1,BannerBBDP,ADHD,Inverse variance weighted,4,0.892,0.244,2.441,0.000249,0.618384747,0.806887929,0.912535337,9.04E-07
NGEF,BannerBBDP,ADHD,Inverse variance weighted,2,0.89,0.246,2.436,0.000291,NA,0.454461557,NA,1.84E-07
DJC17,BannerBBDP,ADHD,Wald ratio,1,-1.903,0.533,0.149,0.000358,NA,NA,NA,0.000107443
RMD3,BannerBBDP,ADHD,Wald ratio,1,-0.709,0.199,0.492,0.000358,NA,NA,NA,0.786503422
GFRP,BannerBBDP,ADHD,Wald ratio,1,20.924,5.863,1222548000,0.000358,NA,NA,NA,4.52E-05
HMGN2,BannerBBDP,ADHD,Wald ratio,1,12.435,3.488,251384.1,0.000364,NA,NA,NA,6.02E-05
HM20A,BannerBBDP,ADHD,Wald ratio,1,4.911,1.38,135.737,0.000371,NA,NA,NA,2.53E-05
PEAK1,BannerBBDP,ADHD,Wald ratio,1,-0.875,0.246,0.417,0.000371,NA,NA,NA,0.073074605
TMCC2,BannerBBDP,ADHD,Inverse variance weighted,2,-1.064,0.301,0.345,0.000406,NA,0.454321178,NA,1.08E-06
IF2P,BannerBBDP,ADHD,Wald ratio,1,1.255,0.362,3.507,0.000533,NA,NA,NA,0.652523331
TXND9,BannerBBDP,ADHD,Wald ratio,1,2.746,0.793,15.574,0.000533,NA,NA,NA,3.54E-05
CMPK2,BannerBBDP,ADHD,Inverse variance weighted,8,1.064,0.311,2.898,0.000615,0.473494365,0.553942657,0.596177299,3.51E-08
TP4A2,BannerBBDP,ADHD,Wald ratio,1,1.732,0.508,5.653,0.000648,NA,NA,NA,0.000202897
NCK1,BannerBBDP,ADHD,Wald ratio,1,-1.325,0.389,0.266,0.000656,NA,NA,NA,0.038820889
ISCA2,BannerBBDP,ADHD,Wald ratio,1,3.256,0.957,25.935,0.000666,NA,NA,NA,4.46E-05
SAA2,BannerBBDP,ADHD,Inverse variance weighted,3,-0.19,0.056,0.827,0.00072,0.2545009,0.521287302,0.962641063,0.026033049
CTNB1,BannerBBDP,ADHD,Wald ratio,1,3.571,1.061,35.549,0.000766,NA,NA,NA,3.23E-05
SPD2A,BannerBBDP,ADHD,Inverse variance weighted,2,11.319,3.368,82411.88,0.000776,NA,0.342871801,NA,8.33E-08
RED1,BannerBBDP,ADHD,Wald ratio,1,1.077,0.321,2.935,0.000789,NA,NA,NA,0.000181578
LAMC1,BannerBBDP,ADHD,Inverse variance weighted,2,0.565,0.169,1.759,0.000816,NA,0.796438013,NA,0.541887033
ABCD2,BannerBBDP,ADHD,Wald ratio,1,3.723,1.116,41.373,0.000851,NA,NA,NA,2.00E-05
MARH5,BannerBBDP,ADHD,Wald ratio,1,2.42,0.727,11.248,0.000867,NA,NA,NA,2.08E-05
GLYM,BannerBBDP,ADHD,Wald ratio,1,-4.277,1.287,0.014,0.000892,NA,NA,NA,1.06E-05
NUA4L,BannerBBDP,ADHD,Wald ratio,1,-4.953,1.491,0.007,0.000892,NA,NA,NA,1.73E-05
ERIC3,BannerBBDP,ADHD,Wald ratio,1,0.531,0.161,1.7,0.000962,NA,NA,NA,0.481832272
ITPR2,BannerBBDP,ADHD,Inverse variance weighted,7,-0.704,0.215,0.495,0.00105,0.803891566,0.859266869,0.628589372,1.18E-06
OGA,BannerBBDP,ADHD,Wald ratio,1,62.684,19.166,1.67E+27,0.00107,NA,NA,NA,7.57E-06
KCIP2,BannerBBDP,ADHD,Wald ratio,1,-2.404,0.735,0.09,0.00107,NA,NA,NA,1.84E-05
ARMD3,BannerBBDP,ADHD,Wald ratio,1,2.987,0.913,19.829,0.00107,NA,NA,NA,4.11E-05
K0513,BannerBBDP,ADHD,Inverse variance weighted,5,0.874,0.267,2.396,0.00108,0.799671401,0.817151165,0.513227688,1.33E-05
NTNG2,BannerBBDP,ADHD,Inverse variance weighted,3,-1.852,0.568,0.157,0.00112,0.198912892,0.355195605,0.70260893,1.11E-07
KPCA,BannerBBDP,ADHD,Inverse variance weighted,11,0.768,0.239,2.156,0.00129,0.345048005,0.393727656,0.528246831,2.11E-07
NEUR3,BannerBBDP,ADHD,Wald ratio,1,0.867,0.272,2.381,0.00141,NA,NA,NA,0.003776454
PPCEL,BannerBBDP,ADHD,Wald ratio,1,11.744,3.684,125960.6,0.00144,NA,NA,NA,4.59E-06
AT2L1,BannerBBDP,ADHD,Wald ratio,1,4.013,1.261,55.338,0.00146,NA,NA,NA,2.06E-05
MRCKB,BannerBBDP,ADHD,Wald ratio,1,-3.104,0.985,0.045,0.00162,NA,NA,NA,0.001322074
ANO10,BannerBBDP,ADHD,Inverse variance weighted,2,-2.933,0.937,0.053,0.00174,NA,0.241054307,NA,4.88E-08
RS11,BannerBBDP,ADHD,Wald ratio,1,18.954,6.077,170437700,0.00182,NA,NA,NA,2.63E-06
RL13A,BannerBBDP,ADHD,Wald ratio,1,2.244,0.719,9.427,0.00182,NA,NA,NA,1.16E-05
A16A1,BannerBBDP,ADHD,Inverse variance weighted,2,-0.33,0.106,0.719,0.00182,NA,0.847706715,NA,0.409897328
VIME,BannerBBDP,ADHD,Inverse variance weighted,2,-1.035,0.333,0.355,0.00186,NA,0.92283536,NA,1.36E-05
PIHD1,BannerBBDP,ADHD,Inverse variance weighted,2,0.94,0.303,2.561,0.00189,NA,0.737515091,NA,0.00027
SOX11,BannerBBDP,ADHD,Inverse variance weighted,4,0.364,0.118,1.44,0.00192,0.881463462,0.856829431,0.54685101,0.000279294
GUAD,BannerBBDP,ADHD,Inverse variance weighted,3,0.858,0.277,2.358,0.00192,0.867452571,0.858144147,0.691049623,2.53E-08
AGO2,BannerBBDP,ADHD,Inverse variance weighted,4,-1.655,0.534,0.191,0.00195,0.112495884,0.215247799,0.852354875,3.10E-05
DUSTY,BannerBBDP,ADHD,Wald ratio,1,0.944,0.305,2.571,0.00197,NA,NA,NA,0.002970939
LSM6,BannerBBDP,ADHD,Inverse variance weighted,3,-1.485,0.481,0.227,0.00203,0.897594597,0.072968656,0.262674088,4.70E-08
5NT1A,BannerBBDP,ADHD,Inverse variance weighted,3,-0.416,0.135,0.659,0.0021,0.753732902,0.835692758,0.699528751,0.304896789
S38A3,BannerBBDP,ADHD,Wald ratio,1,-7.483,2.44,0.001,0.00217,NA,NA,NA,1.15E-05
CA2D2,BannerBBDP,ADHD,Wald ratio,1,-1.177,0.384,0.308,0.00217,NA,NA,NA,0.003010376
TUSC2,BannerBBDP,ADHD,Wald ratio,1,-4.758,1.552,0.009,0.00217,NA,NA,NA,8.97E-06
NAA80,BannerBBDP,ADHD,Wald ratio,1,-2.39,0.779,0.092,0.00217,NA,NA,NA,1.82E-05
TM115,BannerBBDP,ADHD,Wald ratio,1,-1.301,0.424,0.272,0.00217,NA,NA,NA,3.77E-05
NPRL2,BannerBBDP,ADHD,Wald ratio,1,2.658,0.867,14.264,0.00217,NA,NA,NA,1.81E-05
SUN2,BannerBBDP,ADHD,Wald ratio,1,1.902,0.624,6.701,0.0023,NA,NA,NA,1.75E-05
GTPB1,BannerBBDP,ADHD,Wald ratio,1,21.388,7.016,1944164000,0.0023,NA,NA,NA,1.60E-06
TOM22,BannerBBDP,ADHD,Wald ratio,1,2.667,0.875,14.391,0.0023,NA,NA,NA,1.54E-05
E9PKC0,BannerBBDP,ADHD,Inverse variance weighted,4,-0.667,0.219,0.513,0.00238,0.415593999,0.581915217,0.699620124,5.75E-08
MFS10,BannerBBDP,ADHD,Wald ratio,1,-1.043,0.345,0.352,0.00249,NA,NA,NA,2.59E-05
D6RE79,BannerBBDP,ADHD,Wald ratio,1,-1.09,0.36,0.336,0.00249,NA,NA,NA,6.98E-05
NOP14,BannerBBDP,ADHD,Wald ratio,1,7.114,2.352,1229.28,0.00249,NA,NA,NA,5.52E-06
PPM1B,BannerBBDP,ADHD,Inverse variance weighted,3,1.315,0.435,3.725,0.00252,0.194948533,0.411961591,0.852250408,4.61E-08
YRDC,BannerBBDP,ADHD,Wald ratio,1,-1.92,0.636,0.147,0.00252,NA,NA,NA,8.25E-06
CA122,BannerBBDP,ADHD,Wald ratio,1,-0.828,0.274,0.437,0.00252,NA,NA,NA,9.83E-05
MANEL,BannerBBDP,ADHD,Wald ratio,1,-2.683,0.888,0.068,0.00252,NA,NA,NA,6.63E-06
FBXL4,BannerBBDP,ADHD,Inverse variance weighted,2,0.482,0.161,1.62,0.00268,NA,0.944127636,NA,0.000154642
IF4G3,BannerBBDP,ADHD,Wald ratio,1,31.808,10.713,6.51E+13,0.00299,NA,NA,NA,1.12E-06
DCNL1,BannerBBDP,ADHD,Wald ratio,1,-2.85,0.961,0.058,0.00303,NA,NA,NA,1.02E-05
DGLB,BannerBBDP,ADHD,Inverse variance weighted,2,0.55,0.186,1.733,0.00313,NA,0.865826721,NA,0.18407016
BRAF,BannerBBDP,ADHD,Wald ratio,1,-11.341,3.85,0,0.00322,NA,NA,NA,2.85E-06
GBG5,BannerBBDP,ADHD,Wald ratio,1,1.528,0.52,4.61,0.00326,NA,NA,NA,1.37E-05
IFIT1,BannerBBDP,ADHD,Wald ratio,1,0.949,0.323,2.582,0.00329,NA,NA,NA,0.000122917
IFIT5,BannerBBDP,ADHD,Wald ratio,1,0.641,0.218,1.898,0.00329,NA,NA,NA,0.298189013
GMDS,BannerBBDP,ADHD,Inverse variance weighted,9,-1.129,0.386,0.323,0.00347,0.807984267,0.684790182,0.209102856,2.80E-08
FARP1,BannerBBDP,ADHD,Inverse variance weighted,10,0.761,0.26,2.14,0.00349,0.448597752,0.533327626,0.698268857,2.44E-08
MCMBP,BannerBBDP,ADHD,Wald ratio,1,2.101,0.719,8.172,0.0035,NA,NA,NA,7.28E-06
SAC2,BannerBBDP,ADHD,Wald ratio,1,-6.488,2.222,0.002,0.0035,NA,NA,NA,4.47E-06
CADH8,BannerBBDP,ADHD,Inverse variance weighted,6,0.941,0.323,2.562,0.00362,0.026507501,0.04576565,0.760196271,1.43E-06
PEA15,BannerBBDP,ADHD,Inverse variance weighted,2,3.331,1.145,27.973,0.00362,NA,0.667765743,NA,2.92E-06
HMHA1,BannerBBDP,ADHD,Wald ratio,1,1.691,0.582,5.427,0.00366,NA,NA,NA,8.36E-06
WDR18,BannerBBDP,ADHD,Wald ratio,1,3.984,1.371,53.75,0.00366,NA,NA,NA,5.20E-06
MBRL,BannerBBDP,ADHD,Wald ratio,1,0.717,0.247,2.048,0.00366,NA,NA,NA,2.84E-05
MET16,BannerBBDP,ADHD,Inverse variance weighted,2,0.373,0.129,1.452,0.00397,NA,0.642385781,NA,8.08E-08
PCAT1,BannerBBDP,ADHD,Inverse variance weighted,6,-1.011,0.351,0.364,0.00401,0.915691464,0.814851849,0.32104069,6.53E-05
DYLT1,BannerBBDP,ADHD,Inverse variance weighted,3,1.333,0.464,3.793,0.00409,0.673528071,0.913353665,0.961005098,9.49E-08
ZN365,BannerBBDP,ADHD,Inverse variance weighted,3,-0.934,0.326,0.393,0.00418,0.577567275,0.307205732,0.388107831,7.08E-06
CMTR1,BannerBBDP,ADHD,Inverse variance weighted,4,2.26,0.791,9.587,0.00428,0.296981071,0.325202091,0.452802369,6.92E-07
SCN2A,BannerBBDP,ADHD,Inverse variance weighted,3,-1.5,0.527,0.223,0.00441,0.479412174,0.729662806,0.779586176,9.64E-06
TTYH3,BannerBBDP,ADHD,Inverse variance weighted,4,-1.21,0.427,0.298,0.00458,0.207866528,0.298719027,0.618952417,3.68E-08
TM199,BannerBBDP,ADHD,Wald ratio,1,32.943,11.644,2.03E+14,0.00467,NA,NA,NA,3.42E-06
SARM1,BannerBBDP,ADHD,Wald ratio,1,-0.489,0.173,0.613,0.00467,NA,NA,NA,0.248573535
SGMR2,BannerBBDP,ADHD,Wald ratio,1,0.59,0.209,1.804,0.00467,NA,NA,NA,0.000144935
PDIP2,BannerBBDP,ADHD,Wald ratio,1,5.716,2.02,303.676,0.00467,NA,NA,NA,2.22E-06
VTNC,BannerBBDP,ADHD,Wald ratio,1,1.281,0.453,3.599,0.00467,NA,NA,NA,9.63E-06
LRBA,BannerBBDP,ADHD,Wald ratio,1,1.532,0.543,4.629,0.00475,NA,NA,NA,3.94E-05
NBR1,BannerBBDP,ADHD,Wald ratio,1,2.622,0.93,13.759,0.0048,NA,NA,NA,5.58E-06
VAT1,BannerBBDP,ADHD,Wald ratio,1,3.754,1.331,42.68,0.0048,NA,NA,NA,3.59E-06
DCNL2,BannerBBDP,ADHD,Inverse variance weighted,2,0.406,0.144,1.501,0.00483,NA,0.401057372,NA,7.40E-08
BLTP1,BannerBBDP,ADHD,Wald ratio,1,-1.606,0.57,0.201,0.00488,NA,NA,NA,0.00023279
MCCA,BannerBBDP,ADHD,Inverse variance weighted,2,-0.475,0.169,0.622,0.00492,NA,0.332501086,NA,1.56E-06
GLRX1,BannerBBDP,ADHD,Weighted median,4,0.871,0.31,2.39,0.00496,0.618384747,0.806887929,0.912535337,9.04E-07
RL27,BannerBBDP,ADHD,Inverse variance weighted,2,0.955,0.34,2.599,0.00497,NA,0.789625967,NA,0.003945498
HEAT6,BannerBBDP,ADHD,Inverse variance weighted,2,-0.616,0.219,0.54,0.005,NA,0.822066109,NA,7.74E-07
RPC1,BannerBBDP,ADHD,Wald ratio,1,2.083,0.742,8.031,0.00501,NA,NA,NA,6.48E-06
J3KQA0,BannerBBDP,ADHD,Weighted median,5,-0.076,0.027,0.927,0.00506,0.836098671,0.557364095,0.239085775,0.326246963
WDR43,BannerBBDP,ADHD,Inverse variance weighted,2,1.909,0.683,6.747,0.00521,NA,0.393565579,NA,1.77E-06
J3KQA0,BannerBBDP,ADHD,Inverse variance weighted,5,-0.071,0.026,0.931,0.00527,0.836098671,0.557364095,0.239085775,0.326246963
ACSF3,BannerBBDP,ADHD,Wald ratio,1,-0.357,0.129,0.699,0.00567,NA,NA,NA,0.329890056
CBX7,BannerBBDP,ADHD,Inverse variance weighted,2,-2.142,0.775,0.117,0.00573,NA,0.361545478,NA,9.26E-08
SRP19,BannerBBDP,ADHD,Wald ratio,1,34.607,12.533,1.07E+15,0.00576,NA,NA,NA,7.45E-07
APC,BannerBBDP,ADHD,Wald ratio,1,-6.474,2.344,0.002,0.00576,NA,NA,NA,9.14E-07
GDIB,BannerBBDP,ADHD,Inverse variance weighted,2,1.14,0.413,3.127,0.00577,NA,0.744992163,NA,2.96E-08
CYLD,BannerBBDP,ADHD,Inverse variance weighted,3,-3.367,1.22,0.035,0.00578,0.511744579,0.8063387,0.998637579,6.36E-07
DPH2,BannerBBDP,ADHD,Wald ratio,1,0.697,0.253,2.008,0.00583,NA,NA,NA,0.000109051
IPO13,BannerBBDP,ADHD,Wald ratio,1,4.499,1.632,89.907,0.00583,NA,NA,NA,3.54E-06
PLGT3,BannerBBDP,ADHD,Wald ratio,1,-0.796,0.29,0.451,0.00602,NA,NA,NA,2.75E-05
CA087,BannerBBDP,ADHD,Wald ratio,1,1.167,0.426,3.214,0.00613,NA,NA,NA,9.46E-06
GSK3B,BannerBBDP,ADHD,Inverse variance weighted,2,1.475,0.539,4.373,0.00615,NA,0.921711753,NA,6.49E-08
UQCC4,BannerBBDP,ADHD,Wald ratio,1,3.351,1.224,28.527,0.00619,NA,NA,NA,2.14E-06
IF140,BannerBBDP,ADHD,Wald ratio,1,2.136,0.78,8.467,0.00619,NA,NA,NA,2.88E-06
TELO2,BannerBBDP,ADHD,Wald ratio,1,-4.293,1.568,0.014,0.00619,NA,NA,NA,1.84E-06
CLCN7,BannerBBDP,ADHD,Wald ratio,1,45.964,16.791,9.16E+19,0.00619,NA,NA,NA,8.87E-07
T184B,BannerBBDP,ADHD,Wald ratio,1,0.7,0.256,2.014,0.00629,NA,NA,NA,4.41E-05
SYMC,BannerBBDP,ADHD,Wald ratio,1,-51.666,18.913,0,0.0063,NA,NA,NA,5.84E-07
KIF5A,BannerBBDP,ADHD,Wald ratio,1,7.673,2.809,2149.945,0.0063,NA,NA,NA,1.10E-06
DCTN2,BannerBBDP,ADHD,Wald ratio,1,5.635,2.063,279.95,0.0063,NA,NA,NA,1.08E-06
GABR2,BannerBBDP,ADHD,Inverse variance weighted,9,1.412,0.518,4.105,0.00646,0.056241445,0.069800034,0.552140196,1.09E-07
VP13C,BannerBBDP,ADHD,Inverse variance weighted,4,-1.276,0.469,0.279,0.00648,0.140588079,0.211709908,0.64042297,4.20E-08
SHC3,BannerBBDP,ADHD,Inverse variance weighted,3,1.728,0.635,5.629,0.00654,0.655815654,0.77350947,0.674413276,3.27E-08
TAU,BannerBBDP,ADHD,Wald ratio,1,6.697,2.473,809.965,0.00677,NA,NA,NA,5.62E-06
SELB,BannerBBDP,ADHD,Inverse variance weighted,2,-0.757,0.281,0.469,0.007,NA,0.37591683,NA,2.82E-06
RS13,BannerBBDP,ADHD,Wald ratio,1,-148.032,54.955,0,0.00707,NA,NA,NA,9.62E-07
P3C2A,BannerBBDP,ADHD,Wald ratio,1,-16.374,6.079,0,0.00707,NA,NA,NA,8.50E-07
S23IP,BannerBBDP,ADHD,Inverse variance weighted,2,0.638,0.237,1.893,0.00716,NA,0.213906576,NA,1.64E-06
COG8,BannerBBDP,ADHD,Inverse variance weighted,2,5.752,2.147,314.971,0.00738,NA,0.677721896,NA,5.22E-06
MYCT,BannerBBDP,ADHD,Weighted median,5,0.868,0.326,2.382,0.00777,0.921281607,0.910141019,0.527203075,9.56E-08
RM42,BannerBBDP,ADHD,Inverse variance weighted,2,3.323,1.249,27.736,0.0078,NA,0.6038104,NA,4.13E-07
RPE,BannerBBDP,ADHD,Wald ratio,1,0.528,0.199,1.696,0.00782,NA,NA,NA,0.137628538
TR61B,BannerBBDP,ADHD,Wald ratio,1,0.187,0.071,1.205,0.00816,NA,NA,NA,0.131399447
EVI2A,BannerBBDP,ADHD,Inverse variance weighted,2,0.597,0.226,1.816,0.00828,NA,0.28707747,NA,3.47E-05
GALM,BannerBBDP,ADHD,Inverse variance weighted,4,0.171,0.065,1.186,0.00829,0.680887683,0.841892378,0.82539113,1.36E-07
PAK4,BannerBBDP,ADHD,Inverse variance weighted,2,0.87,0.331,2.387,0.00853,NA,0.669267376,NA,6.45E-08
ELOC,BannerBBDP,ADHD,Inverse variance weighted,2,2.05,0.78,7.77,0.00855,NA,0.640905284,NA,0.000133815
PLCB4,BannerBBDP,ADHD,Inverse variance weighted,4,-1.258,0.479,0.284,0.00861,0.712506828,0.467610262,0.305367285,8.62E-08
LRFN5,BannerBBDP,ADHD,Inverse variance weighted,2,-0.821,0.313,0.44,0.00866,NA,0.379584693,NA,4.15E-08
UB2L6,BannerBBDP,ADHD,Wald ratio,1,0.595,0.227,1.812,0.0087,NA,NA,NA,0.023105324
TIM10,BannerBBDP,ADHD,Wald ratio,1,10.437,3.978,34097.4,0.0087,NA,NA,NA,6.58E-07
IC1,BannerBBDP,ADHD,Wald ratio,1,-3.265,1.244,0.038,0.0087,NA,NA,NA,1.52E-06
ZDHC5,BannerBBDP,ADHD,Wald ratio,1,-8.809,3.358,0,0.0087,NA,NA,NA,6.98E-07
EIF3M,BannerBBDP,ADHD,Inverse variance weighted,2,-1.679,0.642,0.186,0.00888,NA,0.942701456,NA,1.87E-07
SPAS2,BannerBBDP,ADHD,Inverse variance weighted,2,0.765,0.292,2.149,0.00891,NA,0.38446771,NA,1.36E-05
IFIT3,BannerBBDP,ADHD,Inverse variance weighted,3,0.967,0.37,2.63,0.00892,0.135639008,0.328000441,0.977710281,3.15E-05
LRRF2,BannerBBDP,ADHD,Inverse variance weighted,2,4.255,1.627,70.458,0.00893,NA,0.376703788,NA,2.87E-07
SUCB2,BannerBBDP,ADHD,Inverse variance weighted,3,0.551,0.211,1.735,0.00899,0.772124659,0.608508285,0.5150703,0.000216216
TXN4A,BannerBBDP,ADHD,Inverse variance weighted,2,3.186,1.221,24.201,0.00906,NA,0.476444298,NA,1.21E-07
EZRI,BannerBBDP,ADHD,Inverse variance weighted,2,-1.145,0.439,0.318,0.00907,NA,0.303898667,NA,2.20E-07
RBGP1,BannerBBDP,ADHD,Wald ratio,1,-2.132,0.825,0.119,0.0098,NA,NA,NA,4.15E-05
EAA4,BannerBBDP,ADHD,Inverse variance weighted,3,0.58,0.224,1.785,0.00981,0.34537391,0.633524657,0.905149232,1.64E-07
ACDSB,BannerBBDP,ADHD,Inverse variance weighted,3,0.455,0.177,1.576,0.00996,0.680829524,0.804295923,0.696674681,0.000923793
GORAB,BannerBBDP,ADHD,Inverse variance weighted,2,0.633,0.246,1.882,0.01,NA,0.739657765,NA,2.52E-07
KCTD1,BannerBBDP,ADHD,Inverse variance weighted,8,-0.592,0.23,0.553,0.0102,0.46882168,0.569023758,0.715199032,5.64E-08
SYVN1,BannerBBDP,ADHD,Inverse variance weighted,2,-1.321,0.514,0.267,0.0102,NA,0.51112967,NA,2.87E-06
FBXW2,BannerBBDP,ADHD,Wald ratio,1,1.29,0.502,3.633,0.0102,NA,NA,NA,2.90E-06
DCAF5,BannerBBDP,ADHD,Wald ratio,1,6.6,2.574,735.435,0.0103,NA,NA,NA,2.48E-06
E9PN83,BannerBBDP,ADHD,Inverse variance weighted,10,0.599,0.234,1.82,0.0104,0.72096892,0.624452845,0.218388573,1.29E-07
URM1,BannerBBDP,ADHD,Wald ratio,1,-8.255,3.225,0,0.0105,NA,NA,NA,2.38E-06
S27A4,BannerBBDP,ADHD,Wald ratio,1,-2.045,0.799,0.129,0.0105,NA,NA,NA,1.48E-05
DSRAD,BannerBBDP,ADHD,Inverse variance weighted,2,1.405,0.549,4.075,0.0106,NA,0.4436549,NA,3.22E-05
NPRL3,BannerBBDP,ADHD,Wald ratio,1,-500.585,195.876,0,0.0106,NA,NA,NA,1.77E-06
3MG,BannerBBDP,ADHD,Wald ratio,1,-1.93,0.755,0.145,0.0106,NA,NA,NA,5.54E-06
RHDF1,BannerBBDP,ADHD,Wald ratio,1,-1.671,0.654,0.188,0.0106,NA,NA,NA,6.48E-06
ARG28,BannerBBDP,ADHD,Inverse variance weighted,7,0.541,0.212,1.718,0.0107,0.538223786,0.623009966,0.596234893,1.00E-06
LRTM2,BannerBBDP,ADHD,Inverse variance weighted,2,0.695,0.273,2.004,0.0108,NA,0.547353688,NA,3.41E-05
ZNT9,BannerBBDP,ADHD,Inverse variance weighted,2,1.111,0.437,3.037,0.011,NA,0.502946788,NA,0.00166486
UBX10,BannerBBDP,ADHD,Inverse variance weighted,5,0.353,0.139,1.423,0.0111,0.048499097,0.095142123,0.93326511,4.81E-05
TT39C,BannerBBDP,ADHD,Inverse variance weighted,2,-3.15,1.242,0.043,0.0112,NA,0.514637032,NA,1.03E-07
KAD4,BannerBBDP,ADHD,Inverse variance weighted,3,-0.667,0.263,0.513,0.0113,0.192773901,0.351178177,0.713263866,5.50E-05
CADH8,BannerBBDP,ADHD,Weighted mode,6,1.33,0.341,3.78,0.0114,0.026507501,0.04576565,0.760196271,1.43E-06
ISOC2,BannerBBDP,ADHD,Inverse variance weighted,4,0.641,0.255,1.898,0.0119,0.728857411,0.878530977,0.852078397,0.00010285
AASS,BannerBBDP,ADHD,Inverse variance weighted,3,-0.486,0.194,0.615,0.012,0.329014705,0.46222873,0.58285666,1.19E-06
ATX3,BannerBBDP,ADHD,Wald ratio,1,0.701,0.279,2.017,0.0121,NA,NA,NA,0.067103815
PSA3,BannerBBDP,ADHD,Wald ratio,1,-10.895,4.342,0,0.0121,NA,NA,NA,1.91E-06
ARP10,BannerBBDP,ADHD,Wald ratio,1,6.324,2.52,557.622,0.0121,NA,NA,NA,2.47E-06
H9KV75,BannerBBDP,ADHD,Inverse variance weighted,3,0.391,0.156,1.478,0.0122,0.712073997,0.834455476,0.717630477,1.28E-05
SPS2L,BannerBBDP,ADHD,Inverse variance weighted,4,0.809,0.324,2.247,0.0126,0.440595108,0.415047941,0.385642768,2.52E-06
WBP2,BannerBBDP,ADHD,Wald ratio,1,1.581,0.634,4.858,0.0127,NA,NA,NA,3.24E-06
TRI47,BannerBBDP,ADHD,Wald ratio,1,0.448,0.18,1.566,0.0127,NA,NA,NA,0.109014472
UNK,BannerBBDP,ADHD,Wald ratio,1,26.583,10.668,3.50682E+11,0.0127,NA,NA,NA,7.16E-07
GALK1,BannerBBDP,ADHD,Wald ratio,1,-5.995,2.406,0.002,0.0127,NA,NA,NA,1.14E-06
INGR1,BannerBBDP,ADHD,Inverse variance weighted,6,0.345,0.139,1.412,0.0127,0.66589984,0.79110856,0.89294388,3.27E-06
PK3CB,BannerBBDP,ADHD,Wald ratio,1,-2.619,1.052,0.073,0.0128,NA,NA,NA,1.24E-06
MCLN2,BannerBBDP,ADHD,Inverse variance weighted,4,1.019,0.409,2.771,0.0128,0.083666258,0.15638604,0.777658605,6.22E-07
EXOC4,BannerBBDP,ADHD,Inverse variance weighted,2,1.775,0.713,5.9,0.0128,NA,0.971245097,NA,5.93E-06
C19L1,BannerBBDP,ADHD,Inverse variance weighted,2,0.626,0.252,1.87,0.013,NA,0.5772224,NA,1.61E-07
LMAN1,BannerBBDP,ADHD,Inverse variance weighted,2,-0.54,0.218,0.583,0.0132,NA,0.605157351,NA,7.86E-08
