Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
CAPG,BannerBBDP,ASD,Inverse variance weighted,3,0.142,0.118,1.153,0.227,0.939878868,0.38424004,0.398976495,0.011570581
SH3R1,BannerBBDP,ASD,Inverse variance weighted,4,1.075,0.889,2.931,0.227,0.646522016,0.830404054,0.94064672,2.58E-07
FCHO1,BannerBBDP,ASD,Weighted mode,6,0.578,0.42,1.783,0.227,0.821695492,0.878322601,0.640238428,9.98E-06
SMG1,BannerBBDP,ASD,Wald ratio,1,0.96,0.795,2.613,0.227,NA,NA,NA,5.25E-08
HDAC4,BannerBBDP,ASD,Weighted mode,9,-1.056,0.807,0.348,0.227,0.106839599,0.044555534,0.165864187,7.78E-08
ARFP1,BannerBBDP,ASD,Inverse variance weighted,5,0.393,0.325,1.481,0.227,0.903303323,0.965406386,0.931093473,2.71E-05
NCPR,BannerBBDP,ASD,Simple mode,3,0.813,0.472,2.254,0.227,0.406678705,0.513357931,0.569219726,2.78E-07
COTL1,BannerBBDP,ASD,Simple mode,8,-1.517,1.147,0.219,0.228,0.471566263,0.581285127,0.804918553,8.75E-08
WDR75,BannerBBDP,ASD,Inverse variance weighted,3,0.257,0.213,1.293,0.228,0.219010426,0.436051707,0.806196603,8.02E-07
PTPRU,BannerBBDP,ASD,Simple mode,4,1.656,1.095,5.236,0.228,0.630945692,0.816931914,0.916316825,6.71E-07
ASPH,BannerBBDP,ASD,MR Egger,3,-3.387,1.269,0.034,0.228,0.78394777,0.026014853,0.226771501,3.08E-07
SPS1,BannerBBDP,ASD,MR Egger,4,1.52,0.886,4.574,0.228,0.343383282,0.198655229,0.264468942,1.30E-06
CATH,BannerBBDP,ASD,Simple mode,4,-0.247,0.164,0.781,0.229,0.785154104,0.916767988,0.886949423,6.77E-07
CKAP4,BannerBBDP,ASD,Simple mode,3,-0.925,0.54,0.397,0.229,0.833542081,0.944604241,0.835551962,7.42E-07
FBXL2,BannerBBDP,ASD,Inverse variance weighted,3,-0.669,0.556,0.512,0.229,0.994911026,0.83510898,0.655823569,1.77E-07
ZN326,BannerBBDP,ASD,Simple mode,3,6.145,3.592,466.554,0.229,0.026424348,0.015733326,0.559848481,3.99E-06
MANBL,BannerBBDP,ASD,Inverse variance weighted,3,-0.443,0.369,0.642,0.229,0.625545929,0.801824161,0.730167197,3.19E-06
ADA,BannerBBDP,ASD,Weighted mode,3,-0.235,0.138,0.79,0.23,0.996242062,0.885876744,0.708780236,9.83E-07
PGLT1,BannerBBDP,ASD,Inverse variance weighted,5,0.294,0.245,1.342,0.23,0.50952602,0.579354915,0.509633031,8.45E-08
GNB5,BannerBBDP,ASD,Wald ratio,1,-1.091,0.908,0.336,0.23,NA,NA,NA,4.78E-08
ESAM,BannerBBDP,ASD,Inverse variance weighted,2,-6.139,5.111,0.002,0.23,NA,0.42298691,NA,1.56E-07
HIBCH,BannerBBDP,ASD,Inverse variance weighted,2,-0.113,0.094,0.893,0.23,NA,0.834005128,NA,0.000146862
LRP1,BannerBBDP,ASD,MR Egger,3,119.539,45.154,8.22E+51,0.23,0.706351452,0.010633811,0.205413655,2.33E-08
CSTN2,BannerBBDP,ASD,Simple mode,9,-0.413,0.318,0.662,0.23,0.182964259,0.157079865,0.304626137,2.32E-07
CASP,BannerBBDP,ASD,MR Egger,5,-0.503,0.335,0.605,0.23,0.8045111,0.760155737,0.417233258,7.22E-08
NFS1,BannerBBDP,ASD,Wald ratio,1,8.035,6.696,3086.658,0.23,NA,NA,NA,1.67E-07
RBM12,BannerBBDP,ASD,Wald ratio,1,-5.068,4.224,0.006,0.23,NA,NA,NA,2.90E-07
RBM39,BannerBBDP,ASD,Wald ratio,1,2.84,2.367,17.115,0.23,NA,NA,NA,3.92E-07
S12A5,BannerBBDP,ASD,Inverse variance weighted,2,1.031,0.859,2.803,0.23,NA,0.383834739,NA,7.07E-08
TGO1,BannerBBDP,ASD,Inverse variance weighted,4,-1.218,1.017,0.296,0.231,0.334374652,0.345044289,0.417066238,7.48E-07
ANXA5,BannerBBDP,ASD,MR Egger,4,0.216,0.127,1.241,0.231,0.532372896,0.43581221,0.349735755,4.25E-07
RP3A,BannerBBDP,ASD,MR Egger,4,-1.65,0.972,0.192,0.232,0.024040398,0.001545546,0.283024452,3.62E-05
LRFN2,BannerBBDP,ASD,Simple mode,4,-1.555,1.039,0.211,0.232,0.035180179,0.056121083,0.662237722,9.92E-08
RM15,BannerBBDP,ASD,Inverse variance weighted,2,0.982,0.821,2.671,0.232,NA,0.945773174,NA,1.34E-07
PCDH8,BannerBBDP,ASD,Simple mode,5,1.606,1.14,4.984,0.232,0.059949864,0.102662235,0.74866792,2.71E-07
WWOX,BannerBBDP,ASD,Weighted median,18,0.151,0.127,1.163,0.232,0.327775521,0.390104524,0.842050186,8.89E-08
RCAN2,BannerBBDP,ASD,Inverse variance weighted,3,-3.001,2.509,0.05,0.232,0.209455701,0.164544426,0.459427968,7.74E-07
KIT,BannerBBDP,ASD,Weighted mode,6,0.563,0.414,1.755,0.232,0.799681475,0.748332174,0.366520722,2.14E-07
SP130,BannerBBDP,ASD,Wald ratio,1,0.805,0.674,2.236,0.232,NA,NA,NA,1.27E-07
ANXA5,BannerBBDP,ASD,Inverse variance weighted,4,0.104,0.087,1.11,0.232,0.532372896,0.43581221,0.349735755,4.25E-07
ESS2,BannerBBDP,ASD,Weighted mode,6,-0.779,0.573,0.459,0.232,0.856407064,0.924144424,0.801221031,3.07E-06
FXL17,BannerBBDP,ASD,Weighted mode,5,-0.717,0.51,0.488,0.233,0.241533326,0.068496038,0.169614574,2.84E-07
SPG21,BannerBBDP,ASD,Inverse variance weighted,2,-0.997,0.836,0.369,0.233,NA,0.592199641,NA,7.68E-08
PANK2,BannerBBDP,ASD,Weighted mode,4,0.51,0.342,1.666,0.233,0.936255849,0.986327321,0.927740169,0.008209526
CSTN2,BannerBBDP,ASD,Inverse variance weighted,9,-0.281,0.236,0.755,0.233,0.182964259,0.157079865,0.304626137,2.32E-07
GSH0,BannerBBDP,ASD,Inverse variance weighted,2,-4.614,3.869,0.01,0.233,NA,0.352890041,NA,5.42E-08
PP4P1,BannerBBDP,ASD,Inverse variance weighted,9,-0.615,0.516,0.541,0.233,0.623173231,0.571917813,0.279394451,6.23E-08
KCNJ6,BannerBBDP,ASD,MR Egger,7,-1.424,1.05,0.241,0.233,0.098617617,0.035351153,0.190263957,1.31E-07
NEUL,BannerBBDP,ASD,Inverse variance weighted,2,-3.203,2.687,0.041,0.233,NA,0.451893251,NA,1.15E-05
GGACT,BannerBBDP,ASD,Inverse variance weighted,3,-0.54,0.453,0.583,0.233,0.865577459,0.162411204,0.308552137,1.44E-06
NBAS,BannerBBDP,ASD,Inverse variance weighted,3,1.742,1.462,5.71,0.233,0.045616721,0.04287034,0.586575763,9.09E-08
RBM42,BannerBBDP,ASD,Wald ratio,1,-0.65,0.545,0.522,0.233,NA,NA,NA,8.05E-08
CX6B1,BannerBBDP,ASD,Wald ratio,1,-6.022,5.053,0.002,0.233,NA,NA,NA,4.10E-08
RAB1A,BannerBBDP,ASD,Inverse variance weighted,2,1.746,1.466,5.729,0.234,NA,0.233749799,NA,5.38E-08
ATP68,BannerBBDP,ASD,Wald ratio,1,0.649,0.545,1.913,0.234,NA,NA,NA,6.03E-08
HDA11,BannerBBDP,ASD,Wald ratio,1,-3.152,2.649,0.043,0.234,NA,NA,NA,2.95E-07
BRM1L,BannerBBDP,ASD,Inverse variance weighted,2,-1.628,1.368,0.196,0.234,NA,0.494925003,NA,7.26E-07
MMAA,BannerBBDP,ASD,MR Egger,4,-0.36,0.214,0.698,0.234,0.433646939,0.143075069,0.192207238,3.00E-07
OGFR,BannerBBDP,ASD,Simple mode,3,1.795,1.067,6.02,0.235,0.622238813,0.739348931,0.655476293,8.40E-06
NOA1,BannerBBDP,ASD,Simple mode,4,-0.803,0.541,0.448,0.235,0.924170611,0.852671016,0.510900234,0.000110788
T22D1,BannerBBDP,ASD,MR Egger,3,9.979,3.861,21560.89,0.235,0.708393436,0.015499776,0.213961478,6.72E-08
ARSA,BannerBBDP,ASD,Inverse variance weighted,4,-0.293,0.246,0.746,0.235,0.073230636,0.143364386,0.810869967,0.012880493
SCO2,BannerBBDP,ASD,Weighted mode,3,0.271,0.161,1.311,0.235,0.769485842,0.151370196,0.305555398,1.72E-07
SYNE1,BannerBBDP,ASD,MR Egger,9,-1.684,1.297,0.186,0.235,0.946812753,0.924965094,0.367775998,1.62E-07
MTAP2,BannerBBDP,ASD,Inverse variance weighted,2,0.454,0.382,1.574,0.235,NA,0.270323216,NA,6.91E-08
ZDH17,BannerBBDP,ASD,Weighted mode,3,-1.695,1.011,0.184,0.235,0.333187891,0.296449551,0.436396421,2.79E-07
BIG3,BannerBBDP,ASD,Inverse variance weighted,5,-1.376,1.16,0.253,0.235,0.22099803,0.335533153,0.76623643,2.20E-07
SQOR,BannerBBDP,ASD,MR Egger,5,-0.503,0.34,0.604,0.236,0.943132756,0.983564871,0.982059329,3.22E-07
UBP10,BannerBBDP,ASD,Weighted mode,7,5.368,4.076,214.436,0.236,0.868747233,0.881795436,0.501942416,7.40E-08
MAG,BannerBBDP,ASD,Simple mode,4,0.698,0.472,2.01,0.236,0.590853468,0.564768295,0.425636674,1.00E-07
RGS14,BannerBBDP,ASD,Inverse variance weighted,3,-0.552,0.465,0.576,0.236,0.944721,0.943937275,0.795621386,5.20E-08
OGFR,BannerBBDP,ASD,Weighted mode,3,1.398,0.835,4.049,0.236,0.622238813,0.739348931,0.655476293,8.40E-06
ADA,BannerBBDP,ASD,Weighted median,3,-0.257,0.217,0.774,0.237,0.996242062,0.885876744,0.708780236,9.83E-07
SMCA2,BannerBBDP,ASD,Inverse variance weighted,8,-0.804,0.679,0.448,0.237,0.832643236,0.901346274,0.921548784,2.18E-06
TSN8,BannerBBDP,ASD,Inverse variance weighted,5,0.08,0.067,1.083,0.237,0.106078447,0.055809151,0.305074094,8.97E-06
5HT2A,BannerBBDP,ASD,Simple mode,5,-0.507,0.365,0.602,0.237,0.538928974,0.700432321,0.878599695,4.71E-07
ABTB3,BannerBBDP,ASD,MR Egger,5,0.952,0.646,2.592,0.237,0.14852429,0.246046644,0.837528223,6.25E-07
KIF5C,BannerBBDP,ASD,MR Egger,4,-1.677,1.004,0.187,0.237,0.17406594,0.172618779,0.453097657,6.97E-07
S4A4,BannerBBDP,ASD,MR Egger,5,2.046,1.388,7.738,0.237,0.612254714,0.355839339,0.206755414,3.54E-07
AT2B2,BannerBBDP,ASD,Inverse variance weighted,5,0.651,0.551,1.918,0.237,0.335754585,0.432042022,0.582754605,3.55E-06
TIM22,BannerBBDP,ASD,Inverse variance weighted,3,-3.482,2.945,0.031,0.237,0.701044687,0.918262884,0.903862988,1.98E-07
F172A,BannerBBDP,ASD,Inverse variance weighted,2,1.529,1.294,4.614,0.237,NA,0.197345819,NA,0.011593333
ADCY1,BannerBBDP,ASD,MR Egger,3,3.971,1.553,53.044,0.237,0.338878298,0.017178732,0.226908536,3.22E-06
3HIDH,BannerBBDP,ASD,Inverse variance weighted,2,-0.337,0.285,0.714,0.238,NA,0.918714616,NA,0.01788762
LG3BP,BannerBBDP,ASD,Simple mode,3,1.389,0.834,4.011,0.238,0.805357215,0.605969586,0.509655389,1.95E-07
PODXL,BannerBBDP,ASD,Inverse variance weighted,4,-1.169,0.99,0.311,0.238,0.192533421,0.046770057,0.23433303,2.65E-07
TBCD4,BannerBBDP,ASD,Simple mode,5,1.583,1.141,4.869,0.238,0.059388856,0.0915545,0.663999425,9.55E-07
S39AE,BannerBBDP,ASD,Inverse variance weighted,2,1.376,1.166,3.96,0.238,NA,0.464474035,NA,8.57E-08
VATC1,BannerBBDP,ASD,Weighted mode,4,2.249,1.53,9.482,0.238,0.045971611,0.103700107,0.962009039,4.65E-07
PROF2,BannerBBDP,ASD,Weighted mode,3,-0.878,0.528,0.416,0.238,0.944041737,0.969202072,0.850000333,6.57E-06
CPSF6,BannerBBDP,ASD,MR Egger,5,2.913,1.983,18.408,0.238,0.396990552,0.417950734,0.402195444,1.09E-07
GON7,BannerBBDP,ASD,Inverse variance weighted,2,-0.823,0.698,0.439,0.238,NA,0.592222989,NA,4.08E-08
TLN2,BannerBBDP,ASD,Weighted median,6,1.097,0.93,2.995,0.238,0.425651103,0.553250557,0.750520566,1.94E-07
NXPH1,BannerBBDP,ASD,Weighted mode,9,-0.474,0.372,0.622,0.238,0.98130118,0.943861717,0.289403117,3.18E-07
MAP1B,BannerBBDP,ASD,Weighted mode,4,1.202,0.819,3.326,0.239,0.48405251,0.67195914,0.788425797,1.98E-07
FXRD1,BannerBBDP,ASD,Inverse variance weighted,3,0.483,0.41,1.621,0.239,0.023116569,0.075407516,0.97203013,0.098417841
DJB11,BannerBBDP,ASD,MR Egger,4,-2.041,1.23,0.13,0.239,0.7788855,0.896971044,0.78401581,8.68E-08
GYS1,BannerBBDP,ASD,MR Egger,3,19.585,7.719,320251800,0.239,0.523473708,0.032947059,0.23932919,1.81E-06
FMN1,BannerBBDP,ASD,Simple mode,11,-0.417,0.333,0.659,0.239,0.25260501,0.314694403,0.683063133,1.69E-06
TAFA2,BannerBBDP,ASD,Simple mode,5,-0.275,0.199,0.76,0.239,0.489907772,0.614718073,0.652368569,1.91E-07
RMD2,BannerBBDP,ASD,MR Egger,3,-6.571,2.596,0.001,0.24,0.808262794,0.04197087,0.241666146,1.78E-05
RGS19,BannerBBDP,ASD,Inverse variance weighted,2,0.285,0.242,1.329,0.24,NA,0.386543005,NA,1.33E-07
EXOC5,BannerBBDP,ASD,Inverse variance weighted,4,-2.337,1.988,0.097,0.24,0.65523471,0.752090387,0.610221835,1.09E-06
RAB3C,BannerBBDP,ASD,Simple mode,4,-1.024,0.7,0.359,0.24,0.834098711,0.942088614,0.882031882,2.28E-06
AKAP5,BannerBBDP,ASD,Inverse variance weighted,3,1.691,1.439,5.427,0.24,0.148932007,0.344640754,0.904737998,5.72E-07
CPEB4,BannerBBDP,ASD,Weighted mode,3,-0.744,0.45,0.475,0.24,0.821624775,0.931969825,0.814375566,1.09E-05
AF1L2,BannerBBDP,ASD,Weighted mode,5,-0.511,0.371,0.6,0.24,0.226993574,0.340581136,0.750016541,6.04E-08
SESN1,BannerBBDP,ASD,Inverse variance weighted,2,0.64,0.545,1.896,0.24,NA,0.409054083,NA,1.40E-06
LRRT4,BannerBBDP,ASD,Simple mode,14,0.543,0.442,1.721,0.241,0.282774012,0.341008174,0.694993997,1.53E-07
EFNB3,BannerBBDP,ASD,Weighted mode,3,-1.336,0.81,0.263,0.241,0.150250187,0.348263643,0.912189329,1.78E-06
MYADM,BannerBBDP,ASD,Simple mode,4,1.413,0.969,4.107,0.241,0.962478888,0.450110899,0.250354653,9.13E-08
RFTN1,BannerBBDP,ASD,Inverse variance weighted,7,-0.224,0.191,0.799,0.241,0.839694282,0.705680074,0.246954065,1.75E-07
F234A,BannerBBDP,ASD,MR Egger,3,1.104,0.439,3.015,0.241,0.425798912,0.023213459,0.231698279,0.000318785
F13A,BannerBBDP,ASD,Weighted mode,7,0.275,0.212,1.317,0.241,0.563438061,0.623806275,0.515693958,2.22E-06
SRP54,BannerBBDP,ASD,Wald ratio,1,-1.015,0.866,0.362,0.241,NA,NA,NA,4.78E-08
F177A,BannerBBDP,ASD,Wald ratio,1,-0.369,0.315,0.691,0.241,NA,NA,NA,0.000295524
K2C5,BannerBBDP,ASD,Inverse variance weighted,3,-0.109,0.093,0.896,0.241,0.719259658,0.818397718,0.694146176,5.61E-07
PLD1,BannerBBDP,ASD,Simple mode,4,0.429,0.295,1.536,0.242,0.155260135,0.055282384,0.286415015,8.40E-08
ENDD1,BannerBBDP,ASD,Inverse variance weighted,4,-0.485,0.414,0.616,0.242,0.832573521,0.474610194,0.281255812,5.20E-08
TX1B3,BannerBBDP,ASD,Weighted mode,4,-0.705,0.485,0.494,0.242,0.144574157,0.24352423,0.730207604,0.016509579
ABL1,BannerBBDP,ASD,Inverse variance weighted,3,-0.315,0.269,0.73,0.242,0.812432846,0.712365492,0.574863571,1.46E-06
NXPH1,BannerBBDP,ASD,Inverse variance weighted,9,-0.306,0.262,0.736,0.242,0.98130118,0.943861717,0.289403117,3.18E-07
BOD1,BannerBBDP,ASD,MR Egger,7,1.117,0.843,3.056,0.242,0.979182378,0.804289853,0.192195383,2.20E-07
ARSA,BannerBBDP,ASD,Weighted mode,4,-0.29,0.2,0.748,0.242,0.073230636,0.143364386,0.810869967,0.012880493
RPTOR,BannerBBDP,ASD,Simple mode,4,2.54,1.75,12.684,0.243,0.152971352,0.260140167,0.746774809,3.90E-07
SRP14,BannerBBDP,ASD,Inverse variance weighted,2,1.426,1.221,4.163,0.243,NA,0.593069814,NA,4.27E-08
SHFL,BannerBBDP,ASD,MR Egger,3,-5.159,2.067,0.006,0.243,0.512727872,0.1556607,0.320695919,6.37E-08
IBP7,BannerBBDP,ASD,Simple mode,6,-0.463,0.349,0.63,0.243,0.038763924,0.068085792,0.811724217,4.61E-07
AIFM3,BannerBBDP,ASD,Simple mode,4,-0.915,0.63,0.401,0.243,0.337678904,0.535149173,0.924446141,2.59E-07
VP13D,BannerBBDP,ASD,MR Egger,6,-2.29,1.672,0.101,0.243,0.595471744,0.314602489,0.151294897,1.02E-06
SCO2,BannerBBDP,ASD,Simple mode,3,2.694,1.642,14.784,0.243,0.769485842,0.151370196,0.305555398,1.72E-07
UQCC6,BannerBBDP,ASD,Inverse variance weighted,2,0.235,0.201,1.265,0.243,NA,0.390916417,NA,9.83E-05
RM01,BannerBBDP,ASD,Inverse variance weighted,2,-0.295,0.253,0.744,0.243,NA,0.921903455,NA,2.90E-05
TBCD7,BannerBBDP,ASD,MR Egger,4,-7.748,4.729,0,0.243,0.852102398,0.82836397,0.529784732,4.55E-08
RIMB2,BannerBBDP,ASD,Weighted mode,10,1.202,0.962,3.328,0.243,0.887098068,0.932702834,0.967453714,4.67E-07
TSN33,BannerBBDP,ASD,Weighted mode,3,-0.617,0.377,0.54,0.243,0.839436436,0.634301681,0.522254319,1.68E-07
PELP1,BannerBBDP,ASD,Weighted mode,5,-2.505,1.831,0.082,0.243,0.23788016,0.323707364,0.617398094,1.13E-05
SCOC,BannerBBDP,ASD,Inverse variance weighted,2,-1.264,1.083,0.283,0.243,NA,0.086036971,NA,5.77E-07
RIMB2,BannerBBDP,ASD,Simple mode,10,1.465,1.173,4.328,0.243,0.887098068,0.932702834,0.967453714,4.67E-07
CHD2,BannerBBDP,ASD,Inverse variance weighted,6,-0.566,0.486,0.568,0.243,0.994844384,0.761738192,0.197218315,3.36E-07
DHB12,BannerBBDP,ASD,Inverse variance weighted,3,-0.238,0.204,0.788,0.243,0.091077764,0.239737149,0.986928454,1.09E-06
NPS3A,BannerBBDP,ASD,Weighted mode,4,0.136,0.094,1.145,0.244,0.187918712,0.189656351,0.453509076,1.44E-06
ATX1,BannerBBDP,ASD,Weighted median,12,0.275,0.236,1.316,0.244,7.76E-06,1.26E-05,0.688277877,1.73E-05
DOP2,BannerBBDP,ASD,Weighted mode,3,1.235,0.755,3.437,0.244,0.467359523,0.209020123,0.353267529,3.80E-06
APC5,BannerBBDP,ASD,Simple mode,3,3.828,2.341,45.956,0.244,0.685722613,0.211498843,0.335968773,3.60E-07
MYH11,BannerBBDP,ASD,Simple mode,5,0.588,0.43,1.8,0.244,0.505586098,0.393496831,0.27688472,2.92E-07
LPPRC,BannerBBDP,ASD,Weighted mode,5,0.52,0.381,1.681,0.244,0.515395333,0.535654165,0.424793786,0.00906201
RU2A,BannerBBDP,ASD,Inverse variance weighted,6,-0.954,0.819,0.385,0.244,0.621443228,0.743350764,0.781904794,8.89E-08
ZEB2,BannerBBDP,ASD,Weighted mode,5,-0.534,0.391,0.586,0.244,0.985007514,0.98852684,0.709494771,4.14E-07
TRHDE,BannerBBDP,ASD,Weighted mode,4,-0.769,0.532,0.463,0.244,0.583852974,0.772696651,0.856703156,6.20E-08
CARF,BannerBBDP,ASD,Inverse variance weighted,4,0.468,0.402,1.597,0.244,0.38845065,0.261386531,0.283531175,6.10E-07
ELAP2,BannerBBDP,ASD,Weighted mode,4,1.144,0.793,3.14,0.245,0.092259174,0.063180267,0.411552222,1.08E-07
NU188,BannerBBDP,ASD,Wald ratio,1,1.892,1.626,6.63,0.245,NA,NA,NA,6.73E-08
LRC8A,BannerBBDP,ASD,Wald ratio,1,-1.678,1.442,0.187,0.245,NA,NA,NA,1.29E-07
PHYD1,BannerBBDP,ASD,Wald ratio,1,-0.096,0.082,0.909,0.245,NA,NA,NA,0.013602383
MIGA2,BannerBBDP,ASD,Wald ratio,1,-1.023,0.879,0.36,0.245,NA,NA,NA,1.66E-07
LSG1,BannerBBDP,ASD,Inverse variance weighted,4,-0.851,0.732,0.427,0.245,0.156641092,0.119154402,0.394860477,3.45E-07
AMZ2,BannerBBDP,ASD,Weighted median,5,0.09,0.077,1.094,0.245,0.183812125,0.269058561,0.676723075,0.011300449
TPM4,BannerBBDP,ASD,Inverse variance weighted,4,1.504,1.293,4.501,0.245,0.444466876,0.625439964,0.752755129,1.93E-06
PLM,BannerBBDP,ASD,Inverse variance weighted,5,-0.228,0.196,0.796,0.245,0.991645312,0.996776458,0.817386778,1.50E-05
TNR6B,BannerBBDP,ASD,Wald ratio,1,-1.939,1.668,0.144,0.245,NA,NA,NA,2.39E-07
PUR8,BannerBBDP,ASD,Wald ratio,1,-0.297,0.256,0.743,0.245,NA,NA,NA,2.24E-05
SGSM3,BannerBBDP,ASD,Wald ratio,1,-2.729,2.347,0.065,0.245,NA,NA,NA,1.50E-06
DCA11,BannerBBDP,ASD,Inverse variance weighted,2,3.373,2.901,29.163,0.245,NA,0.32417971,NA,2.11E-07
AFG32,BannerBBDP,ASD,Simple mode,5,-1.747,1.284,0.174,0.245,0.950167338,0.833553451,0.369469682,3.02E-08
SYNM,BannerBBDP,ASD,Wald ratio,1,0.402,0.346,1.494,0.245,NA,NA,NA,0.014883075
TNG2,BannerBBDP,ASD,Inverse variance weighted,2,-0.504,0.434,0.604,0.246,NA,0.948317031,NA,1.14E-07
RIMS3,BannerBBDP,ASD,MR Egger,3,-3.564,1.448,0.028,0.246,0.842178531,0.125389397,0.291634487,2.61E-08
LMNB1,BannerBBDP,ASD,MR Egger,4,2.816,1.734,16.705,0.246,0.160779862,0.176201513,0.489983292,4.27E-08
KCNJ3,BannerBBDP,ASD,Inverse variance weighted,4,-0.369,0.318,0.692,0.246,0.357411891,0.326844007,0.36426481,2.50E-07
PTK7,BannerBBDP,ASD,Inverse variance weighted,3,0.311,0.268,1.365,0.246,0.533923844,0.586919903,0.561275515,1.15E-07
LPP,BannerBBDP,ASD,Inverse variance weighted,12,0.363,0.313,1.437,0.246,0.289303831,0.278603585,0.322594711,5.77E-07
RASA1,BannerBBDP,ASD,Wald ratio,1,1.903,1.64,6.705,0.246,NA,NA,NA,8.77E-08
CD38,BannerBBDP,ASD,Simple mode,4,0.304,0.211,1.355,0.246,0.382810187,0.454160257,0.491198559,1.53E-05
CNR1,BannerBBDP,ASD,Inverse variance weighted,6,0.612,0.528,1.844,0.246,0.537524007,0.320273068,0.173483671,1.66E-06
PPIF,BannerBBDP,ASD,Simple mode,4,-1.7,1.183,0.183,0.246,0.137957155,0.213339742,0.657455763,7.35E-06
KCD12,BannerBBDP,ASD,Simple mode,5,-1.548,1.141,0.213,0.246,0.057841101,0.111889545,0.961405099,1.94E-07
FYN,BannerBBDP,ASD,Inverse variance weighted,5,0.865,0.746,2.374,0.246,0.782368764,0.854291768,0.643168973,3.07E-06
ML12B,BannerBBDP,ASD,Inverse variance weighted,3,1.46,1.26,4.306,0.247,0.737379549,0.872028056,0.756787886,2.56E-06
3HAO,BannerBBDP,ASD,Inverse variance weighted,2,0.207,0.178,1.23,0.247,NA,0.473092627,NA,0.006167387
ANXA5,BannerBBDP,ASD,Weighted mode,4,0.132,0.092,1.141,0.247,0.532372896,0.43581221,0.349735755,4.25E-07
SMYD2,BannerBBDP,ASD,Simple mode,6,0.623,0.475,1.864,0.247,0.703293258,0.674397799,0.376196325,3.55E-07
MYCT,BannerBBDP,ASD,Simple mode,5,0.486,0.359,1.625,0.247,0.541046243,0.705510369,0.924746198,2.35E-07
PDK1,BannerBBDP,ASD,Inverse variance weighted,2,-0.626,0.541,0.534,0.247,NA,0.187694302,NA,0.056976265
PCAT2,BannerBBDP,ASD,MR Egger,5,0.353,0.246,1.424,0.247,0.443425768,0.311606139,0.244050608,0.006842959
TNKS1,BannerBBDP,ASD,Inverse variance weighted,3,-0.286,0.247,0.752,0.248,0.499525605,0.390173415,0.443772045,3.16E-07
TFG,BannerBBDP,ASD,Inverse variance weighted,3,-0.858,0.742,0.424,0.248,0.307738478,0.593766929,0.970879076,4.71E-08
GNAI1,BannerBBDP,ASD,Inverse variance weighted,3,-1.105,0.956,0.331,0.248,0.790583967,0.965200346,0.988593314,1.45E-07
MBB1A,BannerBBDP,ASD,MR Egger,3,1.75,0.718,5.756,0.248,0.454818714,0.010297292,0.209291359,7.97E-08
PACN1,BannerBBDP,ASD,Wald ratio,1,-2.16,1.869,0.115,0.248,NA,NA,NA,4.81E-08
FAF1,BannerBBDP,ASD,MR Egger,3,-8.911,3.657,0,0.248,0.767025819,0.157117181,0.308291957,1.63E-07
ALG1,BannerBBDP,ASD,Weighted mode,4,0.72,0.503,2.054,0.248,0.368064316,0.543903018,0.743539683,1.67E-07
H1BP3,BannerBBDP,ASD,MR Egger,7,0.795,0.608,2.214,0.248,0.906681141,0.746100535,0.223517965,1.89E-05
COEA1,BannerBBDP,ASD,MR Egger,4,0.953,0.591,2.593,0.248,0.910126001,0.157523676,0.154493311,1.38E-06
ITIH2,BannerBBDP,ASD,MR Egger,6,-0.341,0.252,0.711,0.248,0.420647154,0.327861076,0.241162119,1.34E-06
BPL1,BannerBBDP,ASD,Simple mode,5,0.872,0.646,2.392,0.248,0.465355487,0.61262562,0.746970305,6.78E-08
EAA3,BannerBBDP,ASD,Inverse variance weighted,8,0.364,0.315,1.438,0.248,0.889190014,0.920191684,0.615326067,6.28E-07
ENPP4,BannerBBDP,ASD,Weighted mode,4,0.284,0.199,1.329,0.248,0.241152782,0.133949258,0.299872985,0.020564659
GLSL,BannerBBDP,ASD,Wald ratio,1,-2.008,1.739,0.134,0.248,NA,NA,NA,5.34E-07
EF1A2,BannerBBDP,ASD,MR Egger,3,3.46,1.423,31.829,0.248,0.92086245,0.027949154,0.227905358,3.69E-07
SORC3,BannerBBDP,ASD,Inverse variance weighted,3,0.772,0.669,2.165,0.248,0.548140418,0.772522274,0.760856452,2.84E-07
MDGA1,BannerBBDP,ASD,Inverse variance weighted,5,0.259,0.224,1.296,0.248,0.784934097,0.861523073,0.663215672,4.07E-06
AAGAB,BannerBBDP,ASD,Inverse variance weighted,3,-0.581,0.503,0.56,0.249,0.657590757,0.39870396,0.421812014,0.066551781
KAT1,BannerBBDP,ASD,Inverse variance weighted,2,-1.575,1.366,0.207,0.249,NA,0.798648331,NA,4.59E-08
SNX5,BannerBBDP,ASD,Weighted mode,4,2.069,1.45,7.916,0.249,0.216140537,0.381760506,0.981728794,0.000321245
RFTN1,BannerBBDP,ASD,Weighted mode,7,-0.269,0.211,0.764,0.249,0.839694282,0.705680074,0.246954065,1.75E-07
TCP4,BannerBBDP,ASD,Inverse variance weighted,4,-1.041,0.903,0.353,0.249,0.092330341,0.044253339,0.359070705,7.90E-08
DNPH1,BannerBBDP,ASD,Inverse variance weighted,2,-0.511,0.443,0.6,0.249,NA,0.308962612,NA,1.14E-07
